final_h,final_t,L,d_sequence,hash
12.78,88,4,"[18, 13, 10, 3]",9ac4bf3b021858a7e2528a0baa27d3c7
12.81,84,4,"[10, 10, 4, 18]",9628419a2c85abce6c602c92e0c28d30
12.71,88,4,"[6, 14, 20, 4]",0ed1524a7c7fa4137899bc0efda59261
12.74,88,4,"[10, 19, 3, 12]",cc62518b217f1eb770ed5a429ee15089
12.08,84,4,"[3, 18, 5, 16]",010646c11fc8c4e8c4ef22d219a77369
12.78,88,4,"[21, 12, 7, 4]",218d80350ccbea5d8f1e3e64f5ba5043
12.23,80,4,"[15, 16, 5, 4]",43bdf35a5d3bc871ca04b969d1c5bf45
12.7,88,4,"[3, 19, 13, 9]",3ffefb80dd18e8ca7578fbb30ece1a64
12.04,80,4,"[20, 10, 7, 3]",33d25e537122f4c9874e85b09e7abb2d
12.89,80,4,"[13, 5, 9, 13]",5587cd21dac10f69b6655a7c2c139317
12.75,88,4,"[6, 18, 4, 16]",c07b0335814b4c697e29c8abec764416
12.74,88,4,"[19, 12, 3, 10]",1a723211b9d54d066cce7fe49d891294
12.21,80,4,"[21, 9, 5, 5]",6c0a4540203696fd4bf96862b0c19877
12.17,84,4,"[4, 16, 18, 4]",4766be90274791a92def9f08f83faae5
12.75,88,4,"[16, 4, 6, 18]",5c1f9641c3b8efe116e8094ace01bc67
12.98,80,4,"[9, 8, 16, 7]",7b33472ee5404637cc483991fc183325
12.98,84,4,"[5, 18, 10, 9]",3b1a18f93160f54ba781ba1a02bf8d66
12.73,88,4,"[3, 14, 18, 9]",270dea9c5e7ac81b2f7f7675acbc3ede
12.58,84,4,"[17, 10, 3, 12]",26a34e63e185e27f84d678028b535713
12.74,88,4,"[19, 3, 10, 12]",1cf64714d52b6ae44a8aaec412adbb7a
12.83,82,4,"[5, 9, 9, 18]",0382347fb48915bf3e552bf7f9367d27
12.0,64,4,"[8, 8, 8, 8]",e8a434a15d3b551d5f6e484c80fdacf3
12.51,70,4,"[8, 9, 9, 9]",47e99531a37faea5ed34e478326f281e
12.78,88,4,"[8, 22, 4, 10]",a2bdadabbad708d2a9814a8320b1c26c
12.58,80,4,"[12, 8, 16, 4]",97bad163326ecb4f7f98cf7676445f00
12.75,88,4,"[19, 3, 11, 11]",046a66d9f8c1c4bdc833fbb604f449ee
12.98,80,4,"[6, 12, 8, 14]",b1a07da2ba1cfb7af51f890c7f34e7ac
12.81,84,4,"[16, 4, 8, 14]",c6f3d86a69d8bdb11024401b5f6d6312
12.95,84,4,"[8, 18, 5, 11]",0df86954c2c820d44601e4ccbd048cbb
12.7,88,4,"[3, 9, 13, 19]",d9dc50838ae1389ea9429081cf07a586
12.2,74,4,"[4, 14, 12, 7]",1651a0b76c7b3db423a3a18d97b69e82
12.87,84,4,"[16, 9, 4, 13]",2d5b18321c1956c983cec9b743d04e60
12.78,62,5,"[3, 7, 8, 6, 7]",420205a4884e2d619260b490cfb82092
12.74,88,4,"[6, 19, 15, 4]",33c5cb9d2c46e638d4c5d167c517c5b4
12.02,84,4,"[10, 23, 3, 6]",292cd249ce4562e4e9363efd1f4bc665
12.78,88,4,"[13, 3, 10, 18]",b20953871ca225126ccaad594c88edf3
12.78,88,4,"[12, 7, 21, 4]",72f611838ce16f84a0098ced3b261b16
12.75,88,4,"[3, 11, 19, 11]",a14ad84a01ef850a033480fe455b3739
12.21,84,4,"[8, 22, 9, 3]",3041ffa5e7d0605108e52aa76a987b5b
12.78,88,4,"[3, 10, 18, 13]",83773c9fa9ec0ee254709260ea17e19f
12.61,80,4,"[13, 5, 16, 6]",43cdf5150c3b328aedbf35974e3fe041
12.49,84,4,"[12, 20, 6, 4]",020812bbf8eb1bc2f55523e5a2f2dbb1
12.87,84,4,"[16, 4, 9, 13]",423a3e5bca069e8eb4aeed629935cdcc
12.73,62,5,"[6, 6, 9, 7, 3]",42a64dab4dc9810fa944aa0f279f022e
12.89,84,4,"[8, 10, 19, 5]",abce678b766059c92929c434f08482d7
12.62,72,4,"[9, 10, 10, 7]",2dc6ca488e23b6de6dc238ff4e55a11e
12.73,62,5,"[7, 6, 6, 3, 9]",062cf344c59af77cd97b3301a3ebec28
12.51,48,9,"[2, 3, 2, 2, 3, 3, 3, 3, 3]",7d4eff9b1698d54a22b267aff9b0b8a5
12.87,84,4,"[13, 16, 4, 9]",762bf1e92be7ccd8f6a2e88d25588fed
12.02,72,4,"[5, 17, 7, 7]",218dbb1aa0582d0b40f605fcc7f9b9b0
12.81,62,5,"[4, 8, 9, 5, 5]",5a58994d472fb572f731ed722125810f
12.88,84,4,"[9, 7, 6, 20]",3c70f890bd21b42114f25fdab86cd8db
12.73,62,5,"[9, 6, 6, 7, 3]",e290a34c83358a2387dc0b5936578229
12.51,48,9,"[3, 2, 3, 2, 3, 3, 2, 3, 3]",cd4490ac01f4771b1f7640718a87c797
12.87,84,4,"[10, 4, 17, 11]",9a455a256426b634eef5ec2d668b28ff
12.75,62,5,"[8, 6, 8, 6, 3]",b3d94295520cf255c62ab97281c5e527
12.87,84,4,"[16, 9, 13, 4]",bc923ec9c030e3b70b99b3836e2392cc
12.77,62,5,"[10, 7, 4, 5, 5]",a5a1d95e4bcdaf6d229f05fb0358dcc5
12.81,84,4,"[15, 6, 5, 16]",7e7e183e0ee84104a9ba1ce6794755e0
12.81,62,5,"[6, 10, 5, 6, 4]",52676a96d147987ee42df6986a2829c3
12.75,62,5,"[8, 6, 6, 3, 8]",734d54eb0db7389e0f9a5dba1238be3b
12.46,74,4,"[6, 13, 12, 6]",4a0868017b71da96f84eea3ce44421f1
12.89,84,4,"[5, 8, 19, 10]",d4c3dd898d48c10ff8658f00f782eed4
12.73,62,5,"[3, 6, 7, 6, 9]",36d2b4f6c50865f7922cc6a993851249
12.51,48,9,"[3, 2, 3, 2, 3, 3, 3, 2, 3]",e2e8dbc32ec45d8283e1c97bd245d4fe
12.78,62,5,"[6, 7, 3, 7, 8]",ada0d80475f032279d46fb0d0c755421
12.51,48,9,"[3, 2, 2, 3, 3, 3, 3, 3, 2]",9484558aef4d4665138ae0d999eab108
12.49,86,4,"[5, 24, 6, 8]",97da37f2157bfa9e836ef2e7ecaaf05f
12.34,48,10,"[3, 3, 2, 2, 3, 3, 2, 2, 2, 2]",dcf11c3b939cb5adde7399c515a93479
12.71,80,4,"[12, 4, 10, 14]",792d55f2d83581b6f4384c929a4aef86
12.06,78,4,"[12, 7, 3, 17]",028aa23e0d8888e5928409ff582ed557
12.04,74,4,"[10, 3, 14, 10]",5fcc9fe1433959224ce5b04d4443a4fd
12.51,48,9,"[3, 2, 2, 3, 3, 3, 2, 3, 3]",0166bf5e3d766d7a452c12a988e05c17
12.44,90,4,"[6, 22, 3, 14]",270b791eca4075fb28bc45917f916e48
12.84,84,4,"[17, 12, 4, 9]",bb4afb5ba39d649c199dd98760fa9f60
12.81,84,4,"[16, 8, 4, 14]",76cb657361ac3ce7cbf332bf9317800f
12.81,62,5,"[10, 6, 6, 5, 4]",867862895d7149ddf26c62f015a6d6a2
12.51,48,9,"[3, 3, 3, 2, 3, 2, 2, 3, 3]",7d412969e868315fd2744cb10f6ce787
12.81,84,4,"[4, 15, 8, 15]",95069725d191f9f47f0e3a809d85ab93
12.75,62,5,"[6, 8, 4, 9, 4]",553306dffbdafdb737fc7d7cbeb703af
12.56,74,4,"[8, 9, 6, 14]",cf6d0e4d041f597ede5018f445db5c1e
12.84,84,4,"[17, 9, 12, 4]",5425fe3050c3af39c02ce0c605692029
12.78,62,5,"[7, 7, 6, 8, 3]",d627b446fe9e5be2ce5a481a4ea0b849
12.68,96,5,"[2, 3, 26, 14, 3]",279b72963b3179b6c4ec65200cffc5f8
12.88,84,4,"[12, 7, 18, 5]",89db4a83046fb246db2ddd48810a66f9
12.77,62,5,"[5, 4, 10, 7, 5]",a2cdeac04f4e89a2eeda027198d1870b
12.51,48,9,"[2, 3, 3, 3, 3, 3, 3, 2, 2]",4ef05bb256ed6e0f8269d813ba0012f3
12.08,84,4,"[16, 5, 3, 18]",bf9dd3e12d7bc1b3fd99e22be8c41c59
12.02,82,4,"[20, 13, 4, 4]",3cd76f66b18507364fe7c9dddfdfc8ee
12.51,70,4,"[9, 9, 9, 8]",a7a68f616a7c60a2a26a11f000289cfb
12.87,84,4,"[4, 16, 13, 9]",732d4d1c003bf7b387188ce75ceaf5fd
12.73,62,5,"[7, 9, 6, 3, 6]",03fbd7b4333270e087f2686fd2d14b0c
12.13,74,4,"[7, 4, 16, 10]",c665c8c26166419ac6b59a93fc04c2f3
12.88,84,4,"[6, 9, 7, 20]",8279901061fc9c0474fca5188d7cc81c
12.75,62,5,"[4, 8, 4, 9, 6]",31e48ebd80e7dd853ace00931cdc7435
12.08,74,4,"[12, 15, 4, 6]",dfe5df077b521155df4545a220b83fa9
12.87,84,4,"[13, 9, 16, 4]",1f40be418b5bb78add4f499a3c6157c1
12.23,72,4,"[5, 15, 8, 8]",ba35982ec0a96baa0b576e67fb16ed02
12.75,62,5,"[6, 8, 6, 3, 8]",a1b63f057471837a7a368e571bb6ff00
12.87,84,4,"[16, 13, 4, 9]",a6d540b4d9fce664a585ddaa3aa0205b
12.75,62,5,"[8, 8, 6, 6, 3]",b8e28d3c50c65f627100c03e3055f7a6
12.88,84,4,"[15, 14, 4, 9]",a165e9668f0942479d7f03c73341f0e8
12.81,62,5,"[7, 7, 7, 7, 3]",d65627808585efb95d523cdece07d3b5
12.0,90,4,"[2, 18, 6, 19]",74c08a60592950ec8da78088991b8631
12.02,82,4,"[20, 4, 13, 4]",c1f6d04515e836677d9b33ef82d2a4c1
12.51,74,4,"[10, 9, 13, 5]",0cb1a66ecba42d808de946bc63627df0
12.87,84,4,"[4, 16, 9, 13]",24a83b48ef2af748110b6fc7202daaf3
12.81,62,5,"[6, 6, 4, 5, 10]",bbd2222ef5cfa07dc726f5d92cbc984f
12.88,84,4,"[14, 4, 15, 9]",08aafaf904a01b97ae17e3f8f1679791
12.81,62,5,"[4, 5, 9, 8, 5]",789d143c392b3ebacf31eb39eec956c2
12.81,84,4,"[5, 16, 6, 15]",c9a5dfc66451b28ce8716eb0187c682b
12.78,62,5,"[7, 4, 7, 4, 9]",437d639f0a7be9ff39ea0c9ddb4917d1
12.84,84,4,"[4, 17, 9, 12]",a99e4fff344031d85ec3b8f6d0b64231
12.81,62,5,"[4, 8, 7, 4, 8]",de2054ad92fc4c07043e9aad425041a0
12.88,84,4,"[4, 9, 14, 15]",627c5136816adf152abb9c31c3353aa0
12.81,62,5,"[6, 4, 10, 5, 6]",c524fbdf4aa6aead5393b9e8d0aea074
12.27,74,4,"[11, 15, 6, 5]",6adbad7db24011ed51933cea141439cd
12.78,62,5,"[6, 3, 8, 7, 7]",3f536538010ad4d46849ad33af84ddaf
12.51,48,9,"[3, 3, 2, 2, 3, 3, 3, 2, 3]",02db2b30350bee7ebfad06a151c5f290
12.02,82,4,"[10, 13, 2, 16]",b14c94445eafb81d7f0ad0322cacf341
12.88,84,4,"[5, 18, 7, 12]",7c2c59bb4f599ec21b40930cf32780d4
12.77,62,5,"[5, 4, 10, 5, 7]",5a3e3c7b05707ec5db0d5a0d71783a35
12.23,74,4,"[10, 6, 16, 5]",a1413f09dc27cca386e0c7803bd52154
12.89,84,4,"[10, 5, 8, 19]",dd8a46612bbb8f9ea50e2988bd6f510b
12.73,62,5,"[9, 3, 6, 6, 7]",03d5839e56f61c4dd949c4f74d4ed91d
12.51,48,9,"[3, 3, 3, 2, 2, 2, 3, 3, 3]",c7a8f8f7d26d30f1caaf717858517976
12.78,88,4,"[12, 21, 4, 7]",9fd92cb15fe5fb914615c2044e652796
12.81,84,4,"[15, 4, 8, 15]",85708f72b23d31aa88106c9df96fd9f1
12.25,78,4,"[12, 15, 9, 3]",628f4b10248c36a9b7837a01c02faf2c
12.63,90,4,"[22, 8, 12, 3]",d923534fcf81cb14289ec0eb96062f5c
12.99,84,4,"[5, 12, 17, 8]",ca15175acdf606d9f80d5f2ce4cd851b
12.55,82,4,"[13, 14, 3, 11]",9c9d4210b4ed7d96585320fdf6335109
12.75,90,4,"[8, 3, 16, 18]",0e6e08d63ec77a024ac364019c3b000f
12.02,82,4,"[3, 7, 9, 22]",ae23030380e49b22d0513e06ad1d71c2
12.55,82,4,"[5, 5, 16, 15]",325f1d99c72b15deef7aca9584f0f97d
12.02,82,4,"[4, 23, 9, 5]",e70e260958bfbdceb1d22e112be3745e
12.51,70,4,"[9, 8, 9, 9]",8a0a936b44a16e462d581f2dd327d963
12.32,82,4,"[4, 15, 5, 17]",491f1a4f7179ce7a14e5d226d259360a
12.28,84,4,"[4, 23, 6, 9]",fad0e49a16962d75fa10d2ac6b71327d
12.67,82,4,"[8, 17, 4, 12]",80333ab1561fef3f5789f2b9b74fdc0a
12.08,82,4,"[12, 2, 12, 15]",d8b18fb860130c8f6e19df5e2ab5646d
12.02,82,4,"[4, 9, 5, 23]",a1fa0641603eb5599de6c4fad657b01c
12.02,82,4,"[10, 2, 16, 13]",1ffeb169a4912f6ace116f5c373801a6
12.51,70,4,"[9, 9, 8, 9]",3dcfaa86a38647663ce2afdba22ea121
12.86,98,5,"[5, 33, 3, 3, 5]",2764fccf6933cb51b25ece8ed8fbea8d
12.14,84,4,"[6, 6, 25, 5]",5f983dece4ef4c519742ec7fdb0cc78a
12.98,94,5,"[16, 6, 2, 2, 21]",c434eef05d87a2de7aefc9c5466f8616
12.08,82,4,"[12, 6, 20, 3]",492f66eef0a2b7ad733fa1e0bbbafe06
12.2,84,4,"[2, 12, 14, 14]",52320d7d698c0780f882e231e1ef5e52
12.66,82,4,"[10, 18, 4, 9]",4420ab891428a9123bd79967a2282d39
12.07,82,4,"[2, 14, 11, 14]",724b64fd74ad1806c28aa32da6726249
12.81,84,4,"[20, 9, 8, 5]",5f945390bb68b6ff5b27eeeba72b9f78
12.52,82,4,"[5, 7, 8, 21]",90e9a2fb4d7734b8b5245f3e6a2dff12
12.04,82,4,"[11, 12, 16, 2]",22466223d6b9137b7d07da89725f8959
12.54,84,4,"[3, 11, 10, 18]",6be7c497369d500a38c514d5cfd3ef5c
12.08,82,4,"[12, 2, 15, 12]",04eda121face730fa5afce1f3f2b8ec7
12.34,48,10,"[3, 2, 3, 2, 2, 2, 2, 3, 2, 3]",12418ccd74bec864ddedd1b09ef71708
12.68,80,4,"[13, 9, 4, 14]",493c38ccb068659cc396e2b3073a08a6
12.51,48,9,"[2, 3, 3, 3, 3, 2, 3, 2, 3]",dfbaddbafc6ff228b3792b6607899a10
12.88,84,4,"[7, 20, 9, 6]",5903d00abc9e2d24bba7c5036a64369d
12.75,62,5,"[4, 4, 8, 6, 9]",9cb16485737b1d532d5c27afc2492cb8
12.81,84,4,"[8, 4, 16, 14]",d29daffd8ca376e912df0befa6ef5027
12.81,62,5,"[6, 6, 4, 10, 5]",5379ddb333c3bff67a76bd127a5e7ff1
12.99,84,4,"[12, 4, 13, 13]",d4494fc6504aa68a344f7fe094df6d3c
12.04,82,4,"[16, 2, 11, 12]",af92d969e78d227f529627f859704127
12.34,48,10,"[2, 3, 2, 2, 2, 2, 3, 3, 3, 2]",1a24f4b2536ecf772e3e2ef0433ee399
12.33,72,4,"[11, 6, 6, 13]",581e173a3979deac354b0baffc0b9a2f
12.68,80,4,"[13, 9, 14, 4]",72f1ef275a408a53a4cbf6fc055fffc1
12.13,78,4,"[14, 5, 16, 4]",23207b6e6c13003ce3b400487b77fd23
12.96,90,4,"[7, 4, 15, 19]",7b1d7cec42dcf488826dcf3f261f7dc8
12.51,48,9,"[3, 2, 2, 3, 2, 3, 3, 3, 3]",6aa1ccfecd8be0653aad4a2906477cea
12.37,82,4,"[22, 5, 8, 6]",82768298fd5494de030319a2ec52ba84
12.98,94,5,"[4, 3, 24, 14, 2]",9d44c393c9731c86e53e70f103c145ee
12.21,90,4,"[9, 22, 2, 12]",1c254f5b27f8d69f31e23aa0163461e4
12.01,82,4,"[2, 11, 11, 17]",b908d82386560e828d3c73e696fcc17e
