final_h,final_t,L,d_sequence,hash
13.21,90,4,"[9, 6, 8, 22]",3a97b668e4afe7dd0c249fcc0ddd83c2
13.75,98,5,"[2, 5, 4, 15, 23]",1b384c93d7be0e9216d2cf22b3ed6df9
13.23,84,4,"[9, 9, 7, 17]",56507354bc93a03a4da4220ef530db0c
13.22,90,4,"[16, 17, 5, 7]",04f7499d5f705f90f35c701f7e6f272d
13.59,66,5,"[7, 7, 6, 6, 7]",a1cd9cbe7fa263683c42f5a4b1e22378
13.08,82,4,"[8, 6, 12, 15]",f818a470421c69ad6b62d6e38f97f9b6
13.91,90,4,"[14, 10, 11, 10]",cb1f310aa0f717746e0c14a4231401e2
13.59,66,5,"[7, 6, 7, 6, 7]",b46ba1f6788310b2722c9aa43247636f
13.34,84,4,"[9, 9, 16, 8]",73e882b1386884804e21450982293f0e
13.41,98,5,"[2, 17, 2, 20, 8]",b42b8dfcc1eaabdf155e0701a23de33a
13.23,90,4,"[10, 15, 16, 4]",3e73dc2594f898249733bd5d5e306994
13.27,90,4,"[8, 13, 5, 19]",9891399f0cec11171daba2e31904cb15
13.26,82,4,"[7, 9, 13, 12]",2820bec9c5c3ff99a8f031b8e5f43452
13.59,66,5,"[6, 6, 7, 7, 7]",68e2edcfc138b4093be92728ecb21ac2
13.6,102,5,"[23, 18, 3, 2, 5]",70822d00ee201d363fa4925711e9244a
13.27,90,4,"[5, 19, 13, 8]",dfd069c3962970aa619f2abf55368871
13.21,90,4,"[9, 10, 5, 21]",b66efec850590eb30bebb746c0c15977
13.12,96,5,"[11, 3, 5, 27, 2]",641a4c5d4d54c3d9c9724762533967bd
13.19,90,4,"[10, 18, 4, 13]",dc9e13e7f210b9c536b9b0b97984a49b
13.22,90,4,"[17, 4, 10, 14]",5a7b42706e04e8048ba00e7fe6b9b93e
13.89,100,5,"[19, 20, 4, 5, 2]",1655d10656430b3be51dda35de0fb9ee
13.26,90,4,"[17, 16, 6, 6]",6ccbbb2703feab4a345c13938d78d757
13.17,82,4,"[15, 8, 11, 7]",005e7a456e6a05d72a825cdfc451eb84
13.27,90,4,"[16, 11, 4, 14]",06b6e374f80d644bcd53f835b2da820e
13.21,90,4,"[12, 18, 11, 4]",4bfae82bf152a98626a0edf8cc751a5e
13.21,90,4,"[4, 11, 12, 18]",393ff673e418ae46570a60a0a79635f6
13.15,82,4,"[14, 12, 9, 6]",84c5757596b9fbf03d3d6514ccc5e411
13.22,90,4,"[10, 17, 4, 14]",cd4a92f946f85999b37ebda69066a295
13.95,100,5,"[22, 8, 2, 15, 3]",ec7f25f1f99d8f1bac3c6833943c8aee
13.36,82,4,"[13, 10, 9, 9]",ebf3831f97cb57228064cc068f0308e0
13.06,84,4,"[8, 19, 8, 7]",7bcda59c42e707a52ccf8b2876e191ce
13.25,90,4,"[11, 17, 4, 13]",95758c996bbffc0a1a21d6a7103e08cb
13.66,96,5,"[24, 2, 3, 9, 10]",13fab9f5b4ff1b9cd61ca3783fdb8cb9
13.23,90,4,"[20, 5, 12, 8]",5cc1c04bd758c4457dbdbd55d4366c30
13.11,84,4,"[14, 15, 6, 7]",366db07d0c6d537913b053d078bbf89c
13.27,90,4,"[14, 16, 11, 4]",c4c9250996439e102deb9a2df56e5413
13.87,96,5,"[5, 13, 23, 5, 2]",8c3d1134d30a6d367946935581b873d7
13.51,52,10,"[2, 3, 2, 2, 3, 2, 3, 3, 3, 3]",e70f0f7ca4a26aac918ca4b2ec933c96
13.12,82,4,"[6, 9, 11, 15]",4012472a036ae110b4a01e484a8bf0a3
13.96,90,4,"[12, 11, 11, 11]",aecaf4ffbafb0abb9b2beb1839497aaa
13.56,84,4,"[10, 11, 10, 11]",f6106344d975c54d784deb904d00bdb9
13.51,52,10,"[3, 3, 2, 3, 3, 3, 2, 2, 2, 3]",54d4cffd4c1ed1451153997ac0a6195a
13.51,52,10,"[2, 3, 2, 2, 3, 3, 3, 3, 3, 2]",12a48d198cec629fe58adda294214043
13.07,82,4,"[5, 11, 12, 13]",a2b713936c7d208ca73b816b29abd56e
13.23,84,4,"[7, 17, 9, 9]",e682a4fbb737297aff283dfe8f32d1c9
13.6,94,5,"[9, 10, 23, 3, 2]",32556103bcd535797f0e4220464d5067
13.88,96,5,"[3, 2, 10, 12, 21]",d4c2c5706551783c1ab6af78aa082d34
13.51,52,10,"[2, 2, 3, 3, 3, 3, 3, 2, 2, 3]",cbdfad6229e328aa105b519800a9e5f7
13.12,82,4,"[7, 14, 7, 13]",e87da426abba67d859507ffd3582c29d
13.56,84,4,"[10, 11, 11, 10]",360c4a3da16c47037b77fc4828f97c16
13.88,96,5,"[4, 6, 2, 21, 15]",843720c3b4506ad11364474967ba70c0
13.51,52,10,"[2, 3, 3, 2, 3, 2, 3, 2, 3, 3]",061bb076982e5968422ed1ba9676693c
13.15,82,4,"[9, 6, 14, 12]",130e4b400deba3feaeeafd4ced13a640
13.96,90,4,"[11, 11, 12, 11]",fbab881760fd9c457505a0c0e7c59de6
13.57,88,4,"[12, 6, 13, 13]",fc605973ffc1439a3577af4070181c1f
13.56,84,4,"[11, 10, 11, 10]",acc2aacbf162546f189b7716c5fa9d05
13.51,84,4,"[9, 12, 9, 12]",18c338da82da689c4d0f8abdd3425cc1
13.51,52,10,"[2, 3, 2, 2, 3, 3, 3, 2, 3, 3]",6495eb277b7f7e9b083fccfb073cc27f
13.12,82,4,"[6, 11, 9, 15]",7e74d9cfc1bbe4e027258e7e126e1003
13.96,90,4,"[11, 11, 11, 12]",ae29f9db227c0982f6f1c329d5d6d183
13.56,84,4,"[10, 10, 11, 11]",6818436b09f6b1f0e734c74c89d021f8
13.81,96,5,"[20, 3, 8, 15, 2]",23dbe6ee89c2a07e9d6b015e6a2f655c
13.51,52,10,"[2, 3, 3, 2, 3, 2, 2, 3, 3, 3]",6893e1e023d70ee34e465616f0bba163
13.15,82,4,"[9, 9, 7, 16]",a3b65b2a0cb91163e25c4e0044622aca
13.74,88,4,"[9, 13, 9, 13]",3eb3e99c1df8cd0d1a11fcd2b9454b7c
13.56,84,4,"[11, 10, 10, 11]",42c7cf05e2da0f8fb962470114ec63f8
13.15,84,4,"[18, 9, 7, 8]",fdcc67c3d1155947548d796fb5e7312d
13.51,52,10,"[2, 2, 3, 3, 3, 3, 3, 2, 3, 2]",4c67a07cd7db856487efee4934532277
13.12,82,4,"[11, 9, 6, 15]",654ebbdcd8152a048bdf3526febe6a92
13.73,94,5,"[6, 4, 27, 7, 3]",f80b480c295d96321499ddf53530a9b2
13.88,96,5,"[9, 2, 3, 20, 14]",bd7cd9ad6215695bff6af82020a21c8e
13.51,52,10,"[3, 2, 3, 3, 2, 3, 2, 3, 3, 2]",a78516604a4c0162d899e7d3c0d9c2ad
13.15,82,4,"[6, 14, 9, 12]",bd69544260ecc540f958498cea55202f
13.96,90,4,"[11, 12, 11, 11]",8252eccd81745d6cce3dbcd4dd9e0e06
13.14,84,4,"[5, 10, 12, 15]",7f5dacb762c4769b917257f62afea81a
13.8,96,5,"[22, 3, 2, 9, 12]",5887f114bc223eeadb415985a2bc94a6
13.51,52,10,"[2, 3, 2, 3, 2, 3, 3, 2, 3, 3]",992b9bdb64088a878fb668fcda8e6f6a
13.51,52,10,"[3, 2, 2, 2, 3, 2, 3, 3, 3, 3]",ba8b2ec64f37b19a72e7a052be8c8c89
13.15,82,4,"[6, 9, 14, 12]",bd83ece279ee6a06973cec4e06176c4e
13.51,52,10,"[2, 3, 2, 3, 3, 3, 3, 2, 2, 3]",feefc0afb942bc96d6217da7da3decdd
13.07,82,4,"[13, 5, 11, 12]",0733a5b47f30a4b5848b9f18d1f895a7
13.51,52,10,"[3, 3, 3, 2, 3, 2, 2, 2, 3, 3]",45caa4c4c350048903725ef47f511bd3
13.12,82,4,"[15, 6, 11, 9]",7ade1ca3ab4b173195e6501e6f88bc2a
13.85,96,5,"[3, 13, 21, 2, 9]",6973d6c729f0251fbcb8419fe5009daf
13.51,52,10,"[3, 3, 2, 2, 3, 3, 2, 3, 3, 2]",2ab6992fa2c1ae6007e550d579c5fcbc
13.13,82,4,"[8, 10, 16, 7]",2a566b55f0af95846f3f7df0e5e88c90
13.51,52,10,"[3, 2, 2, 3, 3, 3, 2, 3, 2, 3]",37443818bd9b8daca1e7e5df859e993a
13.14,82,4,"[15, 10, 6, 10]",badcc3866cb513d0e6f6d9d1922ad6d7
13.16,84,4,"[17, 9, 6, 10]",b26b5612273522c59116f5aaebccae35
13.51,52,10,"[3, 3, 2, 2, 3, 3, 3, 2, 2, 3]",911d5f1b81e915760fbd37345b58b826
13.08,82,4,"[12, 12, 12, 5]",a85cf072697008b98cd03bcbfc31e88c
13.51,52,10,"[2, 3, 3, 3, 2, 3, 2, 3, 3, 2]",2889186f8aff7f5f620f500360ced313
13.15,82,4,"[14, 12, 6, 9]",023d5663c0341536ec91d645f4bee509
13.32,104,5,"[2, 28, 2, 7, 13]",4c336f1f7992b5f18361e7ade8bec4ca
13.88,96,5,"[3, 10, 12, 21, 2]",0ac4f5fd2a3ee455abd8a38ff5894b82
13.51,52,10,"[3, 2, 3, 3, 2, 3, 2, 2, 3, 3]",c87ffb20909a6dd57f29683492a97f2b
13.07,82,4,"[12, 5, 13, 11]",de52fa2fdfe9f1318e14c753dccce363
13.83,96,5,"[8, 2, 19, 3, 16]",611bc59b802209f4f4644a66a93a48c9
13.51,52,10,"[2, 3, 2, 3, 2, 3, 3, 3, 2, 3]",d15c2f493e10f523a84741f225072597
13.15,82,4,"[9, 14, 6, 12]",5ac60effdcf98cc46c55ca5c8730de10
13.71,96,5,"[20, 2, 3, 7, 16]",4f742e86d53790a8e41c1dca1cf74f07
13.83,96,5,"[3, 2, 16, 8, 19]",0ba32ce838a5e828aad4439e51bf8dd3
13.09,82,4,"[13, 14, 8, 6]",7abb2f84d4b5c69f1ffcba3ec8ae6dac
13.56,84,4,"[11, 11, 10, 10]",5c88d4f566750fcc68b38eeba5c3e88a
13.9,96,5,"[2, 3, 11, 21, 11]",ed3607a7a68410f6979cee868a80f2a5
13.51,52,10,"[2, 3, 2, 2, 3, 3, 2, 3, 3, 3]",d4d72ecd2a8fe8ebb4c65d1bc67df846
13.12,82,4,"[9, 11, 15, 6]",7eb5f9d91f0b287a6622dfc59b2aa185
13.85,96,5,"[4, 24, 7, 11, 2]",2f6fbdc24f1d58e7547745079ab872c3
13.51,52,10,"[2, 3, 3, 3, 3, 3, 3, 2, 2, 2]",ad1ca2d0d3b8a98d0b9dbb685105807d
13.62,94,5,"[21, 2, 5, 15, 4]",cc084f25e6a30a3776f37513c60b38bc
13.51,52,10,"[3, 3, 2, 3, 3, 2, 3, 2, 3, 2]",104297a5cb6618533aec096475b8d443
13.07,82,4,"[12, 11, 13, 5]",0627ffbe6cc5f532d698fb7202e0992f
13.81,94,5,"[3, 8, 8, 25, 3]",aa1289e5971e461d2fd88c4b68ac4c79
13.51,52,10,"[3, 2, 2, 2, 3, 3, 3, 3, 2, 3]",84b3f1945266271baac8d4a4179b67cd
13.12,82,4,"[6, 15, 9, 11]",0e4ce4d640b1421fa6f1a66a42e7f409
13.59,96,5,"[2, 6, 18, 19, 3]",25f4aa07a1614aed8fe761175a864dd6
13.81,68,5,"[7, 7, 6, 7, 7]",fb4acce4a62972feff495883a94aa13e
13.2,84,4,"[7, 7, 16, 12]",10f78c6532e4a95d46d3d3eb9788eb51
13.51,52,10,"[2, 3, 3, 3, 3, 3, 2, 2, 3, 2]",ca767b5d65eb38424c8a64cbda943226
13.13,82,4,"[7, 16, 10, 8]",3f008c4babbe36da4919273aeceda335
13.81,96,5,"[9, 2, 8, 25, 4]",ab937e5c263dfd3e04fa041e7e84d16b
13.51,52,10,"[3, 3, 3, 3, 3, 2, 2, 3, 2, 2]",4f5007b611ac94a65e38c37b63c95573
13.09,82,4,"[8, 8, 17, 8]",86be92ddbd4218ba3ea5c3d7ef57ca3a
13.51,52,10,"[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]",42d5890e37c0eeb31cf4fa8f6aee4885
13.07,82,4,"[12, 11, 5, 13]",d1b3fdd84806ae2554fea8f0a3a77628
13.51,52,10,"[3, 2, 3, 3, 3, 3, 2, 2, 2, 3]",20b7d72897434c7aab8043306186e2a2
13.13,82,4,"[7, 10, 16, 8]",f42804ad9558f4752b0a7c7b29037ce0
13.97,96,5,"[16, 5, 20, 5, 2]",2e5fc698ea5dedfb7e94e2a92af485d5
13.44,84,4,"[9, 8, 14, 11]",634d2729bbf326c554b9523c8a04bb38
13.46,92,5,"[2, 25, 5, 5, 9]",dd49be29c619f54794b664f1efc4ec7f
13.51,52,10,"[2, 2, 3, 2, 3, 3, 2, 3, 3, 3]",23b7d34746b78c35bb2be062a3d63cc6
13.88,96,5,"[6, 2, 21, 15, 4]",327b8e282edfb37261715b072bcc0a4e
13.51,52,10,"[3, 3, 2, 2, 3, 3, 2, 2, 3, 3]",42f046ba8e66358ce52510779cffa48e
13.12,82,4,"[9, 15, 6, 11]",69babaac8c3564c1578d8cf1cc3ca635
13.51,52,10,"[2, 2, 3, 3, 2, 3, 3, 3, 2, 3]",ec3f7eeb9b3f30209d490b8d315846e5
13.15,82,4,"[6, 12, 14, 9]",6b26984f78c8f0f4645267cc47bbc7dc
13.43,96,5,"[4, 23, 15, 2, 4]",33e7d21a83f6a5acf2b394b7c2ad7550
13.51,52,10,"[3, 3, 3, 2, 2, 3, 3, 3, 2, 2]",0bb281c471f1d299079eeefe807e7322
13.13,82,4,"[10, 8, 7, 16]",b0940f0bef7532afc31d4ae248db324a
13.41,96,5,"[2, 21, 10, 13, 2]",3c0610fa1dbcfbed463d6b22e178a1e6
13.32,104,5,"[2, 29, 2, 11, 8]",ac6fe926845eff0ef17758469e4f9294
13.57,94,5,"[11, 3, 2, 8, 23]",92ba0c9aab9506838a7a20bebc278589
13.51,52,10,"[2, 3, 3, 2, 3, 3, 3, 2, 2, 3]",f83ccf334f27b951eedd64009e894aa6
13.11,82,4,"[7, 12, 7, 15]",22156d31facadf9b8b3c874e2c37a513
13.88,96,5,"[3, 16, 3, 21, 5]",f26bf6080173e6004617a2597565e605
13.51,52,10,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 2]",e76dd340c19ee3e38398e06ebed73b45
13.38,92,5,"[7, 3, 23, 2, 11]",096f2b331a58e220d8792d5f63348ece
13.51,52,10,"[2, 3, 2, 3, 2, 2, 3, 3, 3, 3]",25a2daa54c1cfc1f7961f4a48bd673b6
13.51,52,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 2]",cc23fdb26b491e77b3897036a118ac5c
13.51,52,10,"[3, 2, 3, 3, 3, 3, 2, 3, 2, 2]",4e3fc70197826874e77ff506f5dd9a0a
13.71,102,5,"[7, 4, 32, 3, 5]",e2187647a26ba7c25aed4865846e0024
13.97,96,5,"[5, 20, 2, 16, 5]",aeb8556cbb24cef0073b17c9ba77bc82
13.51,52,10,"[3, 3, 2, 3, 3, 3, 2, 2, 3, 2]",3431c52e591ce549a0f877ad1a3b2417
13.51,52,10,"[3, 3, 2, 3, 2, 2, 3, 3, 2, 3]",50e1d25d4595acc66b60300cad5f7ae6
13.43,92,5,"[12, 2, 23, 5, 4]",48c4ae1ca084e7867aa111afa8d65fa1
13.63,96,5,"[11, 8, 2, 3, 24]",a695f2390a29bd29ca72aa05ea28a3b9
13.51,52,10,"[3, 2, 2, 3, 3, 2, 2, 3, 3, 3]",56a7d43e6e115cf2f8a13318fb320e5a
13.81,102,5,"[2, 3, 19, 21, 6]",954186d0b85258f558c2dce7ea621ea6
13.51,52,10,"[3, 2, 3, 2, 3, 2, 2, 3, 3, 3]",006420799876bda4b2aa655ff1bf563a
13.47,92,5,"[3, 27, 7, 4, 5]",12e0093f3d28188d1cbac95735352a83
13.92,54,8,"[4, 4, 3, 3, 3, 3, 3, 4]",a4b6ddf42fc4def2e69d40216868f8f4
13.4,90,4,"[16, 15, 9, 5]",de8758832fec78dcfe5ab72ae33505a2
13.98,74,5,"[5, 9, 4, 9, 10]",40d29548a009c3f427bf8970aad767d9
13.51,52,10,"[3, 3, 3, 2, 2, 3, 2, 3, 3, 2]",6e1a0198965cfaa2ef6c702313d5fcff
13.51,52,10,"[3, 3, 2, 3, 2, 3, 3, 2, 2, 3]",f1d6a5f99bed94fffb2ac33cc1b21606
13.55,96,5,"[4, 25, 12, 5, 2]",362f73f2cf24a8fb6ac09b49d6f7ffa5
13.51,52,10,"[2, 2, 2, 3, 3, 3, 3, 2, 3, 3]",4a6fc67762954a54a4a40b9e2f02967e
13.51,52,10,"[2, 3, 3, 2, 2, 3, 3, 3, 3, 2]",c2fccec8a9f5cd5177cb5ff3887e205d
13.81,68,5,"[7, 6, 7, 7, 7]",535832a437808d3c97eaca437ed5effa
13.21,82,4,"[8, 13, 7, 13]",d69c05228ceb28e63687abe7a1e2a4cd
13.85,92,5,"[21, 3, 13, 6, 3]",ef7c33bf3141b1701132778b598d0059
13.51,52,10,"[2, 2, 3, 3, 3, 3, 2, 3, 2, 3]",4840d029d578265a61c91d29613f67ca
13.8,92,5,"[9, 9, 22, 4, 2]",7e6639d2c65ac32e058e9b14d0cbe812
13.51,52,10,"[3, 2, 3, 2, 2, 3, 3, 3, 3, 2]",27d995665447b4aef0b80ad178f1c33e
13.15,92,5,"[7, 27, 4, 2, 6]",1408fc94a2d80d34063104b9c8127abd
13.49,92,5,"[6, 2, 4, 10, 24]",bc5b624927bec3db010c4812ac0304f4
13.51,52,10,"[3, 3, 2, 2, 3, 2, 3, 3, 2, 3]",016a68e938c9744fc3e396298493dbc4
13.81,68,5,"[7, 7, 7, 6, 7]",4efe481f31f2dc3b863f66aad7140c25
13.88,98,5,"[3, 4, 28, 5, 9]",c4bbc4c2259c5b52e631086c4220c9e3
13.21,82,4,"[12, 12, 11, 6]",4f55872cfae16c417df1afa6f75a4afd
13.58,94,5,"[4, 17, 3, 3, 20]",70e809466cc3cbd2249aa7169a955670
13.51,52,10,"[3, 3, 2, 3, 3, 2, 2, 3, 2, 3]",94e3d2f85a328a850cd5b8bc0aebd986
13.64,92,5,"[3, 14, 8, 2, 19]",c223d79486353f7cd352af7ce89319f9
13.5,96,5,"[7, 11, 25, 2, 3]",6af5354ce16e6bee5b23f563fae1abb0
13.51,52,10,"[3, 2, 2, 2, 3, 3, 2, 3, 3, 3]",ff20e6f38433c7797dbd2ce2140d11b9
13.51,52,10,"[2, 2, 3, 3, 3, 3, 3, 3, 2, 2]",b4dc0429f11f7acf2431446bd3420e11
13.51,52,10,"[2, 2, 3, 3, 2, 3, 3, 2, 3, 3]",134a37ab5ad091feb882e92d8542ac95
13.51,52,10,"[2, 3, 3, 2, 2, 3, 3, 2, 3, 3]",d8803e4f619ae689ea909185bb9d1a29
13.47,84,4,"[9, 10, 9, 14]",00515c9afebedbddb67deabc61e65804
13.51,52,10,"[3, 3, 3, 2, 3, 2, 3, 2, 2, 3]",94a415450584ea2daea64d577742acc9
13.81,68,5,"[7, 7, 7, 7, 6]",8a2f04cfd860114b5d711addb1462107
13.7,90,4,"[16, 13, 8, 8]",a369612e9efaf9e4fdd21410e9e42e97
13.46,96,5,"[9, 3, 26, 2, 8]",8c2dec50abdd3f4ef8baad80757bbef1
13.51,52,10,"[3, 2, 3, 3, 3, 3, 3, 2, 2, 2]",aace4817f5595878916e99ed92549a31
13.08,64,5,"[8, 6, 9, 5, 4]",3c56fc3e4f1a91a742895e98ed108ae7
13.14,78,4,"[9, 10, 10, 10]",29f6084f2ee28a9aca9d15e297bdaefc
13.19,84,4,"[6, 15, 8, 13]",7e9f49d02e91249d2404dcb57ad89fc9
13.3,94,5,"[20, 9, 2, 14, 2]",429b05144ca87d136461b8d2eb7faebc
13.81,68,5,"[6, 7, 7, 7, 7]",7e738dde7579e601dbe301a0ea942b5c
13.56,94,5,"[3, 21, 4, 16, 3]",3a5cdd433e7f1b7336f0f91e0f2eb656
13.15,84,4,"[18, 8, 9, 7]",ef37be213cbe9c9b1e91c194de33a8c6
13.98,98,5,"[3, 4, 10, 5, 27]",645744b07ea27749fcb1e5b0fa10aeca
13.46,90,4,"[10, 5, 15, 15]",f46e34b78dae1bf395368c26461b9f27
13.37,84,4,"[14, 7, 12, 9]",b202cd8a0fe1a259b4851f5855919305
13.23,90,4,"[4, 15, 16, 10]",ddd3060dc00fecd25c01554641f19878
13.62,94,5,"[4, 15, 5, 2, 21]",8c824d87ca51929490fe7f53bf9ab58f
13.15,82,4,"[12, 14, 9, 6]",285813a0f6b374beff3b623a7157f59e
13.95,94,5,"[4, 11, 3, 24, 5]",679e4ee7d4ca976bd605fbeec6d0dbfb
13.92,54,8,"[3, 3, 4, 4, 3, 3, 4, 3]",78095e7d040a304611dda177edf5ad31
13.11,88,4,"[6, 7, 21, 10]",054c8f9229984d8bd90a7bf0c5772532
13.98,74,5,"[4, 5, 10, 9, 9]",e14ce8dce53500fbce4c0e6a5aabc406
13.63,90,4,"[12, 6, 11, 16]",b723a758376c724665dec73f51cb50c3
13.51,52,10,"[3, 2, 2, 3, 3, 2, 3, 3, 3, 2]",6a28108e61253076589684dd3edbf8d3
13.91,92,5,"[19, 3, 3, 15, 6]",713b2d146ccb968869e95f88f34c8d85
13.51,52,10,"[3, 2, 2, 3, 2, 2, 3, 3, 3, 3]",1f4717af831d41c7952120e81edc3291
13.51,90,4,"[9, 18, 6, 12]",61295377eeedfcf28d9fae1afbb4b4d7
13.62,98,5,"[3, 25, 4, 14, 3]",ae2e0c3e14191fcf317271bd3a5c358f
13.92,54,8,"[3, 3, 4, 3, 3, 4, 4, 3]",156cbf5d3ba39b5f2b014885c52cf72e
13.48,98,5,"[20, 2, 19, 5, 3]",2a7190db322289374748a5e629ce33df
13.08,88,4,"[12, 18, 4, 10]",63f80682cb91172f3d3cb4db7c10a562
13.98,74,5,"[6, 5, 12, 9, 5]",6a2a5ef9f480c62f1f6b24110726b687
13.45,90,4,"[10, 7, 20, 8]",5c85df3d37e8255c98635c0ecbb8e1d3
13.15,84,4,"[18, 9, 8, 7]",adf0cdfe5a42a68d6ecf05a976a7423b
13.27,84,4,"[8, 7, 16, 11]",f71054bab8d834162a75f23ae05e35b9
13.3,90,4,"[7, 6, 20, 12]",25f55cfd445432aa0d5071df23d874de
13.18,84,4,"[5, 11, 13, 13]",63d299f513d81cf1076615a2f0852937
13.15,82,4,"[7, 9, 16, 9]",ae4cf8ab590019f8e739c7ee44db3a11
13.59,94,5,"[18, 19, 4, 3, 3]",4ae00b61b22a42f8c58b0e5c254ef9ee
13.68,90,4,"[16, 7, 9, 13]",0d737eb53705a163c70f00023f10904c
13.85,94,5,"[2, 4, 22, 7, 12]",4cbde31a0f0bcbb8706e33bd1c4ef11a
13.31,84,4,"[10, 13, 13, 6]",355fd1a4c8012cea913c804b3800d748
13.26,82,4,"[9, 13, 7, 12]",0fd7f91ca69c62242d8ad8df08337c59
13.46,92,5,"[5, 9, 25, 2, 5]",ddb0673efa9debd306bda8c2b6dd0f6a
13.66,92,5,"[20, 9, 3, 12, 2]",56a9b2a43cca4075b25f9b343e37ca59
13.92,54,8,"[4, 3, 3, 4, 4, 3, 3, 3]",060af51aab5e1b51fd5e58a82a3f804c
13.45,90,4,"[10, 8, 7, 20]",70226314e96ac32e0746e596f58896a4
13.27,88,4,"[11, 5, 10, 18]",9c5aa4b74da31dc7dccb0b31f19fc260
13.92,74,5,"[8, 9, 3, 8, 9]",67ba5ec474eb62b38967a5d8d3f854e5
13.39,90,4,"[7, 6, 15, 17]",1d58973aee6302f6e028a9aea04b636c
13.99,94,5,"[2, 16, 13, 3, 13]",b6b0a35d0fce47da8c3b1e55840e6b6a
13.37,90,4,"[18, 14, 6, 7]",c00e42a9e3ace884b306094eab8ac8da
13.2,82,4,"[12, 7, 14, 8]",5d3b6288b7d6323ab331c6a030a3d984
13.71,106,5,"[2, 31, 8, 9, 3]",02980d0d53408ceed60c7a8d1ad2a188
13.83,98,5,"[7, 2, 4, 26, 10]",8c167c3e794ebce71f326af1ffed7ff2
13.26,84,4,"[8, 17, 8, 9]",30bce1943ac85c98a471fbc909e12e4d
13.03,84,4,"[19, 7, 9, 7]",bce7a99dc66ace9f12221876abbd5e6b
13.16,90,4,"[9, 4, 17, 15]",e33270abf658c21c1ced70b7f1d6063e
