final_h,final_t,L,d_sequence,hash
20.46,84,10,"[5, 4, 4, 5, 4, 3, 4, 5, 5, 3]",34f05eed410c70189215d69bf0df7b75
20.11,110,7,"[11, 3, 10, 7, 10, 7, 7]",8322570a28b4abde48a54ce4be477cb1
20.4,84,10,"[3, 4, 4, 4, 6, 3, 5, 5, 4, 4]",06ba58be4388e3343facdb08e6d8ceaa
20.1,110,7,"[11, 9, 7, 6, 3, 10, 9]",568558d099b5f3728e03f7b9b110b704
20.49,84,10,"[5, 4, 4, 4, 6, 4, 4, 4, 3, 4]",3cf3cab4367997d832c89788d4c178ac
20.12,110,7,"[12, 11, 6, 6, 4, 10, 6]",66135e70254a06e92660b56f6b029e01
20.46,84,10,"[5, 3, 4, 4, 5, 4, 3, 4, 5, 5]",622e1d8df2eff44a601f1cc380f693ef
20.1,110,7,"[3, 9, 11, 7, 10, 9, 6]",c22b5ed6e73995bc1e4a68e607afff01
20.49,84,10,"[4, 5, 4, 3, 4, 4, 4, 4, 6, 4]",116361088e337a2b4de13f4c20b11a64
20.14,110,7,"[12, 10, 5, 6, 4, 10, 8]",825c5d1ba9fc91baebdd6de9168e492d
20.4,84,10,"[5, 4, 4, 4, 6, 3, 5, 4, 3, 4]",a175ce84f9d6768e4d46ac1c8155d8ec
20.15,110,7,"[10, 8, 10, 9, 3, 9, 6]",3863dd615c23346331abedcae7f051b9
20.49,84,10,"[4, 4, 5, 3, 4, 4, 6, 4, 4, 4]",914c3db4d7f9a282f2cdabe086a8f4b7
20.09,110,7,"[12, 4, 4, 9, 8, 9, 9]",2661bae925d6bc24c7c9b939280cab7a
20.4,84,10,"[3, 6, 4, 4, 5, 4, 4, 4, 3, 5]",c8ad654da4de36f1bb06c9ce17be0a3b
20.14,110,7,"[10, 10, 4, 8, 9, 4, 10]",bbd07f19dc27bede35c90090d5e39c32
20.46,84,10,"[3, 5, 5, 5, 3, 5, 4, 4, 4, 4]",157cc4c22f8d51a6596bc8946d85eebb
20.17,110,7,"[8, 5, 6, 7, 10, 5, 14]",d850ba6dba02843c0c9b7d028f6f1fd2
20.46,84,10,"[5, 4, 4, 4, 3, 4, 3, 5, 5, 5]",f4cb65fa473b34bee68e4d65a829af44
20.17,110,7,"[12, 10, 4, 7, 10, 5, 7]",8756422b474adfefc88d71d2bd87b755
20.46,84,10,"[5, 4, 3, 5, 4, 4, 3, 5, 4, 5]",2c209f14f93a4b703e2655627ee201dd
20.14,110,7,"[10, 8, 4, 10, 5, 6, 12]",fe4bcf259b62f4fb093daaa2c95c3df2
20.49,84,10,"[4, 3, 4, 6, 4, 4, 4, 5, 4, 4]",9172f17045ca88f0183190b72d8f351c
20.17,110,7,"[8, 8, 3, 8, 8, 8, 12]",fe6c11c9ca16a40f8fef4b483a211212
20.49,84,10,"[4, 4, 6, 5, 4, 4, 4, 3, 4, 4]",6dfa04f01e57c400e00743ff92337198
20.69,132,7,"[5, 6, 4, 8, 5, 22, 16]",d8e08d7f2ffa431f407f6d76da52be47
20.71,132,7,"[6, 5, 7, 8, 20, 3, 17]",40570901c69118161f0a941e881bd76b
20.73,132,7,"[11, 3, 8, 11, 20, 10, 3]",b42f966895cc9613b9f5345abb199fad
20.04,132,7,"[11, 5, 7, 6, 9, 26, 2]",4106b1f77cce678dd1272e465631bdaf
20.64,132,7,"[10, 10, 16, 5, 17, 2, 6]",a52cdf73055bc1a5a5f1f92376ef600f
20.94,132,7,"[19, 3, 14, 7, 6, 5, 12]",bc71457b636173b4d1a48ad5e05e5be6
20.69,132,7,"[4, 4, 15, 18, 14, 4, 7]",b0b1b699045b2f3bb04d146bbbf11156
20.81,132,7,"[10, 2, 9, 8, 5, 17, 15]",114ee59dc2cb287e483bbaf8b1c268e5
20.43,78,14,"[2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3]",c9cba4b8d4e48b28c5501908dc4d5408
20.43,132,7,"[7, 8, 10, 5, 2, 11, 23]",b0683ab404536f489166845bd91646ff
20.84,132,7,"[3, 17, 7, 14, 15, 5, 5]",4f42f4c5aab09d95fe028c31322fa329
20.83,132,7,"[3, 7, 10, 7, 5, 11, 23]",a1f2e4d251f092095789033a9593a8ec
20.94,132,7,"[5, 8, 9, 8, 25, 4, 7]",1a982505ace0a089c9b03ab6f9172b41
20.78,132,7,"[3, 17, 5, 4, 14, 14, 9]",b058e70c64a28ec07e845380fda55750
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3]",99b5cf1cb0829ad364536dc29c2727ba
20.43,78,14,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",5bffa163c8b8539edb45654c0a5c3532
20.43,78,14,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",b088f119493163fe972057f72e9105ac
20.43,78,14,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",240f842aeb50d1d5617b7464bd323015
20.43,78,14,"[3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3]",0609744c90797f2ddefee1a7b7a3e25d
20.7,112,7,"[10, 7, 6, 5, 9, 9, 10]",d09f467a2b6aa9bfedbd9e0a72a13214
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3]",2d126f1cd7fb7ce181a3ed064adf2f5c
20.43,78,14,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3]",79b9ac676b9c4d046391f684cc742762
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",a2b04135d585a2cd2a703ca0fcf71775
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3]",9e2da6ffee0ee01789c90d8983173ec1
20.43,78,14,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",e7776538d280f0864270a171cb5131dd
20.43,78,14,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",bc972edb9f04c17bd2010e79869af9bb
20.43,78,14,"[3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3]",713742c36b0f55d62d370fdc07964c1b
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2]",e900cbdb36d263fab9a0d4a8710cb421
20.43,78,14,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3]",13279b3b7f2bdeaef5e4ac43194cbb4e
20.43,78,14,"[2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3]",a96e52599b1ea7141e6a367c55a06a07
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",97134e3b382173db1ca2b9e766dceaf5
20.43,78,14,"[2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",e086b5368d1bdffc14725e7f5ee4e6c7
20.43,78,14,"[2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",e9921d492482632a70a6234e7b15d456
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",ebcb77ae36e498bf29903f950b2542e4
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3]",a5240b1f5e9aa9230ec2a05884cae669
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3]",c85bfbf7ab93a1a87bc4729e5ba4f69b
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",72d343f744db6f72db415ada317567f3
20.43,78,14,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",3a73997f3a4c880ab1c90d092d0e6eae
20.43,78,14,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]",5b6d25986a6a12a0381a60af50f48150
20.43,78,14,"[3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",1fd01bd645fe65d59734432a5c71d79e
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3]",a5a5b309ecf5803e915ecc578f6b5352
20.43,78,14,"[2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",0ffa106c23cc9f5798892140f7d839ad
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3]",61c75fc3bfa794120ac78eba940da01a
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2]",6f446e3927df8ac906a6e63d10877389
20.43,78,14,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3]",cdfd33ff4cb7cd5bfa22af11170f96eb
20.43,78,14,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",6f34cdd319aab35aecae289ba83cc8cb
20.64,112,7,"[4, 9, 9, 7, 8, 9, 10]",4ca0f630a37147112e7e2b73ee7e9157
20.43,78,14,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",77a0c53be51256d6f843af88a064e585
20.43,78,14,"[2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3]",20d4df1e873e11a1aba7a4c7426a8a40
20.71,112,7,"[9, 9, 6, 11, 8, 5, 8]",63b2318581e9316e8f54ec3b6919ebd2
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3]",f668f0196bbee13cf979b32ff1192edc
20.73,112,7,"[7, 11, 7, 6, 11, 7, 7]",cae11791171fda8d94dd7532a86b09ac
20.72,112,7,"[9, 8, 10, 8, 10, 5, 6]",f7294785a909d01071116138df5a5ec9
20.85,80,15,"[3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2]",05ca1ab758f806659b96840b85000ec7
20.08,82,10,"[4, 4, 5, 4, 4, 6, 3, 3, 4, 4]",3470851bb443593454d10df0ae148838
20.43,78,14,"[3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3]",27332bc88c7ae42c2e9b2103751f6cab
20.43,78,14,"[3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3]",070317a71f9929191ec308638ffe691e
20.7,112,7,"[7, 5, 11, 7, 10, 9, 7]",9bfdb6dd54f96e60af4b51eb5e2e570d
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2]",948434a1a5654b7b7c15287488baf930
20.67,112,7,"[7, 11, 6, 5, 9, 8, 10]",5e36108314e9533a8ae23bd84eece7bb
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3]",f613558ed5c23663eedb2f4201af4915
20.43,78,14,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3]",dc28e026bd88a0d302d698f027d954b4
20.73,112,7,"[9, 7, 8, 6, 12, 8, 6]",285c3e9e18d2bf77a14fbf5cdca8ad29
20.43,78,14,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3]",64986976ef1116d00b149a848ba213d2
20.43,78,14,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3]",88abc24efee04f66611e3e9b7f054a2c
20.72,112,7,"[7, 10, 5, 8, 11, 8, 7]",602c005a066e7fff21aba12e2eb22327
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2]",c907301d00c9df97a2fcf84c541fde47
20.43,78,14,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",9cda3ba453a355aad20082b05e8ac5f7
20.71,112,7,"[8, 6, 6, 6, 11, 9, 10]",01e0d9db8a061b4ee8ee7c51d65d8130
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",2f10e1346ed682cd3548942243f759bb
20.7,112,7,"[10, 6, 10, 9, 9, 7, 5]",12275457e643647ea48b89e3f870c2c6
20.43,78,14,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3]",86ce842c0ab6e0aaf55bf29d092e49cb
20.43,78,14,"[2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3]",16c176b266ea8e93496a48e49e7d6012
20.73,112,7,"[7, 9, 6, 8, 12, 8, 6]",d360899e5d7748417f0578c30dba581d
20.43,78,14,"[3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3]",76951cafbe5d59612ba67a693a7b1276
20.43,78,14,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2]",6c17460105200eedad1a538998e8404c
20.71,112,7,"[9, 8, 8, 11, 5, 9, 6]",ae9f32d47b3fa75b16e52223db395be7
20.43,78,14,"[2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]",b8b982734f897ae4ac312cc7e7b81064
20.67,112,7,"[8, 6, 6, 6, 8, 11, 11]",5efd9180b3911026284f0d22aadf139a
20.43,78,14,"[2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",612f9cad2e92cec38f24d59d7667c972
20.69,112,7,"[7, 7, 9, 12, 5, 8, 8]",957a4c9ec7f77b533c8f1088314a963d
20.43,78,14,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2]",a97b424a4f0c8bd45d85a638b47c7771
20.68,112,7,"[10, 6, 10, 7, 10, 5, 8]",dda8555680428faab12b8704e6d1d673
20.43,78,14,"[3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",7e7541d077937c7f9c7248b5065f16b7
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3]",e4f57292cfe700dab3014cc422dc1abc
20.69,112,7,"[9, 5, 8, 8, 12, 7, 7]",a4a7ca897f63c432ba647169a40c9787
20.43,78,14,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2]",85b4de51eba303a1c8cf2bda375f8249
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",72db649f6456245f537ca575971c2fc6
20.72,112,7,"[10, 8, 6, 5, 9, 10, 8]",90ef60fd38f888973ca22ea4a2af355d
20.43,78,14,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",2d68b43d6a6d09386d90a2cfba7cba76
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",74fba8306fe5b4a543024dc5bb455520
20.69,112,7,"[9, 5, 12, 7, 8, 8, 7]",97f5982eb6ea29c5bd7d9f5ef8bb18e5
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",d003860e71ec6df6165ddbc3ebaab939
20.71,112,7,"[11, 8, 5, 9, 6, 9, 8]",084c4b0b499d84a7cc39aaf0b1f45346
20.43,78,14,"[3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",b4f9cfc755cc3ef8f9685f88c9515de7
20.72,112,7,"[8, 11, 7, 5, 8, 10, 7]",f70ddc26816ca2b826915dffee1945bb
20.43,78,14,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",a6f59400907ebd02de0d112477f1175d
20.43,78,14,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",5af5715a00c93b26c7ba9263cf569b73
20.64,112,7,"[9, 12, 9, 7, 5, 6, 8]",e885dd5d72e57d18cb4f54cb1222c5b0
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3]",f6caf9fec2f61bf579e6b1347ae05c83
20.43,78,14,"[3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]",c49cee6b4b62a79fb53a06caa73e9e6d
20.69,112,7,"[8, 10, 8, 11, 6, 5, 8]",1e5475ea5457189fb17e18979476a31b
20.72,112,7,"[8, 11, 5, 10, 7, 7, 8]",4ecc8899529d2f4729e4a04b8114790d
20.25,80,11,"[3, 5, 4, 4, 3, 3, 3, 3, 4, 4, 4]",21884c9560873b88901ede9a6b1a037b
20.85,80,15,"[2, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2]",eff2dfb4433c6370b27a0e25db932149
20.85,80,15,"[3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3]",a01889dc59d0b3a89203b7bbb279bfee
20.04,82,10,"[4, 3, 3, 5, 4, 3, 4, 5, 5, 5]",70aea556b5f25a842477376f11f785f6
20.43,78,14,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3]",0d1731cb14a18d9cefa6ada69a34c66e
20.69,112,7,"[9, 8, 5, 7, 12, 7, 8]",668bfeb02eec0a371b3b4b059687a692
20.71,112,7,"[7, 7, 8, 8, 7, 13, 6]",5f2c3e969b5f35a53c85537a7704e7be
20.29,130,6,"[12, 15, 12, 6, 9, 11]",c6193c64e8de633ce9144642eab14ee2
20.72,112,7,"[8, 5, 7, 8, 11, 7, 10]",d796aba560afb1525b894295d603734b
20.13,130,6,"[15, 10, 7, 6, 14, 13]",350e86d3ff9c1510a5493f3bc34f51d9
20.85,80,15,"[3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3]",32f260d23798450b5879eaf8bc566606
20.08,82,10,"[6, 4, 4, 5, 4, 4, 4, 4, 3, 3]",2e3b96487704a240af9d31ed52773d65
20.43,78,14,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",6b7fe2410527f7c79dc467f6b1de62a4
20.72,112,7,"[8, 5, 8, 10, 7, 11, 7]",9591eeedca13b3547920c2e0b4ef87db
20.19,130,6,"[9, 13, 13, 7, 16, 7]",c055098e51d5e6743b1c555a56ae6681
20.43,78,14,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2]",bdea4e2e7f41728d393b01128323bcdf
20.85,80,15,"[2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2]",30c7884e667e198751c330d1f6409794
20.04,82,10,"[5, 3, 3, 4, 5, 5, 4, 5, 3, 4]",2694d696d491882b0ed04a3495e7f855
20.85,80,15,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",ff1c685b752519bbdffb6b9678eb80bc
20.08,82,10,"[4, 3, 4, 4, 4, 4, 6, 5, 4, 3]",50c9efba4b9df9878319be5e58974105
20.85,80,15,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3]",707df0daaa08a3d7ee3e3008f14076c0
20.08,82,10,"[4, 4, 6, 5, 4, 3, 4, 4, 3, 4]",8ac6de5fef3e350345c3f23c12399bd1
20.43,78,14,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",3f765e443acd8ad99470aaeed1f54870
20.64,112,7,"[6, 9, 6, 10, 7, 6, 12]",05af2f192796df4d27a1ebc6a8d557eb
20.25,80,11,"[4, 4, 3, 5, 3, 4, 4, 3, 3, 4, 3]",9c6d25eb410b28c30c37627ec14b9a9f
20.85,80,15,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2]",59151567e50063947070bfd354ab7f52
20.43,78,14,"[3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",6480991ab2823e63abd563e93e30ba87
20.85,80,15,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3, 2, 3, 3]",efd5fa6ddba9008e5d08a5e38679dd72
20.08,82,10,"[4, 3, 4, 4, 3, 5, 4, 4, 6, 4]",c009143ca23b05eed0ac664936b2e395
20.25,80,11,"[3, 5, 3, 3, 4, 4, 3, 4, 4, 4, 3]",ea1073feaa39a63f18e69c4a3f6a931c
20.42,132,7,"[15, 2, 6, 9, 4, 12, 18]",a0b954c63134e99054436101223ebd26
20.85,80,15,"[2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 3]",9ced205c78111f33df5e1d8090b7ae30
20.43,78,14,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",59d76361613eb3a35c682eef85add744
20.0,130,6,"[7, 7, 15, 17, 12, 7]",0794c19366cad3f79c19f90e20850e03
20.85,80,15,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3]",05c61553dd9a1aff1be068aca2d1b8a7
20.04,82,10,"[3, 5, 5, 4, 3, 4, 5, 5, 4, 3]",c48b9ae772a5a97d4a7da4b78a35831d
20.85,80,15,"[3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3]",149ded61d57fc625ed27657f34629308
20.08,82,10,"[4, 5, 4, 4, 4, 3, 4, 3, 4, 6]",0a4cc49f8e69b757914de833e0d3e4df
20.85,80,15,"[2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",b75ef7cb0044fc5a43904887fea9fe2d
20.04,82,10,"[4, 3, 5, 3, 5, 5, 4, 4, 5, 3]",494a0493e9c9c15e6e236eda050280a0
20.85,80,15,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2]",b983d296d314e4401dda95c7a7a21689
20.04,82,10,"[5, 4, 5, 3, 3, 4, 5, 3, 4, 5]",77422c73ba6249dbc4699b10ef4da852
20.85,80,15,"[2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",820f09567213fd7375735d90363d6bff
20.04,82,10,"[5, 4, 5, 4, 3, 5, 3, 5, 3, 4]",7a34cf3da44c63fd7b7abdbae68ccbdd
20.85,80,15,"[3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2]",6af3b0d1fbb12dece246579f55d73e3a
20.04,82,10,"[3, 5, 3, 4, 5, 5, 4, 3, 4, 5]",82c3b891d8a28d7a6ca39bd36a7671f5
20.43,78,14,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2]",94ed7b33a75a819f55fcaa38a0f79ec2
20.71,112,7,"[5, 6, 8, 11, 8, 9, 9]",34870d00caf112175744520b70399fb7
20.25,80,11,"[4, 5, 3, 3, 4, 4, 3, 4, 4, 3, 3]",4cb8a441f061d441d8fe840b8c44dd03
20.85,80,15,"[3, 2, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3]",4c8866eb4759aab212de9d7b7ab41f32
20.43,78,14,"[2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",62a9748995029856410ea0c76f96a552
20.72,112,7,"[7, 7, 8, 8, 5, 10, 11]",f391d9347acc89e3effb8d7cb8c33f72
