final_h,final_t,L,d_sequence,hash
11.92,76,4,"[18, 3, 8, 9]",2c3a7ab2ee40d21b0386718400b1c9be
11.14,78,4,"[7, 23, 2, 7]",d7adb0807909d96da9e39556c0e047df
11.92,76,4,"[9, 18, 3, 8]",a45f1bbf8a767303d6a6d3c951f16698
11.17,78,4,"[21, 11, 5, 2]",09bab5beb8c23306ec10e41e609d614a
11.94,76,4,"[11, 17, 7, 3]",16e4d665f523050b0b29615720bc1152
11.17,78,4,"[11, 2, 21, 5]",2f119dfb00d188bf75e36f32774020fa
11.95,76,4,"[18, 4, 5, 11]",05ef790e305407abe5b8d12db63e3952
11.57,82,4,"[4, 3, 11, 23]",6587797cadff9d045f7e25510af9579a
11.88,76,4,"[6, 3, 14, 15]",063f6a116fe0c7dae1664e50496236df
11.19,78,4,"[3, 20, 3, 13]",4aa83d620795a766e1000ec07c03d0b0
11.88,76,4,"[3, 6, 15, 14]",1200dbcefd6eb739d50b2598a6578294
11.94,76,4,"[7, 11, 17, 3]",4d520d5f1cc82f6072d92090d2bd0831
11.19,78,4,"[20, 3, 3, 13]",1dff7590cf63469648be5fdd719a8374
11.95,76,4,"[11, 4, 5, 18]",630bd43950598ab2a42bf12056b59cba
11.41,82,4,"[21, 13, 2, 5]",e4db9043263f920b0803056f0fe85877
11.95,84,4,"[22, 5, 3, 12]",49e8e5bc723b89c8ff0beb05b5c4c3fb
11.22,84,4,"[23, 13, 4, 2]",d655c4a457dd064c99e4d36a2e854248
11.19,78,4,"[3, 3, 13, 20]",725baa8acd64d9829f6f0eb3ca99082f
11.81,84,4,"[4, 25, 9, 4]",59c831cea557ed1671684d14716d9cd4
11.87,76,4,"[6, 13, 3, 16]",be6b960d3ce2cab6a17cdb83f905c5b8
11.92,76,4,"[8, 3, 9, 18]",82e03d63d2951138c90d02f2db12bd3e
11.17,78,4,"[11, 5, 2, 21]",5784ce5468f0703f1604ae82aff077ef
11.95,76,4,"[18, 4, 11, 5]",be74270ebb57cd62a22211c17378ce18
11.63,82,4,"[22, 12, 3, 4]",e51f98547e933fb2a860876f994e6811
11.89,76,4,"[10, 5, 4, 19]",66f48526dc190b7f0590e297113a4e81
11.49,78,4,"[2, 16, 6, 15]",4b777c67485833be5a7d93a94e4c1672
11.09,80,4,"[21, 2, 4, 13]",2c9eb3febe2c39f394ad7832c3f0dea2
11.67,72,4,"[3, 8, 8, 17]",5a27bd8f61b047bad13a9da41ac340c0
11.61,64,4,"[8, 13, 5, 6]",c98c180630651761d581df5ebb0a1672
11.09,80,4,"[13, 2, 4, 21]",d06036b3bc3d6e4dedcb3caa7b12db71
11.08,80,4,"[3, 24, 10, 3]",5347de6d8bfc4ffa454852392178173b
11.4,84,4,"[6, 2, 9, 25]",0c0e3e7c707c4a3dc9963e9e7d3fb3bd
11.09,80,4,"[13, 4, 2, 21]",cba0b766ebcc0f9976e2fe9e804c7444
11.04,80,4,"[22, 2, 12, 4]",2dcbdc0e9c5298ead2433309cc5157f0
11.66,84,4,"[4, 5, 6, 27]",13b04f35efd0231954aa63289eb66f33
11.61,80,4,"[25, 5, 5, 5]",5b1b35a5fe44f5ff0011e8e293909e18
11.09,80,4,"[2, 4, 21, 13]",e77aeba9cf872ccbb537cd3c04a01e2c
11.58,80,4,"[16, 6, 16, 2]",d709eddab2ce052095bbf76e866d5eb1
11.04,80,4,"[2, 7, 25, 6]",d201d1f7e24fa5e6d9cf328bcde96d2a
11.09,80,4,"[21, 13, 4, 2]",f4f362cb9606637ab92a6a8fafa3c228
11.95,80,4,"[11, 20, 3, 6]",771a0d344d15f60bc1ef7bbf88649e99
11.95,84,4,"[11, 9, 20, 2]",423540979a46decfbab2b3caa526d791
11.95,84,4,"[12, 3, 22, 5]",dc1d4e29c9cf9d71235fd310122de8d1
11.09,80,4,"[2, 21, 4, 13]",648b6398b7b439338cd1f1841e0c3279
11.83,84,4,"[2, 13, 20, 7]",2a10d0369f3e95356f1aefaad095dd95
11.09,80,4,"[21, 4, 13, 2]",5cd69391711e3847860423a617132cfa
11.4,84,4,"[6, 2, 25, 9]",a5c3229a80e8e404190834dbd8eeb6b5
11.97,90,4,"[25, 10, 2, 8]",28f55791456013eda7ac4d4619cabd13
11.99,82,4,"[2, 12, 10, 17]",501a695987378c647275b1e93755d881
11.34,84,4,"[8, 4, 27, 3]",b7f964a23b57c881c9fb340cf1717b73
11.56,80,4,"[7, 6, 3, 24]",89e60d5e22acca7b7b52ad2bf4721c89
11.09,80,4,"[4, 13, 2, 21]",2da5fb1a386749a1da1fa453aad5f4ea
11.5,72,4,"[12, 2, 11, 11]",b1af5bd3f6c87328dbc75271a9996ac7
11.59,64,4,"[4, 7, 11, 10]",73a3e07d1f943cd6f182cb9463f08fe1
11.09,80,4,"[3, 26, 4, 7]",40a6eee5230816d9f9ab74e7021588d2
11.09,80,4,"[4, 2, 13, 21]",0d5cbdafcff72e0ac760cc04bef7de8f
11.83,84,4,"[16, 19, 3, 4]",e2b438714e6f9dc2194900fbbdfd2505
11.09,80,4,"[21, 4, 2, 13]",29c114f69ac7af83621953d0b7bc7648
11.66,72,4,"[12, 6, 15, 3]",bfbca6eeb1d708dc75fea0245619c787
11.59,64,4,"[4, 10, 7, 11]",f2a200a3cda857a14169de9efb73d40e
11.3,74,4,"[8, 21, 3, 5]",cdcd2294df2eb60726fd2d9c435f3bf0
11.61,64,4,"[6, 13, 8, 5]",91e3138e6002a59a01258fb22b5fa6a2
11.08,74,4,"[2, 20, 6, 9]",f4ac4095a5613b189c7c8ce99c9583c3
11.56,64,4,"[6, 14, 6, 6]",b847f95a1941e751f419bfd662bce576
11.68,72,4,"[6, 14, 13, 3]",0076d77043ca7d958aec73063a6537e0
11.61,64,4,"[5, 6, 8, 13]",27ee647fe000b54d102e05bf3e287b71
11.48,74,4,"[19, 10, 5, 3]",180edd250357636467fade0e199a7963
11.68,72,4,"[6, 3, 14, 13]",66ed4131ff57e4d9bb5cc1a430ed8631
11.58,64,4,"[8, 8, 4, 12]",828a018b35cfafdf73c683566ab549e6
11.66,72,4,"[15, 6, 3, 12]",7f47b3b46fc09ec729eea06fb94bb2b1
11.59,64,4,"[10, 7, 4, 11]",9c8622ac79337cedd128c18ab813e041
11.35,74,4,"[2, 17, 11, 7]",4ec7cda504c728bdf2093dae7a425de8
11.7,72,4,"[7, 5, 19, 5]",4846f09007e091df830e7eeb5e2ad5bd
11.59,64,4,"[7, 11, 10, 4]",83e823f9317c868afcc8e8cef45abfd9
11.61,72,4,"[4, 14, 14, 4]",767ab7d449e00aeb91fa9d336bc2ffa9
11.55,64,4,"[5, 12, 5, 10]",8c66faf8cf11c7d5673119d5e90a9fd1
11.65,72,4,"[7, 17, 3, 9]",e70e880764a3a2588a21b84b940aaf44
11.55,64,4,"[12, 10, 5, 5]",5df29501db3dc1ca27bbe24d284a7ab8
11.67,72,4,"[3, 8, 17, 8]",b8f968bea80e01e08d9c97e61945fbc2
11.59,64,4,"[11, 4, 10, 7]",9c0bce173c165fabfee45875784ba47a
11.4,72,4,"[9, 15, 2, 10]",6fee4dec5a475d6f2a8b4578928a30ef
11.01,54,4,"[6, 7, 7, 7]",c99d20a4dd1fe7834d1f203fccc8378a
11.65,72,4,"[17, 3, 9, 7]",6716b8c981d59c671098576fa829eab5
11.68,72,4,"[14, 6, 13, 3]",1186bfad4c9fa3e780bf71a5e6199de1
11.58,64,4,"[8, 8, 12, 4]",68dfd3d0eaa1bb68d6c14b178cdb82c5
11.66,72,4,"[5, 4, 9, 18]",51694c91b69e990e52f6821bc28e31b9
11.56,64,4,"[12, 9, 7, 4]",046f4fbffe0bee303762e0802fae31a1
11.66,72,4,"[12, 6, 3, 15]",0f56279b8ff744f49ccf098780139cac
11.56,64,4,"[7, 9, 4, 12]",70378ab721bf22ebe7bac8972471a6d2
11.65,72,4,"[7, 3, 17, 9]",6135a1dba14f5380079f49e0e7e21f7c
11.59,64,4,"[11, 7, 10, 4]",87f946767cd404f9b8f587a219602baa
11.99,90,4,"[2, 6, 17, 20]",983cb93493712f5f8d479fceec541ba3
11.91,74,4,"[12, 16, 5, 4]",946eaf0e26415fbb9c46438173838f9a
11.63,72,4,"[16, 11, 3, 6]",a4595d49e6c669d5e561ac6975258976
11.66,72,4,"[4, 18, 5, 9]",c30100cbfc48f1d641864ef28819e58a
11.55,64,4,"[12, 5, 5, 10]",8aee94911de4b7a7e4789814fc5a2411
11.58,64,4,"[8, 12, 4, 8]",4ccd078e9f8153b2917df664b0ca53f7
11.7,72,4,"[7, 19, 5, 5]",3695c1c974b561a0b21c6803dc35496b
11.66,72,4,"[15, 6, 12, 3]",7ad574018b66c3e7676543fcab06ea84
11.59,64,4,"[4, 7, 10, 11]",8a222ce5f96a74892471393f3cd97932
11.68,72,4,"[3, 13, 14, 6]",21580ce949522a2abb4c8e534ce1315d
11.59,64,4,"[11, 10, 4, 7]",4f9f3c23a2080cdc20ee776ffdae936d
11.58,64,4,"[12, 8, 4, 8]",4cac94fc3e27227f2a76e22325192392
11.63,74,4,"[4, 11, 4, 18]",a09091999029d4cf4b262ef21a9ebc45
11.66,72,4,"[12, 3, 15, 6]",4975f5d5e6a46af23bc4b5df6d32a590
11.56,64,4,"[12, 4, 7, 9]",508ace8852fa8089f973e17ad3ffcb6f
11.67,72,4,"[17, 8, 8, 3]",1af5cb0158d452746c384c258885a5a5
11.68,72,4,"[13, 14, 3, 6]",bc2dc7ecfea817e320309aab61700b37
11.61,64,4,"[5, 13, 8, 6]",7719b0957281d171c1f4cb0201decc37
11.67,72,4,"[8, 17, 8, 3]",1e622b7d11a785407c0555c52ca673d8
11.58,64,4,"[8, 4, 8, 12]",2e0fa1bd59e34904ddc59e4a28bfce95
11.95,82,4,"[10, 3, 22, 6]",7048eba7a89ff5d60f2731e73fe24592
11.02,74,4,"[3, 23, 6, 5]",64f889277db8c6405d2a4112ef3c871b
11.76,92,5,"[4, 7, 2, 31, 2]",8e5d7e8699af18161da269aa4c2ab926
11.63,72,4,"[3, 16, 11, 6]",54ce03240b2f0ef45ba0e63a8d15f776
11.56,64,4,"[7, 9, 12, 4]",98506b2ceeba12e88ca56445d7ee3219
11.68,72,4,"[3, 6, 14, 13]",98a9f472c40b167842a926cc9ddfef04
11.59,64,4,"[4, 10, 11, 7]",d7c14ce5ada701961826c93bf5ee9a1a
11.87,82,4,"[13, 2, 18, 8]",f00032c2ee4df8535f081d101999e2cd
11.75,72,4,"[9, 16, 3, 8]",d87350ae80f4dddd903b7526125ead62
11.87,52,5,"[6, 5, 5, 5, 5]",e6b54d18b05f229f1598fb54197169d3
11.99,82,4,"[10, 17, 12, 2]",9987d7558e311d3dba2ae4efd50f2102
11.92,90,4,"[6, 14, 23, 2]",5449037488aad994851022bf80275f22
11.63,84,4,"[11, 4, 3, 24]",660347455c6f70f64b07930bb26ab877
11.91,90,4,"[11, 2, 25, 7]",cebe4f60f017319d5e55df79e226f894
11.23,82,4,"[15, 20, 2, 4]",68c02be7d4ca45d1776fa4e6db548314
11.91,90,4,"[11, 2, 7, 25]",536c4e2f6cea658d9bb295b91280952b
11.98,90,4,"[25, 9, 2, 9]",eb78ec1455f275ace72cd6dc812da3e8
11.91,90,4,"[7, 2, 11, 25]",85baf4591050c1919021ee139b7df570
11.97,90,4,"[25, 8, 2, 10]",447bb7bc8acc575f36a57f7f7e596486
11.81,84,4,"[6, 3, 8, 25]",eb628856c805eb0cb30e22c9d4bd5fc3
11.93,82,4,"[13, 20, 5, 3]",fa57456aaaa688d4b4e12ccd0b038a3f
11.98,90,4,"[8, 6, 3, 28]",55204548288894a31898bd2b1c6845fe
11.99,82,4,"[2, 10, 12, 17]",17e6a14381cd38220c11596e8d701a3a
11.88,86,4,"[3, 15, 21, 4]",3066e11641ecbd9a421ef04d48e3ece6
11.98,90,4,"[14, 3, 24, 4]",de64e3e7d935fee9b903896e591337ff
11.98,74,4,"[8, 4, 7, 18]",6eaf61fc25fd4279f6c2ffe0dfbf5aa3
11.55,64,4,"[5, 10, 5, 12]",f5e15d206c6cf7d74f965772bbc71814
11.61,64,4,"[8, 6, 13, 5]",ecddd0d77a7830122bac072d16883e1e
11.95,74,4,"[11, 15, 3, 8]",a307ae2e3ff1c4e5afb60a62330f0cdd
11.92,90,4,"[2, 14, 23, 6]",2526f8e6b166911da5d97f1175b3f6f4
11.99,82,4,"[10, 2, 12, 17]",f7b2e0b310cb49c8b4db975e2b2c45e0
11.98,90,4,"[12, 24, 2, 7]",51a1c01b65931e021d828a809837707d
11.61,82,4,"[5, 6, 4, 26]",3eba30f0348a6b6d1ded33899ec5c3d6
11.99,90,4,"[2, 20, 6, 17]",5cf36238706ef4e342ef50d40a0f1810
11.99,82,4,"[17, 2, 12, 10]",d88474a4870c087052284c622240adc3
11.11,78,4,"[6, 2, 23, 8]",e537c7852376af491d82fb6096515d5c
11.01,54,4,"[7, 7, 7, 6]",8b910b01eb0c816f437890c51b047f31
11.98,74,4,"[18, 7, 8, 4]",23ebe9fe80f5bd523c6392e1c077855a
11.03,74,4,"[5, 19, 2, 11]",9d828f9d3e18dd32059382ebab721b0c
11.69,84,4,"[4, 23, 12, 3]",1b2d68a13361810ea62bf55a6eb3d9d3
11.98,90,4,"[2, 24, 12, 7]",501281b64b576a0ec7ddf56ed993a080
11.66,82,4,"[2, 15, 18, 6]",dc01f5ac58612d1dc2d254410133d219
11.98,90,4,"[9, 25, 2, 9]",6640842e074b5b03624aed9e4741e4a0
11.95,90,4,"[15, 22, 2, 6]",cf40b4fcf73bb5265e861fe67de110f2
11.46,82,4,"[6, 6, 3, 26]",dd107e63a36e10b9c266879919a62e73
11.13,72,4,"[2, 6, 11, 17]",a62d68f72852d21901208f916ab960b5
11.01,54,4,"[7, 6, 7, 7]",7766c558d575a9c3412a10d94dcb04d8
11.69,88,4,"[22, 2, 15, 5]",351bcce6e7948f811b7d2dec187a71ee
11.99,74,4,"[10, 6, 4, 17]",08187478194ac3cadfac050b67ec41a5
11.75,74,4,"[3, 16, 6, 12]",bd69568a3fc3592b74f9a5f43c62f5b9
11.92,86,4,"[27, 6, 4, 6]",db5fde7fc72cc31c477a805a010d8bf4
11.03,74,4,"[19, 11, 5, 2]",959f46b70df5712640d95899f47d1fac
11.14,90,4,"[3, 2, 15, 25]",8f40c22e72c23b66e3399ed57cabc5d1
11.01,54,4,"[7, 7, 6, 7]",032e499f587db2d3269751df654bc500
11.84,90,4,"[6, 7, 3, 29]",844a90d298738ae36e73d03dd579775f
11.92,90,4,"[14, 2, 23, 6]",8299c7902b9435986a5538ebacb14caa
11.2,72,4,"[2, 6, 14, 14]",274de94cb8653632ddb1c777733f2244
11.98,74,4,"[9, 5, 18, 5]",fe80a86066670f32cf4aae40089d8195
11.78,78,4,"[21, 7, 3, 8]",a9b7bba4c928d15368c1bb877e27fc79
11.98,74,4,"[15, 3, 10, 9]",fcf1489531c824816e68f6301f36193d
11.95,90,4,"[15, 6, 22, 2]",6cef68a0c63c62cc59e50c762a7eeac8
11.99,82,4,"[12, 2, 17, 10]",e4259574ad886322895bc4bbb57bf6f5
11.56,72,4,"[8, 18, 7, 3]",2e7fb084bc0ab7ed7aa7fa48996e1208
11.91,78,4,"[4, 4, 15, 16]",5202226892f4746ab07fd19d6b82f012
11.55,72,4,"[11, 4, 4, 17]",5f347b8b9ddd8d662b2b339b177b6fed
11.95,74,4,"[8, 15, 3, 11]",3997d307e506e3b9f0681a6c4c2cbf9f
11.04,74,4,"[8, 3, 4, 22]",784f2ad3b33946d8cd6b1fa6998b3a99
11.61,72,4,"[14, 4, 4, 14]",fd619d83f536205ecd365e44a2c51256
11.02,78,4,"[4, 13, 20, 2]",2d9b9eb9101e5064cbba87aa8c5d8fd1
11.98,74,4,"[8, 14, 12, 3]",3ce450d5dfead1102b69da3ee6d24a1e
11.93,82,4,"[20, 5, 3, 13]",f52eb27e3a55ce2c8a725cb462e1ccdf
11.32,72,4,"[14, 7, 13, 2]",ee01bad536b429d69d472f1286cc71dc
11.87,52,5,"[5, 5, 5, 6, 5]",39bf2080a4aeaa0cd9c168036161edb4
11.92,82,4,"[11, 22, 4, 4]",017f2b19fd9cfe6e42f7eed96e39324d
11.98,74,4,"[9, 15, 10, 3]",6512d56b2d870daee7169abba9df11a0
11.03,74,4,"[19, 2, 5, 11]",6199ce0babd5331be631e11c761ea522
11.71,90,4,"[4, 4, 7, 30]",598925ab98277ccdbee546985817ef8b
11.45,84,4,"[7, 25, 8, 2]",418d0dad1e9e7fd8a7d2996c3b13cf7b
11.15,82,4,"[27, 3, 4, 7]",c28d5407bb629068c74bc6bf311938d9
11.98,86,4,"[16, 2, 18, 7]",892c382e3d16503ada956e0d8f3108d2
11.81,74,4,"[10, 18, 5, 4]",60728c09b10d046af2ac2536e9f8a949
11.91,86,4,"[4, 3, 16, 20]",f85125c53bd43450248b2a11f1446da3
11.98,74,4,"[4, 18, 8, 7]",4684ca04cf92a8ab080138dbab7afc96
11.0,74,4,"[3, 3, 12, 19]",1a292c1008d39e4d4379612ad7d38935
11.87,86,4,"[6, 8, 3, 26]",2118bb0cf18f54490eb9c5077c9d468b
11.98,74,4,"[5, 18, 9, 5]",72de61473c8c092842da20c21e960b82
11.75,72,4,"[9, 16, 8, 3]",56a28aa270ec641650f02bf898fc56bf
11.98,74,4,"[3, 9, 10, 15]",67114de53c06283ba533d067809026ce
11.03,74,4,"[2, 11, 5, 19]",bb8686a2a117aeec67d77b2c7b8d205d
11.95,82,4,"[18, 11, 10, 2]",5bf5326d0f74a753e0829c27c25719aa
11.72,74,4,"[11, 3, 6, 17]",d7605c3ce43b53e98c890afc81183274
11.71,86,4,"[28, 4, 6, 5]",e408d7f21bc35feb5c79388230bb8888
11.98,78,4,"[15, 3, 6, 15]",88d58c3fedbc2ed8e6c745f7e1721123
11.99,74,4,"[8, 3, 13, 13]",9649d66aedfef26d99d8b73ca2f53be9
11.91,74,4,"[8, 16, 10, 3]",a980555867a1aaf1d71f2d6b8bc51f53
11.62,86,4,"[2, 25, 7, 9]",fcaaf7302d5a99973847404225792e94
11.23,72,4,"[3, 5, 20, 8]",2187481b8a61dd59ac89f2b9965c4ff6
11.48,78,4,"[17, 14, 2, 6]",34123ac4b6eace603583ba5166c9a74e
11.98,74,4,"[14, 12, 3, 8]",7c8128a990bab3dd308e5850acafd50c
11.03,74,4,"[2, 19, 11, 5]",cb68d8b985400eadeec552d75829dd52
11.99,82,4,"[17, 2, 10, 12]",0e882206d0119051231a0b005c80ef62
11.08,90,4,"[5, 31, 2, 7]",68e3d2d28482681e2cbcd9f4c962d672
11.98,74,4,"[10, 3, 15, 9]",eb67976f7fea03929a7e22765323d94c
11.59,74,4,"[9, 19, 3, 6]",a44e3c8f2a05c09d5a2243d34d12aeed
11.88,82,4,"[19, 9, 2, 11]",9e7801f987664c37de49af381df1e474
11.92,78,4,"[6, 12, 18, 3]",f77da143f483b968aa2eb6230b747c93
11.87,52,5,"[5, 6, 5, 5, 5]",8632b3afa9c90651b4ee60600994b7f4
11.81,64,4,"[5, 10, 9, 8]",10959ebca2d2537a5cc05f5a71bc4ddb
11.91,84,4,"[8, 2, 20, 12]",4bea4987e5ce36b47073bcd31cb21230
11.92,82,4,"[9, 2, 18, 12]",b6cd2b369ff18dca3698384f3e674861
11.91,82,4,"[16, 8, 15, 2]",835629942129a413bfd3665dd9f6e80a
11.01,74,4,"[7, 21, 7, 2]",62e61a85aad3c8ddb60e81bbcabd2cd4
11.86,82,4,"[6, 3, 23, 9]",29f3e68d0be12d1a435229b8f847d13c
11.74,72,4,"[5, 19, 6, 6]",2559e649e4ece4f980d5b57c053f8e06
11.63,78,4,"[8, 22, 3, 6]",e75b7bdc936bc3dd5cd1b9447f406c6f
11.89,82,4,"[8, 17, 2, 14]",19edac724a6c9160cf3e6ef5191d5d92
11.95,72,4,"[4, 6, 11, 15]",b49bd426a6737be8b77e36d994b96871
11.73,84,4,"[11, 7, 22, 2]",5336e648fb024313ca20af425fe963a8
11.87,52,5,"[5, 5, 5, 5, 6]",5500932453afa8dc7e21c52090e97c71
11.98,72,4,"[16, 4, 7, 9]",94626ec4318e10bb8bcda153a61969c5
11.98,78,4,"[4, 21, 8, 6]",d4662b0800189483c1da64c0eda14d39
11.01,74,4,"[21, 2, 7, 7]",36cf44ebec7e7f68c1cd6d8c840dbdb0
11.91,82,4,"[8, 15, 16, 2]",8f09aa0e78f1f0b179907e8d7a424b09
11.89,82,4,"[14, 8, 2, 17]",42977a9bb63e1488a40f3eb1106d41dc
11.15,72,4,"[21, 6, 3, 6]",ddb32494cb37a6a4253a7f78d9c81d19
11.91,82,4,"[15, 2, 8, 16]",eb4c55bc1493a5c8fcc41b87c9d138a1
11.91,78,4,"[20, 8, 3, 8]",aae0dde4d39d5b5083804915a5c37a84
11.87,82,4,"[8, 18, 13, 2]",345ad69d0841113d02bb09a701e43ac7
11.15,88,4,"[2, 18, 21, 3]",202f4f78a4e6670d661f807de51a851b
11.23,78,4,"[2, 12, 5, 20]",788252c86f473f43ca5f25434c886934
11.91,82,4,"[8, 2, 15, 16]",9d23f84a8acbdf6a4a43861ad996e769
11.51,84,4,"[3, 3, 18, 18]",a366f24cb8660e4e18b8153ecfb0554e
11.93,82,4,"[13, 5, 3, 20]",895161099ca3f7831d804073041bf16f
11.15,72,4,"[10, 3, 19, 4]",9ebc2287b6ba0a3722c320a286ec1a48
11.89,82,4,"[19, 10, 2, 10]",ec131b0c4d6eb38291251199adfef85b
11.32,78,4,"[16, 16, 5, 2]",719a88d9f9055e5731251922e28ec7b4
11.93,90,4,"[25, 13, 3, 4]",a84d20435bcec87a9e8c173212ccd066
11.92,82,4,"[4, 4, 22, 11]",fbc6e2055598aef8e58b4bba67f5a4ba
11.71,78,4,"[4, 10, 4, 21]",96a0fd7de9ff94d9776cc5f5e2336a2e
11.48,84,4,"[22, 2, 5, 13]",2f22405dbd6cf5a5a9451cf987c1ba5a
11.61,86,4,"[28, 7, 4, 4]",1a9179f1c2d5628f466ba92e73ea90d4
11.73,74,4,"[3, 18, 7, 9]",0ba673a56dd27ef929646f1a551fdbe0
11.95,82,4,"[10, 18, 2, 11]",43ca927b7880db709c1f515673fe77fe
11.95,88,4,"[3, 15, 4, 22]",70a247ac6fc41cf0423526bd9e727058
11.78,72,4,"[11, 4, 16, 5]",7fb32d1fb84d39024cbcd220ffbb3c09
11.95,82,4,"[6, 10, 3, 22]",9d084902bfc3dbb97a590bea0c7cdb39
11.26,72,4,"[17, 3, 12, 4]",34535f6e819eec89c3bdea2390208f59
11.58,78,4,"[16, 4, 3, 16]",8cd73256d314350b5314bf14dd2f9750
11.98,74,4,"[3, 8, 14, 12]",3c299b69964eb864fab572509a38ee0e
11.88,82,4,"[5, 3, 12, 21]",47ae6f21757923d6d705997c5c2ad1d2
11.66,84,4,"[5, 4, 27, 6]",795d3fae1f8246257e4c7cf445a18838
11.09,78,4,"[4, 16, 17, 2]",074e087775cfcad36afb7e9bfedd6b2a
11.87,52,5,"[5, 5, 6, 5, 5]",1a027d41566f7ee89d43d36d61ca5500
11.89,82,4,"[2, 19, 10, 10]",fe25a74a44e7c226dadd8b27d7c5730e
11.49,84,4,"[2, 24, 10, 6]",fc799a74535dab57fffeea0bb23db0c8
11.51,86,4,"[4, 27, 9, 3]",e0a5967d228a8259f7a220aa3ab032db
11.84,74,4,"[3, 8, 17, 9]",669abe2dd1e9f7ee97c7701cf0834e72
11.95,82,4,"[2, 11, 10, 18]",6cf25fe0d6789a31ee654a4e74a5ce1d
11.91,78,4,"[5, 7, 22, 5]",70f62e55b3ec5b7654d5c0d7824e809d
11.35,90,4,"[2, 29, 5, 9]",204a6945b620c4c22c84d3cbd640bdfe
11.92,82,4,"[8, 3, 23, 7]",8e6a6fd701899ba0dde701a5e11e21cf
11.38,88,4,"[27, 11, 3, 3]",946292742af85b2c5d89abe4b1bc817d
11.32,78,4,"[2, 5, 16, 16]",7cc98f39d42e5ac72821a7877d4da869
11.89,82,4,"[10, 2, 19, 10]",cf601b7fe664bc410f51ebdd778fbb04
11.89,84,4,"[3, 23, 5, 11]",1c0012ec2e659fdca4d7f3b5392ac016
11.42,58,4,"[7, 7, 8, 7]",de571eb2983957c6ae6faeadb6d72d07
11.51,44,8,"[3, 2, 3, 3, 2, 3, 3, 3]",268dfc847ace17150d2768b945ee9613
11.49,84,4,"[10, 6, 24, 2]",7aa9299d05f8a09bbbb39ee0ecc5bc31
11.98,82,4,"[21, 4, 12, 4]",9a0a9a38fddc5d61c12396455517dea3
11.9,74,4,"[7, 13, 14, 3]",bac5d468e81ef07c3e9212aab252efaa
11.81,64,4,"[9, 8, 10, 5]",83bcb991a331dec544f17b74db722326
11.3,72,4,"[4, 15, 14, 3]",6c96b6d81103b704a97efe00749b31f4
11.86,84,4,"[2, 14, 7, 19]",1d9a7fa4a870893ed2972e4ce4253e7f
11.83,78,4,"[2, 10, 14, 13]",d97d0dae9fdd7b3f2301e3e8ccfc6a75
11.95,74,4,"[8, 11, 15, 3]",7b92031e9560de2897fbf8dbde0417a7
11.92,82,4,"[2, 9, 18, 12]",097d0e764d68c9967d0032a450186f17
11.8,90,4,"[2, 5, 17, 21]",e7ff27d75fa9f33568bc3f7501068534
