final_h,final_t,L,d_sequence,hash
24.34,96,13,"[3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 4]",a6375f7021b95106b3c8e43654bd8f03
24.58,104,11,"[5, 5, 5, 5, 5, 5, 4, 4, 5, 4, 5]",6d518c1defb92e3b77a272f7355a193d
24.34,96,13,"[4, 3, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4]",c006f2d7346fc687ae6dcd9fb8b03c0e
24.34,96,13,"[3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4]",6a9a394a45dc09b81178daa0d01bd913
24.58,104,11,"[5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 5]",e570b376a292a79253f3670e07bae7c6
24.58,104,11,"[5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5]",814df1f4b83bf1b0e064f7896f571b65
24.58,104,11,"[5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5]",8ebc11455b867a4f1a8e1b4e51e145f5
24.58,104,11,"[4, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5]",c9b62bd5ccc7f1c040366556d7a7c635
24.58,104,11,"[5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4]",ca6ec44ca977bcc8a4ff3f4cb96fa0ca
24.58,104,11,"[4, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5]",5505d4f020065a563401f0cd39b704bd
24.58,104,11,"[4, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5]",479588d6a5d9864bb3d27a23f5814008
24.58,104,11,"[5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 5]",a63eeb87698056087a60b848725ef903
24.58,104,11,"[4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5]",adc7ee96ed1efc8eda89375ea98a571c
24.02,92,17,"[2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3]",d7e4a4a5249139c79d00b032200f4f18
24.34,96,13,"[3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4]",a6b4dc91f787922e77be473f79abbbc4
24.34,96,13,"[4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4]",dadbe9babe161a7aa730a34afe039155
24.58,104,11,"[4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5]",52538b6a0d66900887cc781d2ccaa819
24.02,92,17,"[2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2]",8b022f555ad83847dee3f66d8bd1bd2a
24.58,104,11,"[5, 5, 4, 4, 5, 5, 5, 5, 4, 5, 5]",d5ece8b63aeab1fe2b1026fbebd0067e
24.58,104,11,"[5, 4, 5, 5, 5, 4, 5, 4, 5, 5, 5]",626905d39fdc7771f5d8b7932e4756b7
24.58,104,11,"[4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5]",0e863b1b8d468e1ff7fb4435efd64060
24.58,104,11,"[5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 4]",19a46500d6906ac29352cf495e9cf312
24.58,104,11,"[5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 5]",69adc1dcf7adccb9efbda35421d8244b
24.02,92,17,"[3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2]",7b6baa742e11510b12a85612813a911a
24.58,104,11,"[5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 4]",173c4626023ef977808548f5b3f4f9f3
24.58,104,11,"[5, 4, 5, 4, 4, 5, 5, 5, 5, 5, 5]",518aac475cddc4e392d6ac5fe439b318
24.58,104,11,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4]",13c7a96195a23e5a2d585a211cd6b48e
24.58,104,11,"[4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5]",739390edea0227a83915268906cf10ee
24.58,104,11,"[5, 4, 4, 5, 5, 5, 5, 5, 5, 4, 5]",16ea024da45046dd420eeaf07a9e7ec9
24.58,104,11,"[5, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5]",aea0033d7141cc6ed19392c079c1717c
24.02,92,17,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",d68053109b84db05bb749d13220acec9
24.02,92,17,"[3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3]",51d175bc6341a10bbdc0667beb377c8d
24.02,92,17,"[2, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",3bcc5a20ef5f4446f3b1e49595807009
24.58,104,11,"[5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5]",bffe9b83ec6687ba3b2cf061384674bd
24.02,92,17,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3]",c0df30f941678784439a0f0331fa2a8e
24.02,92,17,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3]",499ca9f719e24d60432392518a870261
24.58,104,11,"[5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5]",f931a4bc80b7c4ffeb5ae630c15341fb
24.02,92,17,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3]",ceec1ef25ec5919d4a2829bfcf4fdfb5
24.58,104,11,"[5, 4, 5, 5, 5, 5, 5, 5, 4, 4, 5]",66919fd1db3ed22679df5dc0b408a6ec
24.02,92,17,"[3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3]",fa9f7dd8137d606f591677ca680b09cf
24.02,92,17,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 2]",b31d85b296726b6f9d314de07c9dd7ff
24.02,92,17,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3]",7ac82997ad49fac07fbf66630681bde5
24.02,92,17,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2]",03e4e4a88e876dbc6b666d645dd4314d
24.02,92,17,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3]",204c6f3c27393ec5f00c884830675c83
24.02,92,17,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 2, 3]",352921c168766c30d2fb234514475311
24.68,96,14,"[3, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4]",2b9f368a68b0d8a9c53fe97b1d412306
24.02,92,17,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2]",622b753a8e9814a72067b5c408ef73e6
24.02,92,17,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3]",503043afd369f36a2278a1dd05c6d12d
24.02,92,17,"[3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]",74c1c0acf592b94ba33c21378254a152
24.02,92,17,"[3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",d2d47f477876550397680a231977a2fb
24.02,92,17,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2, 3]",ea0fe066627c0fe5ab71dbb276b909f1
24.02,92,17,"[3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2]",e5a59693d7b3169b34a4a4d7ebaf2313
24.02,92,17,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3]",4d84f12a1e0385b1199de25a055c29a3
24.58,104,11,"[4, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5]",ea9cec9917944721c941a1363ef16655
24.58,104,11,"[5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",69ace3fe980c7b785e68a83cb7ae7568
24.02,92,17,"[3, 3, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3]",7694d6e3350c3fcd94a7df7d11ecf5d8
24.68,96,14,"[3, 4, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 4, 4]",5f0b7248b44158a859af27305dd89466
24.02,92,17,"[3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",f6fd70b2a707322074677e27b3cfbade
24.02,92,17,"[3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3]",37405b83888a9faa6859fd83fd9104c9
24.02,92,17,"[3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",759abb3c5639488ab1fb613e96d40755
24.68,96,14,"[4, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 4]",b1fed021811f6dad848a40378ceb7853
24.02,92,17,"[2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",03df4e1e815a4006009e267e2de115c2
24.68,96,14,"[3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4]",46629fa78b6eeb50951671da5bd9a9d4
24.68,96,14,"[4, 3, 3, 4, 3, 3, 3, 4, 4, 3, 4, 3, 4, 3]",a7854f36828afa60159413a0be9851b2
24.02,92,17,"[3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3]",a4bb209caa0339e93f09e78ce3856d4e
24.02,92,17,"[3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",0a55a9721a9ba939f84125a62e3d6c55
24.68,96,14,"[4, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3]",120533409642d8efce9dd7c267e74567
24.68,96,14,"[3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3]",44b52f01b0c2daf80cfd213ad09635c2
24.68,96,14,"[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 4]",6ce89329e561f126c09606d5553550d0
24.02,92,17,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 3]",caf0f2532023c46b1270d81b2526ffb5
24.68,96,14,"[4, 3, 4, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3]",d0e89f200a9fa76926eb5a47f5e4cb9b
24.68,96,14,"[3, 3, 4, 3, 4, 4, 3, 4, 3, 3, 3, 4, 3, 4]",77c46739352ff971e97b5ed9fd21c481
24.68,96,14,"[3, 3, 4, 4, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4]",7cc04055449f5f5830f2d964c7c8701c
24.68,96,14,"[3, 4, 3, 3, 4, 3, 4, 4, 4, 3, 3, 4, 3, 3]",35a5bc1b2ab2e38ce6ff32e1a87aefa1
24.68,96,14,"[4, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4]",fe9b53dc74e5a3da627edccad29ab7d6
24.68,96,14,"[3, 3, 3, 4, 3, 4, 3, 3, 4, 4, 4, 3, 4, 3]",e2a1f0ef06d07d200033b06aaefdc38e
24.68,96,14,"[3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 4, 4]",a4bdf4476b8826a6a96dffe7b5618cb2
24.68,96,14,"[3, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4, 3, 3, 4]",4f0afba59a1c33bb30c9622bbd20e7e0
24.68,96,14,"[3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3]",f27e3289fdc77c2c6d538f22e4d912df
24.8,112,10,"[5, 6, 6, 5, 6, 6, 5, 6, 6, 5]",9ce76c93248d99fe1ce63a1a3d86a2ef
24.01,106,10,"[6, 5, 5, 5, 6, 6, 5, 5, 5, 5]",b5b80928dbd8718ab3102250bd52a30a
24.68,96,14,"[3, 3, 4, 3, 3, 4, 4, 4, 3, 4, 3, 3, 4, 3]",13a5697a0fabdac7f4403ffd23802e7a
24.68,96,14,"[4, 3, 4, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 4]",c537611f6597a9a2ec790ff5989dfb46
24.68,96,14,"[4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3]",8aa747ede010a66aeecba9f82773dfff
24.68,96,14,"[3, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4]",98983d0f9ae18324c01022e40472413c
24.68,96,14,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 4, 4, 3, 4, 4]",e897a6cbf9f3b7e9d4cfde2854553135
24.68,96,14,"[3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4, 4, 3]",67194e1a3a00e4bf3cf854b52f80a77f
24.68,96,14,"[4, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3, 4]",b3332545caf7cd66407d637d25f8b947
24.68,96,14,"[4, 4, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]",8c747623774756204e48b7da14190877
24.68,96,14,"[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 4]",9abd3dc6f4320ae0cc8fef5b3798ecdd
24.68,96,14,"[3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4, 3]",5a257184926db1a32cb7815126bb7863
24.68,96,14,"[4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4]",dd0391054916dc5f7ba9325792b9ad86
24.8,112,10,"[6, 5, 6, 5, 6, 6, 6, 6, 5, 5]",d8644a77b504aaa7ac05697ea440eb24
24.01,106,10,"[5, 6, 6, 5, 5, 6, 5, 5, 5, 5]",1585c0b5981280705ab57014b5774eb2
24.68,96,14,"[3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 3, 4]",4b588e82631bb4b69286bd09cef4ef73
24.8,112,10,"[6, 6, 5, 6, 5, 6, 6, 5, 5, 6]",2856c9a4a2a0383372e04bc0fb17b7b0
24.01,106,10,"[5, 6, 6, 5, 5, 5, 5, 5, 6, 5]",a24d9ff1d1c057d1037786062fe949fa
24.8,112,10,"[6, 6, 5, 5, 6, 6, 5, 5, 6, 6]",f649e9da6f41cb561cce62b6bd0d76e0
24.01,106,10,"[6, 6, 5, 6, 5, 5, 5, 5, 5, 5]",331412c31d29f1b33a4d9f4ffadceb60
24.8,112,10,"[6, 6, 5, 6, 6, 5, 6, 5, 5, 6]",cd170908a331bb234a36a0e3792e7f67
24.01,106,10,"[5, 5, 5, 5, 5, 6, 6, 6, 5, 5]",f8504821a622c7398b4d286918677340
24.68,96,14,"[4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3]",d29c89457cda21bdee03fb219a53351d
24.8,112,10,"[5, 5, 5, 6, 6, 5, 6, 6, 6, 6]",56aa5ff991b69e77a443dba018e5f427
24.01,106,10,"[5, 6, 5, 5, 6, 5, 5, 5, 6, 5]",6c9c91ec8742839c807f6e40d1977be0
24.68,96,14,"[3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 3]",214f0c086e415c8bf2a34fbab6ea0179
24.68,96,14,"[3, 4, 3, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 4]",bb58c7b6d3182321e196763aeac27b70
24.8,112,10,"[6, 5, 6, 6, 5, 5, 6, 6, 6, 5]",3a47416b7f7513ad3f08c9ce8da7cc20
24.01,106,10,"[5, 5, 5, 6, 6, 5, 5, 6, 5, 5]",d9038fa9328f9465afabc499e63b7ef5
24.8,112,10,"[6, 5, 6, 6, 5, 5, 6, 5, 6, 6]",fe8e24f2c262faaf07d144ea168b1459
24.01,106,10,"[6, 6, 5, 5, 5, 5, 5, 6, 5, 5]",af245716bb6be4ce7466723fc18f3cf1
24.8,112,10,"[5, 6, 6, 6, 6, 6, 5, 6, 5, 5]",79e1d4826e764cdea2a482f09bab4b1f
24.01,106,10,"[5, 5, 6, 5, 6, 6, 5, 5, 5, 5]",5e95e371761e4bfb1ca8ddbb5c205b92
24.01,106,10,"[5, 6, 5, 5, 5, 6, 5, 6, 5, 5]",adee4f53e970f71a92e32c9fc1412d37
24.8,112,10,"[5, 6, 6, 5, 6, 5, 6, 6, 6, 5]",73ffa1e132096ddf3e0eeeb00123f38f
24.01,106,10,"[6, 6, 5, 5, 5, 5, 5, 5, 6, 5]",a6dc20e92840811c5ef24caed8b47ae2
24.01,106,10,"[5, 5, 5, 6, 5, 5, 5, 5, 6, 6]",4276a8143391b943be2ce037df765962
24.01,106,10,"[5, 6, 5, 6, 5, 5, 5, 5, 5, 6]",0b0bd5984bbd98b5f75d41ed7ac81090
24.8,112,10,"[5, 5, 6, 5, 6, 6, 5, 6, 6, 6]",7ccd21887eec88697550dcfd8bc17f62
24.01,106,10,"[5, 5, 5, 6, 6, 5, 6, 5, 5, 5]",88ce5e25f06b477a25ddba1c01cab780
24.8,112,10,"[6, 6, 6, 5, 6, 5, 6, 6, 5, 5]",54fe1490c32f658cc8a9ffd8ec6dfbfe
24.01,106,10,"[5, 6, 6, 5, 5, 5, 5, 6, 5, 5]",afd0118003708fd079c3b596ce95ec97
24.8,112,10,"[5, 6, 6, 6, 5, 5, 6, 5, 6, 6]",aa1810c33ad631a8cb1a15a4d46d68cc
24.01,106,10,"[6, 5, 6, 5, 5, 5, 5, 6, 5, 5]",cb0e11c988c8b6fa3b092c43b0e3fd9b
24.8,112,10,"[5, 5, 6, 6, 6, 6, 5, 5, 6, 6]",8a0df87d4f3b021422ec3d6b00f20802
24.01,106,10,"[6, 5, 6, 6, 5, 5, 5, 5, 5, 5]",f14cbb6dc9449f96cdebd6f7fbfc8418
24.8,112,10,"[6, 5, 5, 5, 6, 6, 6, 5, 6, 6]",0920029794a01b47efdf18316015a553
24.01,106,10,"[5, 5, 6, 6, 5, 5, 5, 5, 5, 6]",fd7b69d577f5596a4bf2de90b2019005
24.8,112,10,"[6, 5, 5, 6, 5, 6, 5, 6, 6, 6]",4cfe7a1e348477cbed2a4657eab99c53
24.01,106,10,"[5, 5, 5, 6, 5, 5, 5, 6, 6, 5]",9e3b235da3c9d6a243b4ff35f06cad54
24.8,112,10,"[5, 5, 6, 6, 6, 6, 5, 6, 5, 6]",4f72083d5d7db171567466ea47d2a6cc
24.01,106,10,"[5, 6, 5, 5, 5, 5, 6, 5, 6, 5]",b935653be41553a2a6cc9d0fbc883097
24.8,112,10,"[6, 6, 6, 6, 5, 6, 5, 6, 5, 5]",ab1c192518fad3248c64c7853535c0f6
24.01,106,10,"[6, 5, 5, 5, 5, 5, 5, 6, 5, 6]",4c3bcdd7d8c2b618cb8d4c267c0d8a6b
24.8,112,10,"[5, 6, 5, 6, 6, 6, 6, 5, 6, 5]",594054f9ff0df53915532e41b055970b
24.01,106,10,"[6, 6, 5, 5, 5, 5, 6, 5, 5, 5]",2d52ffe72d0a44919daa999bdcfa0698
24.8,112,10,"[5, 6, 5, 5, 6, 6, 5, 6, 6, 6]",9b31320955fe2e2f16288b32ef73635c
24.01,106,10,"[6, 5, 5, 6, 5, 5, 5, 5, 6, 5]",a875aa919d74f5d265a155af24170244
24.8,112,10,"[6, 6, 5, 6, 5, 5, 6, 6, 6, 5]",c411f3e7e02a771af27265c794976e10
24.01,106,10,"[5, 5, 5, 5, 6, 6, 5, 6, 5, 5]",7a3a1acbb7c281ba0385fe0880003778
24.8,112,10,"[5, 5, 6, 6, 6, 5, 5, 6, 6, 6]",985fd9baff90b9215ae19cdce107d7d5
24.01,106,10,"[5, 6, 6, 5, 5, 5, 5, 5, 5, 6]",1c83bd7dd3c1fe15a65db1a0458bfbbf
24.8,112,10,"[6, 5, 5, 6, 6, 6, 6, 6, 5, 5]",7d121a8667e8329c235b58f3801019df
24.01,106,10,"[5, 5, 5, 6, 5, 5, 6, 5, 6, 5]",76168b632abe5aed8c42fd5063d71e21
24.8,112,10,"[6, 6, 5, 6, 5, 6, 5, 6, 5, 6]",1efbbceb41e37f81da0db848eec5a354
24.8,112,10,"[6, 5, 6, 5, 6, 6, 5, 5, 6, 6]",3bf406d3d804bd54f40a07eaab420c98
24.01,106,10,"[5, 5, 5, 5, 6, 5, 5, 6, 6, 5]",b8a0d210881fce39ca659dab0b072e13
24.8,112,10,"[5, 5, 6, 6, 6, 5, 6, 6, 6, 5]",e3e0a2c6ec25c152fa68c7785356e94c
24.01,106,10,"[6, 5, 5, 5, 5, 5, 6, 5, 5, 6]",95b2e021c72074bbdbd9983a7267e692
24.8,112,10,"[6, 5, 6, 6, 5, 5, 5, 6, 6, 6]",acd86de64886afc27dfe059e2068b670
24.01,106,10,"[6, 5, 6, 5, 5, 5, 5, 5, 5, 6]",e6573a3a65fe5d1ab98947f9e0fefe4b
24.8,112,10,"[6, 6, 6, 6, 5, 5, 6, 5, 6, 5]",5a5770d2b40254069d3a7d76a9d200d7
24.01,106,10,"[5, 6, 5, 5, 6, 5, 5, 5, 5, 6]",fd2cb84584c30fc8cd806451b62d90e8
24.38,118,9,"[7, 7, 6, 6, 6, 7, 7, 7, 6]",0ead3850ee738d3df24aad0687a047ed
24.55,100,12,"[4, 5, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5]",2d7e5a47c29dc4fe6b7cd79d50a1a9cc
24.6,94,17,"[3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",4b47c0a31c51620e291291996c9162da
24.38,118,9,"[6, 7, 6, 7, 7, 7, 6, 6, 7]",a8adadf5b0e006525f2518c4e91060ac
24.55,100,12,"[4, 4, 4, 5, 4, 4, 5, 4, 4, 3, 4, 5]",3ab0a556298b876109e318a112d64d58
24.38,118,9,"[6, 7, 7, 6, 6, 6, 7, 7, 7]",3f152c988febefe0907fe1e8e79564a1
24.55,100,12,"[3, 5, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4]",aa6507d99d7140dd3708949d443d9fea
24.55,100,12,"[5, 4, 5, 3, 5, 4, 4, 4, 4, 4, 4, 4]",35334347cefb9cf0d775d269ca187605
24.6,94,17,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3]",f770505a2b9e8d3a8aba512be57e9a65
24.38,118,9,"[7, 6, 7, 6, 7, 6, 7, 6, 7]",6adb88ff931aa8320fae1f48b0b97dab
24.49,100,12,"[4, 3, 4, 4, 5, 4, 6, 4, 4, 4, 4, 4]",d8aeb4d5efc3f87659933bb71ab9a251
24.6,94,17,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3]",299ace16cf68074f71dc7ae9a352862a
24.38,118,9,"[7, 7, 6, 7, 7, 7, 6, 6, 6]",0a50d7a62891ecf75bb1bd92b82761ee
24.55,100,12,"[5, 3, 4, 4, 4, 5, 4, 5, 4, 4, 4, 4]",00a08efa384e5e2aa8fa85a42447e907
24.6,94,17,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3]",0e8889bb630052bdb03ccf2e6974bcca
24.6,94,17,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3]",1c81ba07e75e4ae800ddd9891791a8fd
24.38,118,9,"[6, 7, 7, 7, 6, 7, 7, 6, 6]",2e3763f24ac333ce1d441c288984db6c
24.55,100,12,"[5, 4, 4, 5, 4, 3, 4, 4, 4, 5, 4, 4]",b48fcca61573fcb74d8f3154239fb97c
24.38,118,9,"[7, 6, 6, 6, 7, 7, 6, 7, 7]",542000352e6bcc09c2985935d62baa05
24.55,100,12,"[5, 4, 4, 5, 3, 4, 4, 4, 5, 4, 4, 4]",65ca50b1a572d87899b150c81b03cd72
