final_h,final_t,L,d_sequence,hash
19.26,74,14,"[2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3]",1e864fec4d3990ee75b124ad6dd90aa9
19.48,114,6,"[10, 10, 9, 10, 9, 9]",bb0ae4a3d42632e21eaf3a569dc2f0ab
19.81,80,10,"[5, 4, 5, 4, 4, 4, 3, 3, 4, 4]",be8adf2d0eb3c464956d34a68bcab5c3
19.26,74,14,"[3, 2, 3, 2, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3]",5a8eb19d895a0c7e4b04649505046ec3
19.81,80,10,"[4, 4, 4, 4, 3, 4, 3, 5, 5, 4]",621cf4c552fe56313373d7d60e0d981b
19.03,122,6,"[13, 12, 6, 19, 5, 6]",d12361df1e9ace08b511379dbd4f4f65
19.26,74,14,"[3, 3, 2, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3]",b147cffb260897ccb484a6dc14eea8a5
19.81,80,10,"[3, 4, 4, 5, 5, 4, 4, 4, 4, 3]",78a1eee6eaab5310ddfbb13be944d188
19.26,74,14,"[3, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 3, 3, 3]",4aecce85772fa789ef3e8b24981efa3b
19.48,114,6,"[10, 9, 9, 9, 10, 10]",132433b2dd8c9f9be920239079d41fe7
19.75,80,10,"[4, 6, 3, 4, 4, 4, 4, 4, 3, 4]",dbf09d2bf9adfe62ed97fc50f166078d
19.26,74,14,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 2, 2]",27f82a86c3bdc0e175ecd6847bf81d13
19.81,80,10,"[3, 5, 3, 4, 4, 4, 5, 4, 4, 4]",61b7e311d95d63ba0d16686095753dc7
19.94,132,7,"[2, 10, 5, 3, 11, 19, 16]",64e2ebee1371eac6ece0862e897d97ad
19.26,74,14,"[2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",1ccc52182ed3b18f492a883937fc67ae
19.48,114,6,"[9, 9, 10, 10, 10, 9]",753f0d7c38a5e89049db1bafdcfbb81a
19.81,80,10,"[4, 4, 3, 4, 5, 4, 3, 4, 5, 4]",d2dc33b819fadd2fae680bd9c748bef0
19.26,74,14,"[3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3]",a584bb0de9b5f156a5364e6f38f67fd3
19.48,114,6,"[10, 10, 10, 9, 9, 9]",385b22608f2dea3ddd5d2934d3209a0f
19.81,80,10,"[4, 4, 5, 4, 5, 3, 4, 4, 3, 4]",f73b3dafe78227b65d4a68c6a6687653
19.67,132,7,"[13, 17, 3, 21, 3, 4, 5]",d790bbed80e2ba975cf6b3f4f930051c
19.26,74,14,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2]",678f5b30d1e3b783875d43cce37b2d80
19.81,80,10,"[4, 5, 4, 4, 5, 4, 3, 4, 4, 3]",705f42726a7f0765a991c471bfa876a1
19.81,80,10,"[3, 5, 4, 4, 4, 4, 4, 5, 3, 4]",f35a318077b6f5a120e7ce99d74ce651
19.39,124,6,"[9, 8, 10, 4, 14, 17]",41b9debfd76c84d7206b933b53d83388
19.19,80,9,"[5, 5, 4, 5, 4, 4, 5, 3, 5]",c6b42c37a544accd953883920d01a0dc
19.26,74,14,"[2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3]",af7440b4ce6f473295ab515802a387d2
19.48,114,6,"[9, 10, 9, 10, 9, 10]",db02926381bf7fc4051ec1b6344a7eae
19.81,80,10,"[4, 4, 4, 3, 4, 5, 4, 3, 4, 5]",f71384dceaa31a4a71bb013912ad005f
19.63,122,6,"[5, 13, 9, 11, 14, 9]",09de4cf3815bf43f55faeb485edd7d0f
19.26,74,14,"[3, 2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3]",a6fee32a2ca0209313ca09d5bbd3966d
19.81,80,10,"[5, 4, 4, 3, 3, 4, 4, 4, 5, 4]",77b3c4d8650972f3d5e94128f11dde44
19.26,74,14,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2]",6ec71a61d65fc4080f17c6a49bedfa35
19.81,80,10,"[4, 3, 5, 3, 4, 4, 4, 4, 4, 5]",1e59eb024a876e2a676e68bed8d7a084
19.26,74,14,"[3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 3]",90911bcc3f67d2b24c1d63b4597eb16e
19.75,80,10,"[4, 4, 3, 4, 4, 4, 4, 4, 3, 6]",8e13404b7b846f0b67104b8c99c32bcc
19.84,100,7,"[7, 7, 7, 8, 7, 7, 7]",94e83c64486f1e7c4fe0302e1cf91071
19.26,74,14,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2]",0b477039994d8fa4ff38b6fa089f491b
19.17,110,6,"[9, 9, 9, 9, 9, 10]",fd02a9f7abb270f7a214b0f260cc65b8
19.26,74,14,"[2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",8f22ad35bfb28ef466ea10eb6d13e9c6
19.81,80,10,"[4, 4, 5, 3, 3, 5, 4, 4, 4, 4]",fcbee7e051843e25ae4f5a7177840bc6
19.26,74,14,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2]",f7e4d8bda9a85ccadeb77866877c858c
19.48,114,6,"[10, 9, 10, 9, 10, 9]",1bd7c27f3e723f8d52979543b53947b0
19.81,80,10,"[4, 4, 3, 5, 3, 4, 4, 4, 4, 5]",8e3f17862f817a10e3cddf084a687c24
19.26,74,14,"[2, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3]",d170cdd75f49a6ac384f8646f49ebd6a
19.26,74,14,"[2, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2]",3eba2ae71273493e6c5e578e0b0c3ef3
19.81,80,10,"[4, 3, 5, 4, 3, 4, 4, 5, 4, 4]",01988a09f4224bc8272ead28dfca46e1
19.26,74,14,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 2]",6d2c9a9e84907e56da104a9a836ce884
19.81,80,10,"[5, 4, 4, 4, 4, 4, 4, 5, 3, 3]",0e00f647d55ec42ed46f370c6de9211c
19.71,122,6,"[12, 12, 9, 11, 5, 12]",eb9825df52a35a64f3f6c2fb616b0441
19.26,74,14,"[2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2]",58da0d3b466605f52d28b13009aa4963
19.17,110,6,"[9, 9, 9, 9, 10, 9]",0c5685750f3641e58d09b4719435da08
19.84,100,7,"[7, 7, 8, 7, 7, 7, 7]",404419412bd03d112753072d0220583a
19.26,74,14,"[3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2]",e0850de92bb5e3e74d308bb6b5ada26d
19.26,74,14,"[2, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",be0dd9714c5219b5200acd5939f1820e
19.17,110,6,"[9, 9, 9, 10, 9, 9]",141a49b2671403132a37050a8181b5e8
19.84,100,7,"[7, 7, 7, 7, 7, 7, 8]",82fd4782e4248ad32233cbae3e675d03
19.26,74,14,"[2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3]",e35dbe51dc4278375a1afb13bca7490a
19.26,74,14,"[2, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 2]",b4676732f35ed00a17cb310f699ac7e6
19.84,100,7,"[7, 7, 7, 7, 7, 8, 7]",13a6bc5bd4419b61ec18b9f30667932f
19.26,74,14,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2]",65e072cf045f084e1252c0daa6710229
19.17,110,6,"[9, 10, 9, 9, 9, 9]",56e0047453b0d074ab482a97415beedf
19.26,74,14,"[2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3]",f5afe53b0123308a6ed483ae2f7a1819
19.01,112,6,"[15, 10, 7, 9, 7, 8]",7c6241d16dc1d8ed16a1586854f8e29f
19.84,100,7,"[8, 7, 7, 7, 7, 7, 7]",486a18111e0b3b4c002ee6290af46057
19.26,74,14,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2]",c2bb0519da7fa64aeb2d0e124867880f
19.26,74,14,"[2, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3]",eef9d332573aa614e569fba860fc602b
19.26,74,14,"[3, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",748e6b6663eb7c7a8b375b88bf65612b
19.85,76,14,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3]",e88fc9ed77cac4e44eb85105e751caf8
19.11,94,7,"[8, 6, 7, 5, 6, 8, 7]",900f9c6f9e2ea28bf74b13fa6c5d285b
19.26,74,14,"[3, 3, 2, 2, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3]",5709018112a779a48fb48d8d2b148cfa
19.26,74,14,"[3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2]",01017048d540571bee29f17a1eb79d00
19.84,100,7,"[7, 7, 7, 7, 8, 7, 7]",fe132bb079426f20b3e275043dc74eb8
19.26,74,14,"[3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3]",a2f2b96d7e3bd9448ef98648d62c1887
19.26,74,14,"[2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 2, 3]",3f4ea80b6f0a8fba0b8a68ff7ee823e4
19.17,110,6,"[9, 9, 10, 9, 9, 9]",edc52f27cb58cf55c44f26c60ec57f85
19.23,80,9,"[4, 5, 4, 4, 4, 4, 5, 6, 4]",87ae5a2ff0c79fda25fdf7b60686d6f5
19.26,74,14,"[2, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3]",86aa0fbb32aaad59a3f39cd38b6d8ccd
19.26,74,14,"[3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2]",576ca57af389e6f5b51f33b24cac5643
19.26,74,14,"[3, 3, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 3]",52c4dde26705fb509e9923f75f58dc01
19.26,74,14,"[2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3]",01314ee6a596c763e53c7c93e828ba16
19.26,74,14,"[2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",4f1caf72835729328465a1a67e753f97
19.23,80,9,"[4, 5, 4, 6, 5, 4, 4, 4, 4]",ebd7be6ece30b0baf5a1de6e95c4f556
19.26,74,14,"[2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2]",34e404062ff2837d87114fe2e5b4e6fe
19.26,74,14,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2]",36fa5c324ec9e43f6c71822a03ace305
19.26,74,14,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3]",22bbc824fa5ad589bac1c5d58328afd4
19.26,74,14,"[2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3]",1377d61587cf943f916a13180f1cf7be
19.26,74,14,"[2, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3]",77181a1b00e20eabcb91af904520283b
19.26,74,14,"[2, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2]",41540d03d4afbfea26c844c132763c34
19.19,80,9,"[5, 4, 4, 5, 5, 3, 5, 4, 5]",a148f7c4823e8bcc486aca211ced84f6
19.26,74,14,"[3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 3]",f397950e82bcbd9bc89c63d8f0ed0636
19.26,74,14,"[2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3]",bcbb514d73c72a63c8251b72bf8fdef9
19.19,80,9,"[5, 4, 4, 5, 4, 5, 5, 3, 5]",8d3a0ffc4a7c6ec2bcdc364e69360a81
19.0,124,6,"[9, 3, 18, 11, 14, 7]",87dc6178af21384c1820823097433bca
19.19,80,9,"[4, 4, 5, 5, 3, 5, 5, 5, 4]",aad2de8e659076aefd9b705ee34921e6
19.23,80,9,"[4, 6, 4, 5, 4, 4, 4, 4, 5]",4abf06125e756d6867ddb3c434a5ada6
19.23,80,9,"[4, 5, 4, 4, 5, 4, 6, 4, 4]",b3a5f88c183200f20837c87fd4dd20c8
19.23,80,9,"[4, 4, 4, 4, 5, 6, 4, 4, 5]",8b436efd160715fb39c2d3452b25d003
19.23,80,9,"[4, 4, 4, 6, 5, 4, 4, 4, 5]",782d582ec6cdeb3891f79ee23dd58d03
19.11,116,6,"[6, 7, 8, 11, 17, 9]",d224bf9782038d8d0f332ffac36f7eb1
19.57,124,6,"[7, 5, 14, 11, 9, 16]",ac58a77935a13814c45210f2120979e2
19.19,80,9,"[4, 5, 5, 5, 4, 4, 5, 3, 5]",2aafe560a64c7bda9fed6d5480dc389b
19.23,80,9,"[4, 4, 4, 4, 4, 6, 5, 5, 4]",75ca497a9976eba31cd1d7641b8568f9
19.35,124,6,"[13, 11, 13, 12, 10, 3]",f0f9210be0fd148e3cccdbcd2c429ed5
19.23,80,9,"[6, 4, 5, 4, 4, 4, 4, 5, 4]",e3dbe26543be07e82b844ea76f1e5e6d
19.85,76,14,"[2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2]",c6ce4aaf683be9cfd7c8aa7529370fae
19.07,94,7,"[5, 8, 7, 7, 5, 7, 8]",140286fe80f850ac78383ac42cc6eb24
19.26,74,14,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3]",601ea26437a50f2ec9a555e3cff2703c
19.26,74,14,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",2f3aac77d05304c83cc6c641c4b7b256
19.19,80,9,"[3, 4, 4, 4, 5, 5, 5, 5, 5]",50e6c928ecbb080384a29be20beeb116
19.85,76,14,"[3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3]",1adc9981922ba32a13bce6da31e83003
19.05,94,7,"[7, 9, 6, 8, 5, 6, 6]",14129890995192c8c2e6d0de36b9c9d3
19.23,80,9,"[5, 4, 4, 5, 4, 4, 4, 6, 4]",65a7f30cc3a5bbf88c51488597731ef7
19.43,124,6,"[8, 5, 10, 14, 7, 18]",21a7fe581dcfb124d0015f89c324721e
19.19,80,9,"[5, 4, 3, 4, 5, 5, 5, 4, 5]",76ffda013b1f6fac0a376cbd3136d09e
19.51,124,6,"[16, 10, 12, 6, 13, 5]",488b5930087d941cf7471fd709d9d4fb
19.23,80,9,"[4, 5, 4, 4, 4, 4, 4, 5, 6]",432c943900835de6c95ff5b6cf78c606
19.38,124,6,"[7, 9, 4, 15, 12, 15]",44a6c816b660a783f88e24af4b1cbdc8
19.23,80,9,"[4, 5, 6, 4, 4, 4, 5, 4, 4]",73b0f6723e5d785c4ac65864a4822f13
19.23,80,9,"[4, 4, 6, 4, 5, 5, 4, 4, 4]",e7250e679631769e88c345eb86d8d48c
19.23,80,9,"[4, 4, 5, 4, 5, 6, 4, 4, 4]",6857bc5f625b10311891923c213c6e9c
19.85,76,14,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3]",1ce3aefc5e28cd31800a0a42fcc37740
19.05,94,7,"[10, 6, 6, 6, 7, 6, 6]",0dd5115eec7071fd51986903ddb6daae
19.6,124,6,"[11, 17, 7, 11, 11, 5]",71f0ae0ab195d86324d24852757b9b7c
19.23,80,9,"[4, 4, 6, 5, 5, 4, 4, 4, 4]",e22d55a083ff01c68ae2caa0b44a0b32
19.81,124,6,"[9, 10, 7, 16, 7, 13]",15a020b87230f2d74f01c6f6ff924dad
19.23,80,9,"[4, 4, 4, 4, 4, 4, 5, 6, 5]",35c6eb3e52d0bbae3f0f6c46597efaee
19.23,80,9,"[4, 4, 5, 5, 6, 4, 4, 4, 4]",f03b28b16669e2b97189d26fcd9d0668
19.23,80,9,"[4, 4, 5, 4, 6, 4, 5, 4, 4]",498dffdc1763279ad42df6c2973916da
19.23,80,9,"[4, 4, 5, 4, 6, 4, 4, 5, 4]",9f610de6ad61c3f3b8ca452c4bc0210c
19.23,80,9,"[4, 4, 4, 6, 4, 4, 4, 5, 5]",42c3845787768e42482405a96d244990
19.85,76,14,"[2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",f9aede8becd84fe33d39ff5ad43adef7
19.09,94,7,"[9, 6, 6, 8, 6, 6, 6]",46bd86ed70db75325ba6e7b375a0e9ef
19.85,76,14,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2]",d563f85e154a5cee4b821c66f4ca2ed4
19.11,94,7,"[6, 8, 7, 5, 7, 6, 8]",8f20eb108c59276c3d87a6a6c127545b
19.85,76,14,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3]",cf4ed766d9e99b5d3298c3464876d758
19.11,94,7,"[6, 5, 7, 6, 8, 7, 8]",343f38144b5abef503883f4fdb1e16a5
19.19,80,9,"[5, 4, 5, 5, 3, 5, 5, 4, 4]",cbea06b465e679d79d52cfc4e63f609d
19.85,76,14,"[3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2]",d90a060835e5729ab041467ea8f24b48
19.11,94,7,"[5, 7, 8, 8, 6, 6, 7]",cd3c8e871d10a9f71d1ed059b92181d3
19.85,76,14,"[3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2]",5efa79bc5f56523fa21796042d299840
19.11,94,7,"[6, 8, 6, 7, 5, 7, 8]",20736a43dd67af60b1d3432f62ff1a59
19.19,80,9,"[5, 5, 4, 4, 5, 5, 4, 3, 5]",3157c40804d088411eb0bc526e92cc98
19.85,76,14,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2]",220a1067f42aa510c48c8ebc7e6630c9
19.08,94,7,"[7, 9, 5, 6, 6, 7, 7]",bcb734b2e1c4e20ee0419dfee0483cbd
19.23,80,9,"[4, 5, 4, 6, 4, 5, 4, 4, 4]",a70efbb0386c3f1e2453c7441a2145a8
19.85,76,14,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2]",5d33e96a99aa44ae8090c0333e2bc6e4
19.05,94,7,"[6, 6, 7, 9, 8, 6, 5]",d81d119014a395df963615660620564a
19.85,76,14,"[2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",dddd70148d00f0535fb82952c07b2c29
19.01,94,7,"[6, 10, 7, 7, 6, 6, 5]",c83d66e6620bbd6cb973210d1f919749
19.85,76,14,"[3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2]",c887d91dacb5caa3c896931180e77e64
19.11,94,7,"[6, 7, 8, 6, 7, 8, 5]",983254bebb84fd97b8ac70aff54d149b
19.07,112,6,"[11, 6, 8, 10, 13, 8]",185881ad45d8f52156b5128ce44f8fe8
19.85,76,14,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2]",36ae254f21c59f94d50c0b032d78bfcc
19.11,94,7,"[7, 7, 8, 5, 8, 6, 6]",a35551e2663b46c8f8b4b3a133118ea9
19.85,76,14,"[3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2]",6045ede452cdb735645a175cc75d5b1b
19.11,94,7,"[6, 7, 6, 8, 7, 5, 8]",977536f262e434e1ca9246af9f35abbb
19.85,76,14,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2]",29cca823bc292d8a10d9bb30096428f2
19.05,94,7,"[8, 7, 6, 6, 6, 5, 9]",2292aab69eb7098de794c603b7ec1fca
19.85,76,14,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 2]",81380e010ef487140702103db63c2f12
19.67,130,6,"[7, 6, 12, 8, 9, 23]",b48e10ca3498a6d6b165926f1f4de51e
19.85,76,14,"[3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2]",401124f55cdbc7030dce72591bb1afff
19.09,94,7,"[8, 6, 6, 6, 9, 6, 6]",f59c836d6036a1884327f52b7142ab37
19.85,76,14,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 2, 3]",d0c87b75db2af72ce5a7769fbe9ae303
19.09,94,7,"[9, 6, 6, 6, 6, 6, 8]",8ba2b3534a8d655689c0b6fe661fd123
19.85,76,14,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3]",464507962f4f27d180b1610ad5de8c3d
19.08,94,7,"[8, 6, 8, 6, 5, 8, 6]",12f14a39b2d0b3e1ddcc5a693f76dda3
19.85,76,14,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",c19c23d9cb0c0f42bc0348cadf7c66df
19.09,94,7,"[6, 8, 6, 9, 6, 6, 6]",6ff83f85972a41328dbe37e5c1fa4348
