final_h,final_t,L,d_sequence,hash
8.75,58,3,"[18, 3, 8]",0f6a61aad4b9c7df03220af3cff18260
8.98,58,3,"[14, 3, 12]",272f6cfafa817abbcb69db70704395df
8.99,58,3,"[13, 13, 3]",c288bf255355a0330033f8ecc5fd0d1d
8.34,58,3,"[18, 2, 9]",084856a83fd64502b319944353a3a7a5
8.64,58,3,"[5, 20, 4]",ed55168aadadae06c96a87c3dac8f5e8
8.64,58,3,"[4, 20, 5]",cbf87c641f97c05eacd2ba240b33cc0c
8.46,58,3,"[2, 11, 16]",46a6001878b7c6407cc03e2b8c42615b
8.71,66,3,"[10, 2, 21]",1cdfa3dd95b90c4178caba42afb866fe
8.57,56,3,"[4, 19, 5]",6f2a781684ad479e37877f6cfbe39a97
8.39,66,3,"[7, 2, 24]",e8287788144f9f4b8bbbfd13784fb09b
8.02,66,3,"[2, 5, 26]",cc7560a0f0eae1b67acd0c3b6d6e13e3
8.3,58,3,"[3, 5, 21]",8dc3d166e53a471d91d558b209b177b3
8.56,56,3,"[7, 18, 3]",5f7c3b08b26e8d73b9d9b2304e8b0370
8.56,56,3,"[18, 7, 3]",f878789ea2189f8ce4d27f700d8d574f
8.57,56,3,"[5, 4, 19]",5d9c1c272d66f43647f9d08592034d74
8.56,56,3,"[18, 3, 7]",73a766e7a1d43b4daecb6e2158354d1e
8.56,56,3,"[3, 18, 7]",89271494b2513c876f4c88d364178ed2
8.63,66,3,"[2, 22, 9]",e6eeddae94325c87f3853a6e94149d97
8.56,56,3,"[7, 3, 18]",2a926a1044e648e44ed922b9544e4464
8.83,66,3,"[19, 2, 12]",c6a3ab9cc72bdac8d82c3d95fc0761a0
8.85,56,3,"[11, 3, 14]",4e5ce9f66d66b9a7ca7d2c6df2daac1d
8.56,56,3,"[3, 7, 18]",46a277973ebc837d4e643cddd29dd377
8.29,66,3,"[3, 4, 26]",07e9fa51e0e06aa8b819dc2fa90e6409
8.89,66,3,"[14, 2, 17]",44f73ff2c3d0b4e71fcf79e201269578
8.78,66,3,"[2, 20, 11]",7394a2e116ba84a76224371e60ca424d
8.91,66,3,"[5, 24, 4]",bc2ec479f2299f35ca93a80a21efcc3a
8.29,66,3,"[26, 3, 4]",44958a8d7599ca7f6ce798cf22876b2a
8.3,58,3,"[21, 5, 3]",2b2eaa05cf3a0cb1a0ea94e6bc95aff6
8.91,66,3,"[5, 4, 24]",1aa9633a3805c1ee68ff3730a54abfcd
8.91,66,3,"[16, 15, 2]",c8889f613aa78bfd6dcefeff88197f80
8.63,66,3,"[9, 2, 22]",591079f6e8558cdce1d31ba9e67fefbd
8.39,66,3,"[24, 7, 2]",20b7af5ccef73281baebc905b7865d05
8.91,58,3,"[3, 10, 16]",79fde9c71bd4593b13b4c0552d6300bc
8.91,66,3,"[16, 2, 15]",cf5005ef6300a2ae7a84de4c30d2a8db
8.92,66,3,"[3, 7, 23]",162ae228feb339fcb1c60aae08ea1301
8.64,58,3,"[20, 5, 4]",16d0ac215a8eec8da0b5a259ac06aa3e
8.75,58,3,"[3, 8, 18]",2033d97db32c8933f89b41814c856bde
8.91,58,3,"[10, 16, 3]",aeee5381b0cf51236e41b2acb4e22dbe
8.46,58,3,"[16, 11, 2]",2c052c54111ceb0d41786b9d1d784d15
8.92,66,3,"[7, 23, 3]",cbdbef04428641465262eeb934aceb84
8.57,56,3,"[5, 19, 4]",f3e3c759528dc248eddd85971060bfa7
8.85,64,3,"[3, 22, 7]",64e682830e266515ea01b26c3f39644c
8.83,60,3,"[3, 8, 19]",eeee6428aaeb7a7b2b659d2d6017919a
8.98,58,3,"[12, 3, 14]",7a2fdfb60a4aaa4b8a3bb6a948274f78
8.83,60,3,"[8, 3, 19]",8f996b168697f3e5582ad2331feb416b
8.46,60,3,"[22, 4, 4]",5534a06d63dd43099f5b220bd70b298e
8.89,58,3,"[5, 19, 5]",93457dfad25a3085bd6a1e76f9ea0bd7
8.52,66,3,"[23, 2, 8]",ba6340fb79e73efa7af8ff90b4ea1061
8.69,64,3,"[23, 3, 6]",1a4a8965d478e429999947275b800a9b
8.39,58,3,"[4, 4, 21]",535dcc09babafb1b6e1a992b86afa1f2
8.29,54,3,"[13, 2, 12]",cc93102b33dc007832ebb471d9cb56f5
8.61,60,3,"[15, 13, 2]",3cd0d442f5f65b4e29cc54646695e318
8.45,68,3,"[7, 25, 2]",c89e9db3be7bb31bf7fe0e29c50c85ca
8.99,58,3,"[3, 13, 13]",e3743bc89918414b004386916bda40ad
8.67,54,3,"[4, 6, 17]",01c08cec36b4592101e7c05fe86d622d
8.98,54,3,"[9, 14, 4]",0fb58c76a84a112c16a499d2b9acd716
8.42,60,3,"[19, 2, 9]",04af40183d833024bb923ebfb2e8e714
8.56,60,3,"[6, 21, 3]",8d780a3deb478eeb2d22c667dd92e09a
8.71,60,3,"[21, 4, 5]",f977c3334f70c829762de6a1333ba3af
8.17,64,3,"[2, 6, 24]",1427eb8b5f2071cc2dfbc5b64b90b18c
8.99,60,3,"[17, 10, 3]",1fb73a7f4a56fb7bf33de04dab43ccf6
8.55,66,3,"[5, 25, 3]",a00e90a9fc98abd0fe574c8fe4151e24
8.44,72,4,"[2, 29, 3, 2]",db682e7f8ec0a0d1c35e99f5c62bbae6
8.71,60,3,"[7, 20, 3]",6a0fb4ce5a20a99fce823007f8fab030
8.56,60,3,"[3, 6, 21]",e3d631ff536762731600a6904bb9a306
8.71,60,3,"[3, 20, 7]",c93924256800b0ac0a29306aebeb4bcd
8.61,68,3,"[5, 26, 3]",06134568ae37d07968a742aada5d773c
8.34,54,3,"[6, 18, 3]",f81b580f2d0dcde2109cf5e8f77af95c
8.83,60,3,"[8, 19, 3]",741ff4bf1d4451759e8895b00e36d346
8.56,60,3,"[6, 3, 21]",fe73c4a946c740e5d65a2535dee08ac8
8.98,58,3,"[14, 12, 3]",7ee50c2fce3f3f4f340b5b3acc14383e
8.81,68,3,"[3, 25, 6]",ddbc2e6c5cefd0afb2a05e424fd2fa88
8.29,54,3,"[12, 13, 2]",2d380c8e11feddd359515800056cf2ee
8.32,60,3,"[8, 20, 2]",5fb198dfae5e63275f7870fdb5fc86e3
8.42,60,3,"[9, 2, 19]",ee5e3c1de1db2ef9eab6a320a5b56ffc
8.66,54,3,"[15, 9, 3]",21897e078fc854cb8df2e5966e8b2792
8.55,66,3,"[3, 5, 25]",0af432a14b952afab5d8c0bc98ec1af3
8.52,66,3,"[8, 2, 23]",08d14be583cf7887f2a475602b561473
8.71,60,3,"[20, 7, 3]",e96baca40673e1993d168714c8071724
8.49,60,3,"[10, 2, 18]",88a6675d2cc345c12cc8d7beb3bad634
8.58,64,3,"[4, 24, 4]",ee6aef93e8997f5ad44b8da83c8c955c
8.51,58,3,"[14, 13, 2]",58632d4ff92e2b5ddcc07c4f4bb339ea
8.09,54,3,"[17, 2, 8]",fa187a31f121124b5fa9d939bfa623e1
8.98,54,3,"[14, 9, 4]",a345f0e716d559933e486f1734e03a58
8.92,66,3,"[3, 23, 7]",ac058112b61358471c5920e503f2ed4b
8.75,58,3,"[8, 3, 18]",57474c4bc344c84bf80d26272ffa6c02
8.25,54,3,"[19, 4, 4]",3db420637f9b0c7924ed89bca0b4ecbd
8.98,64,3,"[3, 8, 21]",b8470bc5e10bec39defb54c8ff40eaea
8.64,58,3,"[20, 4, 5]",a4df1df6ab0f34794d4b2f177ccb18ad
8.52,66,3,"[23, 8, 2]",cf74b2c557245c7bec9b9a7f1306137f
8.75,64,3,"[18, 12, 2]",0f7640846df8fdaf0c442b905dcf34d5
8.49,54,3,"[18, 4, 5]",a4a569afe963b895eda77a335f613ee2
8.34,54,3,"[3, 6, 18]",bb205ea145aef63d47cc34f5eecf92b9
8.61,68,3,"[5, 3, 26]",a22a13ba987afa395802431056c0ef85
8.55,66,3,"[5, 3, 25]",2ee2313fc32e8f0c5002738fbaab32ec
8.25,58,3,"[19, 8, 2]",e852797faaade3c61d2cc7d76ae526bb
8.61,60,3,"[13, 2, 15]",2e2b39a5f1e7ef9215f42245abfbf0a3
8.3,58,3,"[21, 3, 5]",f6997e84ad3758638fddd3f1126629f0
8.98,58,3,"[18, 7, 4]",b5bb394d4b6705e7362dec4f112408ef
8.52,66,3,"[8, 23, 2]",2d356bcb413e93c41fa349bf4fbfe870
8.25,58,3,"[8, 2, 19]",d6923bfee5138e8d6a8bd4ad7af5136d
8.25,58,3,"[2, 19, 8]",1d9df710d94f886071659bc50015d7a1
8.95,58,3,"[3, 15, 11]",8a9c8159f243011fc0fa73fb222f7473
8.09,54,3,"[2, 8, 17]",5fcd5b38ec1309d737e36ed1cc68d775
8.81,64,3,"[2, 15, 15]",deb97aeba99dc96365780dc58d8f6dde
8.98,72,4,"[3, 3, 2, 28]",c4f3561d78c4cf188baeb780f7820cbd
8.34,68,3,"[4, 3, 27]",62df162866a43453d21b0d764be4b4d2
8.91,54,3,"[6, 5, 16]",4d24555d800b38ae2e77e603c2430560
8.98,72,4,"[3, 28, 2, 3]",72b24a94497176093d0385b5924851c7
8.32,56,3,"[2, 10, 16]",5b0e435a142c81cbb73bc422db416cf1
8.39,56,3,"[14, 12, 2]",dc7d44c20ef7e0dea173c85712bdada3
8.25,58,3,"[8, 19, 2]",3a0b1a93fb8aa590c727f05221e20ce8
8.83,58,3,"[4, 6, 19]",047ab7ef22ef44a624337bd715f418cf
8.75,56,3,"[3, 16, 9]",04e9540ea63e58ebc8c60d201574d146
8.37,56,3,"[2, 15, 11]",f2b1c8bdfe12229b9126141f2041c52c
8.48,54,3,"[7, 3, 17]",fb21435ca12da348d1fdcccbc0812ecb
8.67,56,3,"[17, 3, 8]",08706580afb81de9b2eb3d464e0dcc29
8.87,56,3,"[3, 13, 12]",2c22abbc523ec24a5ea6dd86d717fde4
8.81,46,3,"[8, 8, 7]",eac35372f2abaa96ddf5dff7f846483e
8.99,56,3,"[6, 5, 17]",b99e9d093d80acef25be8668eb0d4a37
8.85,56,3,"[3, 11, 14]",2e32be55319bc375e7aeac8f258db8f0
8.81,46,3,"[8, 7, 8]",971f67568335b11771936982d69060e6
8.66,54,3,"[3, 15, 9]",87e4b7608f355446863047744339b1ca
8.25,58,3,"[2, 8, 19]",929e2a261f4129ef2723bfc0419edb1c
8.42,56,3,"[19, 3, 6]",1e46bdcfcb8602beffcaf51a285d0d17
8.09,54,3,"[8, 17, 2]",fb415fa610c91ea18751344d1139b8cf
8.26,56,3,"[2, 9, 17]",813f1fe605dae5e999f7bc5bc882b8c7
8.99,56,3,"[17, 6, 5]",a481c195423f5a4c7e9c09ce7b9bf4e2
8.81,46,3,"[7, 8, 8]",79eaf220d924da3108a020729d904601
8.91,54,3,"[8, 15, 4]",0e1998ef3f4d51c7994ec3966a4be104
8.57,56,3,"[19, 5, 4]",b8a0c40645f3bb63580b3b5513a55848
8.85,56,3,"[11, 14, 3]",2e394871dca0d065691bef170dd147e4
8.89,56,3,"[4, 7, 17]",9cbab0f2fb06cda904de359a75fb4249
8.73,54,3,"[5, 5, 17]",20c8e33c0e0f5f455a581c8d3ce4f727
8.48,54,3,"[3, 17, 7]",6f50ad89a33ede38d72745c1fd93f01b
8.75,56,3,"[4, 6, 18]",bf0f9fef2fe72edbfe0500144084a41f
8.81,54,3,"[4, 7, 16]",e75f5e0773d0d51518f0bef344b77e28
8.15,54,3,"[3, 5, 19]",ad9d33f30fe7633b998820ac03438515
8.78,66,3,"[20, 2, 11]",d0c8bacb4b8d86de6c70a2c00da2b272
8.32,56,3,"[20, 4, 4]",720d0dc2ca39c2a87e8f73e6242dbe68
8.17,56,3,"[8, 2, 18]",b89a48d4016eeae009742e77e7ae564c
8.99,56,3,"[5, 6, 17]",ce210f89512ac82c89dc2d32ed9cf027
8.27,54,3,"[2, 14, 11]",a1f6bee4bc624b405c853a002e9c63f7
8.91,54,3,"[15, 4, 8]",6ebfac1a8ce5ec948274a3ad312b08a7
8.75,66,3,"[24, 3, 6]",51fea3be9418540e435c97d589f2e229
8.81,56,3,"[18, 5, 5]",6c0515364ee9291926c0eb70cd939bd0
8.15,54,3,"[3, 19, 5]",34f40b109ad82a2c155d8b8dfcc88d1a
8.17,54,3,"[2, 9, 16]",6d66172767a8da4108ce1d05e1f05d6f
8.66,54,3,"[9, 3, 15]",db3053a0f7cd96bb47819b59c706110a
8.98,72,4,"[28, 3, 2, 3]",28e13192c5106985e588ad1b33f16133
8.75,54,3,"[12, 3, 12]",4ad739976d8a20ca979ccd8cb5e6f126
8.67,54,3,"[6, 4, 17]",801810c6fc372b1b1ab20a831afd6146
8.75,56,3,"[3, 9, 16]",8fe83f2fe6def1595d1022ce81ad2a9e
8.78,66,3,"[11, 2, 20]",96d91627760a601727a07d8d0fcbe686
8.44,72,4,"[29, 2, 3, 2]",7c258fa1c7583ae7a0c40f17e2b6c455
8.34,54,3,"[3, 18, 6]",36344c85ffaf97d4f2be97ba13039753
8.25,54,3,"[4, 4, 19]",e3a369d03cc3956500d2cdeaa01b3f90
8.49,54,3,"[4, 5, 18]",7d1920cffeea6bdf97d0bcf9f2aea889
8.75,66,3,"[6, 3, 24]",0b24d703ea86aaa77880f48d4dc37a91
8.23,54,3,"[2, 15, 10]",f6e1df393db22e023fa2f67334126166
8.75,66,3,"[6, 24, 3]",785f18807ac7d9c95ec81f82fae0ad43
8.27,62,3,"[2, 22, 7]",bb877382b7f636eae15d6ba600ed5ebb
8.23,64,3,"[3, 25, 4]",e7cd45cb46fb7c81951c17559017f7f6
8.78,66,3,"[11, 20, 2]",e23e2e68db772a32fa3db1cabd6b9728
8.49,54,3,"[4, 18, 5]",96690dd4b93562739f319e3e57db0400
8.91,54,3,"[5, 6, 16]",2e39e66f23cd113029fdf3de60764bc9
8.29,54,3,"[13, 12, 2]",666140b967e550731e692c26326b5bc2
8.81,54,3,"[7, 16, 4]",021aa4a08b11b0be2bafd753b4f03af0
8.34,54,3,"[18, 6, 3]",ad98c63d9b0ab33d3ffe5769f2a74fb9
8.42,56,3,"[6, 19, 3]",b4524b0c5fa490b2bc7ee3b08686efa5
8.3,58,3,"[3, 21, 5]",0b60e0040bdb153c04f3a1e15290317e
8.81,54,3,"[4, 16, 7]",6246bfcf8903d08a148171ba4c494792
8.58,52,3,"[6, 16, 4]",27bc61047da0fe4ee8dbcb99f5e5d6cc
8.15,54,3,"[19, 3, 5]",d63303c0bc4d46e0ee18d98bacddab57
8.71,62,3,"[15, 14, 2]",5e2107845457353ce75ed6adfd63a4f3
8.67,54,3,"[17, 4, 6]",5dca78a2c4ab068e8a8014a5bb7dfbf3
8.81,52,3,"[8, 4, 14]",cdd455c2f62ea9257ec69f1e6d080c81
8.75,66,3,"[24, 6, 3]",783f15f200ff3cfd1bea8add9306dd05
8.7,62,3,"[16, 2, 13]",632bb4db05dd5a61a1ee3d896c958c0d
8.75,54,3,"[3, 12, 12]",a683e19a0069d00c574a2dc7d2f65faf
8.2,60,3,"[7, 21, 2]",27a3ff08cc0d053ddadccbc6cfae4409
8.71,52,3,"[7, 15, 4]",facb44968266d3ceb32d801ae981f54a
8.67,62,3,"[17, 2, 12]",d87d44406384ec2c17e3890c88091ac6
8.74,54,3,"[11, 13, 3]",452b3883d2d45cf64d87d0b7af49d3a6
8.17,54,3,"[9, 16, 2]",01a97412bb6e4285ad209f708700a4a7
8.09,54,3,"[2, 17, 8]",3b5e768cbdb92bc7f072896452769297
8.73,54,3,"[5, 17, 5]",2ce14af90455316fd5c640ca14f62442
8.85,64,3,"[3, 7, 22]",e0205a081b0b08add8718950a9fdec56
8.58,54,3,"[16, 3, 8]",3f8a0e4cda193a8f739517afd8021e59
8.87,52,3,"[4, 13, 9]",acf9efce8423547bd3f0d0f6918f4e3f
8.91,54,3,"[8, 4, 15]",a8b6adf7b4f5fd889f4cfb1afffd5f12
8.37,60,3,"[22, 5, 3]",145e19d8a9724ba7f0a7bbeaeae07338
8.71,52,3,"[4, 7, 15]",84330ace159ad7590c96fb2e1087f6b7
8.42,60,3,"[9, 19, 2]",f305cc59890ee16342765b2d77d0ffb5
8.71,54,3,"[3, 14, 10]",9f3ffcc754857bc5773d048c0eb0b073
8.63,52,3,"[11, 3, 12]",6467ffa40b3f29334008de7416776c4c
8.17,54,3,"[2, 16, 9]",15a7999c1583e856cbbe87781e96a7c7
8.71,52,3,"[4, 15, 7]",f374cd3f5a5225fc4fec089627b6910b
8.17,52,3,"[4, 18, 4]",fc42a029b5a2a2d638f68fac6da6ecd7
8.42,60,3,"[2, 9, 19]",17a3e4f5e46a4388a6f40fda8fdb4a42
8.49,64,3,"[3, 5, 24]",07368d6e790505f53b42b42612e08f22
8.71,60,3,"[4, 5, 21]",bd10093565c1f37544ff7ea67d2b6b9f
8.71,52,3,"[15, 7, 4]",bc2d378bb5e36c1552e7da28155a4588
8.78,62,3,"[3, 21, 7]",7dc3e939ee03adbc67740ba2674b4fa0
8.61,60,3,"[15, 2, 13]",9a58c8edb7c5a163e7dd172d3c34eadd
8.75,66,3,"[3, 24, 6]",44777ee75571dcd7c73b42695fa73657
8.64,52,3,"[5, 16, 5]",70970e99a944bd7b4d8f3a820cdf5f55
8.71,54,3,"[14, 3, 10]",db77b0dfdc34e36bb2ec066d2cc32f76
8.42,60,3,"[19, 9, 2]",6fb1e24ba4762343b5ab8cd7a9ecf70c
8.94,52,3,"[7, 5, 14]",241050bf7c7a8a1b7fabf6009f6b8de4
8.71,52,3,"[7, 4, 15]",dc56c3df8493fb29fecfa8f96920364f
8.17,52,3,"[12, 12, 2]",904d83bf7793cc1aac83ffff0cc0a3e3
8.85,64,3,"[5, 4, 23]",88eb5411ad3de29bd1334319a2dd42f7
8.78,62,3,"[21, 3, 7]",e0be16acfe425f71145bc8773e0fc4b0
8.42,60,3,"[2, 19, 9]",cb6ba45dd0e4e44b37573091f8651e98
8.94,52,3,"[14, 7, 5]",6ec25a976b258be419b8f2267307e49d
8.61,52,3,"[10, 13, 3]",8fb224012983134373c53f95d22309b6
8.69,68,3,"[2, 23, 9]",850c12e63914a677ddbacdf83ed195bc
8.91,60,3,"[4, 20, 6]",a1db71ee65a20702bb22e4d66c599a71
8.71,52,3,"[15, 4, 7]",9e87f0fad4c66e4dd15743a1bbb19701
8.83,60,3,"[19, 8, 3]",d379b3a7cc8ecf47ca94d8d6ddc37971
8.61,60,3,"[2, 13, 15]",ede9d0316bd1a309f53ab41c9fbe8a0b
8.39,52,3,"[7, 3, 16]",2f93f894cb1f2cf3d3edc12490e558c4
8.64,52,3,"[16, 5, 5]",a1d74d912629569af211b9102f6fc4f1
8.67,54,3,"[4, 17, 6]",382f985ba40f1d28211a40fba8fbb128
8.49,64,3,"[5, 3, 24]",2e62e7ccc9752d30e5d866762b1abb2d
8.0,52,3,"[2, 16, 8]",d028ceed43048be89f9c4d346c743c4c
8.37,60,3,"[22, 3, 5]",2e53fd82230f652f4b1b9b642deade81
8.71,62,3,"[15, 2, 14]",c350d15ce74e2f1ea5f3cb7545aaba4f
8.52,62,3,"[23, 4, 4]",50e2b30c39926d20bdaacbab44d3009b
8.71,60,3,"[20, 3, 7]",57510d4440dc7d7ef764858b93f61597
8.87,52,3,"[13, 4, 9]",f8f0dd515185e268583c52b1f6a422b2
8.92,60,3,"[18, 9, 3]",60837b2f8dbd9057690fee276addfeb7
8.11,60,3,"[3, 23, 4]",48dfa54277305a5662a0fc1d3b253753
8.98,62,3,"[21, 6, 4]",d63e4ca4efd5a187dddff28a85fe1484
8.91,62,3,"[20, 3, 8]",794a62a278a5ea3e9b0e96bdee1d8c69
8.32,60,3,"[2, 20, 8]",42b95b77a1a5983230eb73a6eea81429
8.23,64,3,"[3, 4, 25]",4eb41a6c8494a7086d9268db0ed795cf
8.71,60,3,"[5, 21, 4]",6d34eead4cff9461bf975607c952ac66
8.78,62,3,"[7, 3, 21]",c6821d92cec35efcbe85ca54db3614ba
8.78,62,3,"[7, 21, 3]",4d1f371b83f4488f9226c24eb31ccca7
8.69,64,3,"[23, 6, 3]",807e37895c6ce6de2d85eb9eaa9b2bcf
8.87,52,3,"[13, 9, 4]",0aed1cb27e2ea0b6c155bb242fb45a7a
8.56,60,3,"[21, 3, 6]",bafe20fd74d0f3cf8db7f3a217338f45
8.58,52,3,"[6, 4, 16]",b22b3b31a9b288748499b280df91ac6f
8.91,62,3,"[20, 8, 3]",eed5a84ea8ee825edde68630bce2a0a5
8.99,58,3,"[13, 3, 13]",c7b333be8d418fee338e08f2d6285b09
8.61,68,3,"[3, 5, 26]",3df1aeeea175bb221376796b51046d1c
8.41,52,3,"[17, 5, 4]",d68af883289a6f4e2c14ae0cadacb852
8.84,58,3,"[17, 3, 9]",2ffa3e147d23738898936914a4e10caf
8.49,58,3,"[3, 20, 6]",f0c247c6ea6ef0342444f8bb6a810501
8.57,62,3,"[2, 10, 19]",b7b0d1ecf47b333ed6f4c501a8c7e6d3
8.57,62,3,"[10, 19, 2]",35797b5d127cdf5e8abdbd8123f3b579
8.78,62,3,"[3, 7, 21]",ed950734941b078b8bf96a89badab99a
8.84,58,3,"[3, 17, 9]",410bf16bb76e6b539d6b2e006f9fdcbc
8.52,62,3,"[4, 23, 4]",fdc86a61316f7d07eee6a8f85c1bb08f
8.41,52,3,"[17, 4, 5]",95b12b35af7c0d4a57fc22a7e15e4d10
8.78,62,3,"[21, 7, 3]",6f0d4126ca87e569580955e0ca5a1a53
8.49,58,3,"[2, 15, 12]",352dd694d47e22eb674e6de19f2bfb4a
8.56,64,3,"[21, 9, 2]",758b5bbf4265ce73b4304bd93b7ce8e1
8.99,60,3,"[17, 3, 10]",74062484ea76a92f3b5e66c0cd08d0e2
8.81,68,3,"[25, 6, 3]",64ce12dfcf734f2ec42f64550077a017
8.91,62,3,"[8, 20, 3]",22a7a1b5e13911ba6bd0a6f767fb15c5
8.91,58,3,"[16, 10, 3]",878a60dcfa4332672ecc24b2d302f39e
8.57,62,3,"[19, 10, 2]",0957655a0df7c2dc7aa4154b9f9d954d
8.63,62,3,"[11, 2, 18]",d4d9138450e946742db0b99760cce3eb
8.78,68,3,"[22, 10, 2]",a6a28f3f1dc8ab2a7c9812c89b6bedcb
8.49,60,3,"[10, 18, 2]",2ccc847beeeb5c40e6e98aa41fdd3c7a
8.85,64,3,"[4, 5, 23]",385cb879ca30319f0623a3094e71f2ac
8.63,62,3,"[3, 6, 22]",279727a6ed4c1ce1ebd09b23bb7d3a12
8.57,62,3,"[19, 2, 10]",d04c3dfa64c838ab02dfff88238d7239
8.91,62,3,"[3, 20, 8]",41a9273d405a151cfbdd19e0feadf8ed
8.57,62,3,"[2, 19, 10]",150642800a3aa12cf39ddfd682e0b68f
8.92,34,6,"[2, 3, 3, 3, 3, 3]",d269fdef442bf1167047930da02d6c73
8.69,68,3,"[2, 9, 23]",f6328114609391773501939e67574c76
8.63,62,3,"[18, 2, 11]",c05e84007850951efbb68aa342e3b005
8.92,34,6,"[3, 3, 3, 3, 2, 3]",6575a9d23ce153f0014bb853f52a0f4e
8.98,58,3,"[12, 14, 3]",ea36f9bc8a1f4bfec2f482ef5013548b
8.92,34,6,"[3, 3, 3, 3, 3, 2]",f4eb3c31f3e8b915b312f2e9c457cc59
8.92,34,6,"[3, 2, 3, 3, 3, 3]",054effc5b2364245330c9c672bd50045
8.91,54,3,"[16, 5, 6]",d6c256ad9dcb1403ff51216d71f0774e
8.7,68,3,"[4, 4, 26]",d5ed78e0e3db571a51e87acab01c1799
8.57,56,3,"[19, 4, 5]",59723c09e7dca3b25acc8454ef8b7b3c
8.91,62,3,"[8, 3, 20]",004ff888cba6f3b8a255b3896ad66841
8.69,68,3,"[23, 2, 9]",11a3545cc28c0c7516548cf10b5578fa
8.91,54,3,"[4, 15, 8]",db2c2cb02e6ad424eaffe4d47be0abc2
8.91,62,3,"[3, 8, 20]",de18aec4942e9ab0889d184f93728d08
8.91,54,3,"[15, 8, 4]",9794195fe83dce71c289f1493c0f8a06
8.92,34,6,"[3, 3, 3, 2, 3, 3]",d957e9be65b2907c7775c1651e073871
8.91,54,3,"[5, 16, 6]",72e0c6659f5151bdddd51933c0bef1cd
8.98,58,3,"[3, 14, 12]",19acb938197ab7e32ed941543697785f
8.99,56,3,"[17, 5, 6]",b995b021238b789e4961f0c33d5aa614
8.97,68,3,"[5, 4, 25]",93830739101e5935f4ce44da359189cd
8.69,68,3,"[9, 2, 23]",79ee28bbdee2cbb22d2f5caa75ee1005
8.44,72,4,"[2, 2, 3, 29]",5f05479d39621ace9585116b8d3d89dc
