final_h,final_t,L,d_sequence,hash
27.51,108,15,"[4, 3, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4]",af1fab77589c74555c93e99021405dcc
27.51,108,15,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3]",1a20223f456210c289f422acbd243e3f
27.51,108,15,"[4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 4]",d483f20705a7d43b491268df588f57fe
27.51,108,15,"[4, 4, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 3, 4, 3]",b898c26feb544379f57bc20d573072f3
27.51,108,15,"[4, 4, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 4]",e2b2d30de8c7a3c9c40512094af74371
27.51,108,15,"[3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4]",3ef7e829a82e5fe22c5c611039128de9
27.51,108,15,"[4, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 4]",1110f5d4260f233ed90a159197be2bf4
27.51,108,15,"[3, 3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4]",53eeb4b682906e7268a00cfd3114bbb4
27.51,108,15,"[3, 4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 3, 4, 3]",5afad1809e1b184c02f6f9aa2a75f06c
27.51,108,15,"[4, 3, 4, 4, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, 4]",9b70d80a2f76a4646a2b31027c41698d
27.51,108,15,"[3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 3, 3]",995b20f986a41eec6ed14b9dcebb202b
27.51,108,15,"[3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4]",ac5f5fb8a06b584d5ab2e13cd12a220d
27.51,108,15,"[3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 3, 3, 4, 4, 4]",3bc8b62b6e234b0d27e28284cc2200ac
27.51,108,15,"[4, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 3, 4]",5289b0282e84b8db8a01e2faedbd66ca
27.51,108,15,"[3, 4, 4, 3, 4, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4]",10b0a91d7ecd5d4368b23c0d40b9251b
27.51,108,15,"[4, 4, 3, 3, 4, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3]",1f9f8cf11a1e8daab2b36a2ac1b4fd1e
27.51,108,15,"[4, 4, 3, 3, 3, 3, 4, 4, 4, 3, 4, 4, 3, 4, 4]",7fd12df63598fb6fbe942f27a6551b67
27.51,108,15,"[4, 3, 4, 4, 3, 4, 3, 3, 4, 4, 4, 3, 4, 3, 4]",14a076043c0bd9f70e0a2625da878949
27.02,104,16,"[4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3]",a1986b307e07ffd613f7c3571d2e8278
27.02,104,16,"[3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3]",b23dde5e2762d5895d6c541f70f1787d
27.02,104,16,"[3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3]",2fed87ce5f652ed7843a637a50b11c38
27.02,104,16,"[3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3]",0308ae177f9ef6125786a4b411369a0e
27.02,104,16,"[4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3]",a26db14fe904b39de61451a1a3cffaa7
27.02,104,16,"[4, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3]",af77bd4d3a674fcb7808f50a4901e589
27.02,104,16,"[4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3]",ff41f8351d5f96d65d5990892c430cdf
27.02,104,16,"[3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3]",abb1f9131a87afa286c85c9823b9a73c
27.02,104,16,"[3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3]",483b290711ff7c918b1de2e848fa41d3
27.02,104,16,"[3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3]",942f9cc91a0e5b754e3bc58cf4c34277
27.02,104,16,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 4, 3]",6b757a41c27b848dd363752cd8a38828
27.02,104,16,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4]",ba1c25bcdf5108191b7617429b399a84
27.02,104,16,"[3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3]",ccacf2fe90a1cde612591b28ffcd320a
27.02,104,16,"[3, 4, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3]",fadbf3d25c66fe40f233272d4cb7405a
27.02,104,16,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4, 4, 3, 3]",33159184b5c965b712ca3ebb1fdb6427
27.02,104,16,"[3, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3]",d4df3eea910ce0f6448097894f6e61e3
27.02,104,16,"[3, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 4, 3, 3, 3]",cad14421aa4a0d8c702a461bbb4ac51a
27.02,104,16,"[3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3]",61e39efb8e42d57a3ced1d18500819ad
27.02,104,16,"[3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4]",5735d27070e303a15f685ab84915cf79
27.02,104,16,"[3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3]",228a108720b1da372b67b9f6696dccf2
27.02,104,16,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4]",aefd7690d4eebac4c892914afba01f03
27.02,104,16,"[3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",ce18dd7a7f8025192cd58b54f856654d
27.02,104,16,"[3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4]",874275d88aaeb861b829db40c482371c
27.02,104,16,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3]",4ec9c6c776a5e2979e6278405c185206
27.02,104,16,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 4]",4f9ed78725069aa6def8f836cf99347a
27.02,104,16,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 4, 3]",003c741d2e6c131a876a52f63d834f5e
27.02,104,16,"[3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3]",a5078ac8c01826cba4d5214c09562e67
27.02,104,16,"[3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 3]",728e26650ae4339e1309995e90fa1e6f
27.02,104,16,"[3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 3]",c92190152a30e13bad1970cdab0aed99
27.02,104,16,"[3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3, 3, 3, 4, 3]",ad9af1311c9f37418312263a940c4c28
27.02,104,16,"[4, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3]",56b4da7b65027c876f8d609ab582980b
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2]",7d85da4442dafc953791308d97da152a
27.17,108,26,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2f5ad9fd7ae403e522a874169b2cf106
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",42a06eadf8ceaf412325b874ccd85990
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2]",00c57b4c94c4e86d9036b4a48d72b810
27.17,108,26,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",0fb8139b106c60c3e3cd9c4f54c1b7c2
27.17,108,26,"[3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",e3753afd95a4cf186c5647734d11fbfd
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 3, 2, 2]",10790f25913bc2b01150993ff2c70d91
27.17,108,26,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",77cdbace020586004e606cc0bc539202
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2]",c7c1a25e592da3c8e434f450f5addd98
27.17,108,26,"[2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2]",ee5a4c30750043907d2c176cd2da275a
27.17,108,26,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",337db25ce07da06b603bb2a69243f3bb
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2]",7ae927b293252db2d40e43fc13827fec
27.17,108,26,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2]",c89b8e16200a3c2c2eb27f45c20f90af
27.17,108,26,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",6269bd7c8f020b3fdb31d9ecbe4d40d5
27.17,108,26,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",9ad290550541cbf8feb4e9fb9f06a108
27.19,104,19,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3]",57efa7060cc0f7e0ec83c09d0506b76f
27.19,104,19,"[3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",3e03fb0805dc092b0f0167ddcb798d23
27.19,104,19,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2]",dc2ff116d0610f2b671637b7749f00ba
27.19,104,19,"[3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",ecdbe1dcf0f51e53caff10bd0c794ca8
27.19,104,19,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 2]",8d0d1c3d8fd3f119baec4680f0de2feb
27.19,104,19,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3]",c1e24451d310cf4fdaa221d6a91f5a58
27.19,104,19,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3]",86f4ba35ea16ac437a5f3c96fe001fb4
27.19,104,19,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",99ace855dd6b0f81ba33eb6c8f30ce9e
27.19,104,19,"[3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",bd5c09c572d9e32b4612fb257143f9f6
27.19,104,19,"[3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",9a49aa8e8fbdc717e74f8b8c51ba5095
27.19,104,19,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3]",c503e9093a87dd10fc9edd33dd17b74b
27.19,104,19,"[3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3]",f3f70aae04bc584001a8ede557e4d4e6
27.19,104,19,"[3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2]",2c91e89de51fd8949b125874019379bd
27.19,104,19,"[2, 2, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",ab7b4a6b2ef256bdbdfebcf05eee95e2
27.19,104,19,"[2, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",1ef3d82a4bed463632413dc019811416
27.19,104,19,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 3, 3, 3]",e4becbd71a76f755ca4b91fd8720aef8
27.19,104,19,"[3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3]",b186625c5ecc7a99badf0a53f9550c03
27.19,104,19,"[3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3]",f1721b577ba3e05796209b9916fca364
27.19,104,19,"[2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",6eea3ff06dd761e8fcf021f0728a34d7
27.19,104,19,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3]",69059a908046c2c9a4ae1316afb0e5e6
27.19,104,19,"[3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3]",a2c292a671d1a4de7e2334d9b354a6bd
27.19,104,19,"[3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3]",f21a358eafdeefcb170ba16b26fb6840
27.19,104,19,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",b1473ebe11d098e9b7764b63241a84f3
27.19,104,19,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 2]",7f6501e4e01ffc28dafe5a4b192b896d
27.19,104,19,"[3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2]",48263f5c8df502926d62d7ae8aa2f5d3
27.19,104,19,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2]",c811e98fba9a65e31996ca552c108ace
27.19,104,19,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3]",d913b9acde0d0a2af6104256314f4ef4
27.77,106,19,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3]",e4a2443087f33c4de822e128dfabd0d1
27.19,104,19,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2]",0118c35739a5c29bd6df0c35f4c011e2
27.77,106,19,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3]",ff025e2aa7be7cc0a7b9bd9b8a885477
27.77,106,19,"[3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]",bb509181812544faeac32b9722317e1b
27.19,104,19,"[3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",dff280bb61e86de5bf9d366b5c66bc27
27.77,106,19,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2]",716df783e23570656862148044f9d169
27.77,106,19,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 2]",3881cb7d423ddfba60c8db5659c1d9dc
27.77,106,19,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",933989076e5b18af342a5c54746449ad
27.19,104,19,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3]",c5bcde5484bdf2dc9cece82c35d790b9
27.77,106,19,"[2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",caa2590c58fcf4f20a3f9b1ad743cc08
27.19,104,19,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 2, 3]",741686a2eb9e02a8485825ecc2cd2a6a
27.77,106,19,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3]",0dfef070d7a087b733bb9bd74a116901
27.77,106,19,"[3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",d8592699f3312b223106fdc9fafb1fcf
27.19,104,19,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3]",38a43ffc9507e931f873918e0d087bef
27.77,106,19,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2]",12bb2c341a359f267290182079321b0e
27.77,106,19,"[2, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",ba97e190b8dc9a86ab66d96a75beb0ed
27.77,106,19,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3]",799a0b56574ce0c6c931c8efc8c92fb2
27.77,106,19,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3]",dfa3a09e3e08ca30789a933caba708ba
27.77,106,19,"[3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",99b2230cad5b94dcce648f9de50a86a3
27.77,106,19,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3]",f9d1fb14e0687502633859ae03e82fcf
27.77,106,19,"[3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3]",49d0710f0dc52f70b11809967da7f5e4
27.77,106,19,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",7b5de3dc71410620b29a7befc458c6ba
27.77,106,19,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2]",f922788674723f60f028445dad4a8477
27.77,106,19,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]",b63e75ac47be9f39139c0c02f1c29dd3
27.77,106,19,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3]",9a5a7eb4385012f36005307418940220
27.22,116,12,"[5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5]",0ea97a72df917bedc3fa767553557014
27.22,116,12,"[5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5]",eeb69a8dd299f9d5562ee2a0b00641b9
27.77,106,19,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",92a5d9a09d56eca47f620747025484c1
27.22,116,12,"[4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]",7fcd19cc4338f3b3ccf3a982cc22ccd8
27.77,106,19,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3]",1c29e10397a20800e955bf3ebe82c528
27.77,106,19,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3]",3f849c6060b327eaa75dc32a2fe72605
27.22,116,12,"[5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5]",b06c4fc8142efd18ae0642fd7ea24f2a
