final_h,final_t,L,d_sequence,hash
17.85,68,12,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",bb6b8a6e03c043c49d34432b4bc86da0
17.86,122,6,"[6, 3, 23, 16, 9, 4]",d39260a251d0592ff9fcd4f460cd6829
17.85,68,12,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3]",fd01b09fed4f6e2d7aa888f2c36b8fb7
17.75,72,9,"[4, 4, 4, 4, 3, 3, 6, 4, 4]",1460832f047f68617b9dc8918afeaa30
17.58,70,9,"[4, 3, 4, 4, 4, 4, 4, 4, 4]",b68b0abaa52b50c8ab7dc5f55ce9f3ce
17.43,98,6,"[3, 10, 10, 7, 7, 12]",9967d8d4ffe3e489183c951f7cd2aa74
17.85,68,12,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",457494b620e4941799d80b737b39fdf1
17.85,68,12,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",e8c91a246b9629a052377f969dc76af0
17.85,68,12,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3]",2ea871a5c76cc71959c02b2ddbb64605
17.72,72,9,"[4, 3, 3, 3, 5, 5, 4, 5, 4]",eb1172f738102b76ecbe44c549a9c76a
17.58,70,9,"[4, 4, 4, 4, 4, 4, 4, 3, 4]",d6b5a1f36859ba1c4a8a81aead7f342a
17.37,98,6,"[4, 8, 11, 4, 10, 12]",39697ea88676835fbf1c67eec26220c9
17.85,68,12,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",0e01dfc44f9f9702b35dcd55b3272cbb
17.85,68,12,"[3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",145ad9b4540eb8affe808b96dd0becf5
17.85,68,12,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3]",a3d5bf18e36ca9e8ab49b7a5aadc632c
17.72,72,9,"[4, 4, 5, 3, 5, 3, 3, 5, 4]",d4b7022706a36ff966e48450e89b8a1d
17.4,98,6,"[4, 9, 10, 4, 12, 10]",03729aa52b65b66d8a605348c4f20c4c
17.85,68,12,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3]",5b3f6c09d0e880a4aaea68c23e709268
17.83,122,6,"[2, 6, 17, 19, 5, 12]",8699812c8057f9a7b35c60ace8654438
17.85,68,12,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2]",1ed2b129af975135697ca2814fc323f6
17.72,72,9,"[3, 5, 5, 5, 4, 4, 3, 3, 4]",6bd963abf154ff0fc238faab78fc7e7d
17.58,70,9,"[4, 4, 4, 4, 3, 4, 4, 4, 4]",9b2a0d14b5eae29ac0019300820909dd
17.36,98,6,"[12, 13, 6, 4, 9, 5]",03a01665e8b1b2c33d9ab15db7090119
17.85,68,12,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",f4db312dc7dd7befd6d9cfbf3ea6f842
17.72,72,9,"[3, 5, 4, 4, 5, 3, 3, 5, 4]",2e2f99bd43476ab9846515babbfc4937
17.58,70,9,"[4, 4, 4, 4, 4, 4, 3, 4, 4]",73c8d925b8bd5391914d1af66f109933
17.41,98,6,"[10, 8, 8, 7, 13, 3]",a62740bd8f92a77a9fdcaad7c0f0ec0e
17.85,68,12,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3]",67b5b18981e55a413805c3d7de0718dc
17.85,68,12,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3]",cc52bd10a015fc367b408fdf903e8c6e
17.75,72,9,"[6, 4, 4, 3, 4, 4, 4, 3, 4]",b264067ed8363b86f43731bc6fdd2472
17.34,98,6,"[3, 10, 6, 11, 7, 12]",8ae94706ef40bac853c69abba258a945
17.85,68,12,"[2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",9eccd1c126848e612b73d9a3dee0133a
17.85,68,12,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",3c99ae896b5b2fd18362b0d354deafa2
17.72,72,9,"[3, 5, 3, 3, 5, 4, 4, 4, 5]",388391d483d5eeb21e18dc9a5b5ecaa4
17.4,98,6,"[4, 5, 11, 8, 14, 7]",778967e8205ebc665198dc8bc3ce981b
17.85,68,12,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3]",f59545d927dd4182ae54ab673ad508c1
17.85,68,12,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3]",b9bdcd0b0ef2003a139e53b768b9f003
17.85,68,12,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",47244fff37fda85f7e3f4b5dda8b048a
17.72,72,9,"[3, 4, 5, 4, 3, 5, 5, 4, 3]",b4c7a3cf9693617a15fdced5dbb12061
17.36,98,6,"[3, 7, 8, 7, 11, 13]",a8b238ece6d5c793e431c3004140a370
17.72,72,9,"[3, 5, 4, 5, 5, 4, 4, 3, 3]",62e8ea8c5c2542f005041970824ba132
17.4,98,6,"[14, 8, 11, 4, 7, 5]",bae3e9f6b891bc9cb3562c2357ad5b67
17.85,68,12,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",708286c40a023253a665e4115012e997
17.85,68,12,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",a4f554b8643b087acf19865bdeee78d6
17.85,68,12,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3]",49dc974a6fda6fae431029ba628d5b5e
17.75,72,9,"[4, 4, 6, 3, 4, 4, 4, 3, 4]",d5b4d6ea414fea29da30e02e800c562a
17.42,98,6,"[10, 12, 6, 9, 3, 9]",3480ec1891169ee255ca53c372826244
17.75,72,9,"[4, 3, 4, 6, 4, 4, 4, 4, 3]",547b8f1986f27c751d407cd421c369eb
17.4,98,6,"[10, 9, 4, 10, 12, 4]",36e920ccce3a089e2fdde3cd42cac80e
17.72,72,9,"[3, 5, 5, 4, 3, 5, 4, 4, 3]",0d74f89f275d84bd4862fca57e12e196
17.41,98,6,"[9, 7, 3, 12, 7, 11]",9b82173d3facbf13734ca6d6641277f3
17.72,72,9,"[5, 4, 4, 5, 3, 3, 3, 5, 4]",22cf9bca1724680968a8e8e8a18dd833
17.4,98,6,"[6, 5, 10, 12, 4, 12]",d504a27397b392bd6f6f7bab60024d43
17.85,68,12,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3]",726d472926b0de7f60c425184725e7d4
17.72,72,9,"[3, 4, 5, 3, 4, 4, 3, 5, 5]",874948799aa20d4c417d8e679d02fc7b
17.34,98,6,"[6, 10, 11, 12, 7, 3]",b7f1c32d58a78316bf83aa40b18d6ee8
17.85,68,12,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3]",10f2f7937250ce91b5123cfb91b68efb
17.72,72,9,"[5, 3, 4, 3, 3, 4, 4, 5, 5]",20db0880e02cefac4650e9ae301e34c8
17.38,98,6,"[6, 3, 9, 11, 8, 12]",07c34a1137bd5a1939288fa3c95ee164
17.85,68,12,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",adbfc7be31500342840f715dec591bb8
17.72,72,9,"[5, 4, 5, 3, 4, 3, 3, 4, 5]",5d7248ef78ae22b431d8770472dfc3e8
17.37,98,6,"[3, 12, 7, 12, 8, 7]",311d9549ab65d44a092760b6c0ba8e1f
17.85,68,12,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",c1df57a154d45635764740dea12e18c0
17.75,72,9,"[6, 3, 4, 3, 4, 4, 4, 4, 4]",5b73b6b4ce38b72b6f6be86e7bf97f6a
17.41,98,6,"[11, 6, 12, 4, 11, 5]",a84581f540660f3b98b00c8e159ccde3
17.35,122,6,"[4, 21, 3, 3, 13, 17]",ff03ff3fade7a19489580081b1fe43c6
17.72,72,9,"[4, 5, 3, 5, 4, 5, 3, 3, 4]",e7c378cf7520bd15a0ea2d111b6d7245
17.34,98,6,"[3, 6, 11, 7, 12, 10]",eceb764a09620e52d8bb7a29a10a0373
17.85,68,12,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3]",e82030bd2127161416169459ce1a589e
17.72,72,9,"[3, 5, 4, 4, 3, 5, 5, 3, 4]",cf298a2bcdd5937cff34ea748b16cad1
17.58,70,9,"[4, 4, 3, 4, 4, 4, 4, 4, 4]",377f47ab16847e56177d63b2e9f0e339
17.38,98,6,"[11, 8, 9, 3, 12, 6]",1260f252492829b1fad2a1082483f3c1
17.85,68,12,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3]",c0dc60f3d653110e7120871e0e4fb3a1
17.75,72,9,"[4, 3, 4, 4, 4, 4, 6, 3, 4]",d7bf16f7120c412b538c178352b8fa37
17.36,98,6,"[5, 13, 12, 9, 6, 4]",928c4ee45fd9d9f017fe3c889eeeedc0
17.85,68,12,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",a1f24d7479523d86a5cb830c0cd5c16c
17.42,90,6,"[8, 8, 7, 8, 7, 7]",7c5633a6737483db4fcbf412f4b41a70
17.76,86,7,"[7, 6, 9, 7, 3, 7, 4]",5ad34df40cad5abd1431a834d55c9b2b
17.42,110,6,"[4, 3, 15, 15, 13, 5]",173baaa687dd938889b6ca05086e19ea
17.72,72,9,"[3, 4, 4, 5, 3, 5, 4, 5, 3]",a66c98de758077baea0627f2b5c065c7
17.41,98,6,"[10, 11, 11, 3, 6, 8]",52ea256150102009440337a0d41b7975
17.75,72,9,"[4, 4, 4, 4, 4, 3, 3, 4, 6]",2049883f42f2216f120556ea51737895
17.4,98,6,"[5, 15, 9, 8, 4, 8]",183f496f5c82ea9aeb59d6cc2b38d007
17.85,68,12,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",9e918fce54023cee9b2fce4cc2758d93
17.72,72,9,"[4, 5, 4, 3, 3, 5, 4, 5, 3]",ac205cb05c0c4b1e48491c69935e6100
17.36,98,6,"[4, 9, 6, 12, 13, 5]",9505aacba735b5838ce664804a7220ad
17.75,72,9,"[4, 6, 4, 4, 3, 4, 4, 4, 3]",1ef0c9cc95b1fb14419c702f97a76237
17.42,98,6,"[5, 5, 9, 12, 13, 5]",ae8ee86e365da49741804bd7c69650bc
17.39,122,6,"[4, 17, 5, 21, 12, 2]",3f29c8d3dd7cedd4543d0e2cdd30a942
17.15,108,5,"[12, 11, 11, 10, 10]",3f38733032c238c976e3cd0d2955a16c
17.81,94,6,"[8, 7, 8, 8, 8, 8]",8932ad453138f61c49d017e069042cc3
17.26,66,12,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",25997b5828f1d445c012099ce0a68646
17.75,72,9,"[6, 4, 3, 4, 3, 4, 4, 4, 4]",9b51cc5257db1b5e5f121cb56f6b9c2c
17.42,98,6,"[10, 9, 12, 3, 9, 6]",aac12c7947a6d62f81bd557e5d0e9171
17.49,122,6,"[29, 11, 4, 6, 8, 3]",3324cf67a45c12b11c1c5df4d5448f8e
17.72,72,9,"[3, 4, 4, 5, 5, 3, 3, 4, 5]",8e8e8d934dcf1e108ebf3ef8a1bc58ea
17.43,98,6,"[10, 4, 10, 4, 11, 10]",2c63a6e26ce5a967a20d83fe6ea614be
17.72,72,9,"[4, 3, 5, 5, 4, 3, 5, 3, 4]",49d5b4a29b9842754ee716b270967aff
17.41,98,6,"[4, 12, 13, 7, 8, 5]",de68a6506d6593b1b33eb9ff9896d92e
17.75,72,9,"[4, 4, 4, 4, 3, 6, 4, 3, 4]",fd4b3e92a8a73d5b2c5661ed0d8ca8cb
17.38,98,6,"[4, 9, 9, 4, 11, 12]",4ad309a3619bac1840a6fffa4ed565ee
17.35,122,6,"[11, 26, 3, 3, 13, 5]",a21ebca978605d7ee9fcc6aafe11a130
17.85,68,12,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",556b728463ed1958ef91434b9f508ecc
17.72,72,9,"[5, 5, 4, 5, 3, 3, 4, 4, 3]",284818fdcaabcab1042d19fb61131583
17.43,98,6,"[5, 9, 4, 10, 7, 14]",98da05f41c3226df56ae1c8a8756c824
17.15,108,5,"[11, 11, 12, 10, 10]",4464ea178f7be1e5e5afa2a914b57bda
17.81,94,6,"[7, 8, 8, 8, 8, 8]",9fcc9d419cf8b77b2f4ef17ebb933f71
17.84,112,6,"[10, 2, 6, 10, 15, 13]",5a09c20e9c8423292fc0347c0bd8551d
17.15,108,5,"[11, 10, 11, 12, 10]",6eebfbb751dc8b7d5d7fc110b912530c
17.81,94,6,"[8, 8, 8, 7, 8, 8]",02b18ff9e8aa10ba982c651e21520ec8
17.34,112,6,"[5, 15, 7, 21, 3, 5]",f7c0afd7e00d3b9a43a35aab6f42d653
17.26,66,12,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2]",47b647df7332a0f1a0cd90a8844239f3
17.15,108,5,"[12, 11, 10, 11, 10]",0450834d3bb5ea441fbc4136555f31e0
17.26,66,12,"[3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3]",6b37244f161e6e6d622713947360af0e
17.15,108,5,"[10, 12, 10, 11, 11]",bb9a2abb59587d850ae56ea1586e8eb2
17.26,66,12,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2]",01ea786bcb531cedcebb25831c6a2d79
17.13,108,5,"[10, 10, 11, 10, 13]",dff6c77499f015023d7dde611d051a5b
17.81,94,6,"[8, 8, 8, 8, 7, 8]",cc7cf39890f4af969e6df1bb9492c119
17.26,66,12,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]",15a0dc8ffeaaf0e1facece8cd369b7f4
17.26,66,12,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3]",d5b86e90ab85c581789a799d2cd45467
17.15,108,5,"[10, 10, 12, 11, 11]",9fcda4eac1759a26a94ef275975c7b33
17.26,66,12,"[2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",89b68119edd3e5638939970e98dd4308
17.81,94,6,"[8, 8, 7, 8, 8, 8]",df2bbde10b343b1faa787b5b40d00c74
17.26,66,12,"[3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3]",5abc00bde2c06c310ec7d61f40f26e4b
17.15,108,5,"[10, 11, 10, 12, 11]",e7d57b6a102ae4b332c92a3d4f24b650
17.05,112,6,"[7, 9, 3, 10, 24, 3]",d9eb9cf9a3c52bd4662ed59968c87bd1
17.12,92,6,"[8, 4, 9, 9, 11, 5]",c0ed4ba28d0101ad7262f84b49bc1516
17.95,112,6,"[9, 18, 5, 3, 8, 13]",c85b11caccbeb89b3c9ce5da8516d0ed
17.41,94,6,"[9, 11, 7, 4, 7, 9]",14d1556ec31cebd569312f50ca523593
17.61,74,8,"[5, 5, 4, 4, 5, 5, 5, 4]",928aeccbbe5fa9cd4aca20b4d6b3cda1
17.14,108,5,"[10, 12, 12, 10, 10]",6cc9272b2d841e10928e038ec9239a9a
17.26,66,12,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",14b6a576777ae037c5c43174bdbf2373
17.15,108,5,"[11, 12, 11, 10, 10]",92fc27c09e43f1d6c9d9cc1e97716862
17.73,112,6,"[14, 4, 8, 3, 18, 9]",49c57e958aae1bd18471c9959128dee8
17.26,66,12,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2]",5c29b8593b53b9fe614510dc3ab696a4
17.15,108,5,"[11, 10, 10, 12, 11]",d0f4826560aed457d2ebf6fb3d12eb28
17.26,66,12,"[3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3]",7eebcc103ca3eab37b1d1097c9d96cc6
17.26,66,12,"[3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",db4228bbd9fa015e1ed5a089987ea976
17.15,108,5,"[11, 11, 10, 10, 12]",c4c3afda400ed0e6eac3579164dbd7ef
17.26,66,12,"[3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3]",4d438d15b11ef1ddb162ee3a301e9450
17.42,90,6,"[7, 8, 8, 7, 7, 8]",52490dd69d1187138352863cf659b6b1
17.76,86,7,"[7, 7, 9, 6, 4, 7, 3]",549c3d52b496d14138fa3d71fa94fc97
17.16,108,5,"[10, 11, 11, 11, 11]",b1cf16877f9e450598266f57e19ed407
17.06,112,6,"[5, 9, 5, 19, 2, 16]",4d5c2c0ab2d59e930d62dce5c968d005
17.26,66,12,"[2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3]",6b68225b7bcbe4dc0dc1ed2e051d9b35
17.13,108,5,"[10, 13, 11, 10, 10]",632924c5a647dcad239cbf64cc220019
17.26,66,12,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2]",36bb773da8d04844fdd1c40204da3394
17.16,108,5,"[11, 10, 11, 11, 11]",5d4e8b63b21d79a7029eb3732e39a85f
17.26,66,12,"[3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3]",be5e9939bd7d189f183aa1687f4fd4a3
17.16,108,5,"[11, 11, 11, 10, 11]",d3e44dd0d0893b5136c1184a89759d09
17.8,112,6,"[8, 7, 5, 17, 3, 16]",7f86f3996f3b7603389a4c902945b9cc
17.26,66,12,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 2]",5eae702a1bea5100e9b5dc5b8d67caf2
17.15,108,5,"[11, 10, 12, 10, 11]",0d99713e8b7672626a24a8e8b5da45f9
17.26,66,12,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3]",5333e4dc1d6b67a360bf20d9ca1a4129
17.42,90,6,"[7, 8, 7, 7, 8, 8]",360787e40e98b9bf92c7d2779bf6350f
17.33,110,6,"[2, 6, 9, 15, 6, 17]",ff8cc5fa52114cc7885d311b507432a4
17.75,86,7,"[6, 6, 8, 3, 4, 8, 8]",9bc612c25c1ce2bf9fa5b8e4ab5297b2
17.59,110,6,"[19, 9, 12, 4, 8, 3]",0952fea5abae94cb631c8f25568ce6e1
17.16,108,5,"[11, 11, 11, 11, 10]",a833ffb00ebfd69b3206cab83a5ae779
17.26,66,12,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3]",ae29f5ed2e558409018641d028c1f210
17.04,112,6,"[2, 14, 4, 5, 15, 16]",ebc2da884922dac74633bd306902bb61
17.26,66,12,"[2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3]",a429b80e87e5d0dfe41bb91a0e55a577
17.14,108,5,"[10, 10, 12, 12, 10]",56237ce3645547b7c4a99ffa6f62da2b
17.24,112,6,"[14, 14, 11, 12, 3, 2]",68082cac410c44d0e0e4cc909aea1b96
17.66,112,6,"[4, 8, 9, 12, 3, 20]",43cb9165b2ac33e2d9c23b9f9f29ff06
17.26,66,12,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3]",ca2d9f61a9d2e993f63f865109f806f5
17.59,112,6,"[7, 14, 2, 18, 8, 7]",809263a5d14779fa40af90d0d7620ed3
17.26,66,12,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3]",a8fb2a3b67119823015411d2a4336677
17.42,90,6,"[7, 8, 7, 8, 8, 7]",5ed29e9475c45e988fb73a41b98fb716
17.69,86,7,"[4, 7, 5, 8, 9, 3, 7]",07fcf25e7135400f37cd15c611323352
17.83,110,6,"[12, 4, 3, 15, 12, 9]",d8ac9e56a0a7ba3924df52b0bb056c75
17.15,108,5,"[10, 10, 11, 11, 12]",c0ae300ce03056add41dc46c5f307559
17.85,68,12,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3]",c0ce2d5b15fc5d4c15b84aa7abfad785
17.93,76,8,"[5, 4, 5, 4, 5, 5, 5, 5]",ebc6ce22500e6b69f41e810037add696
17.26,66,12,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",fd622e1543dad69465a1d5ede9c30a9d
17.76,116,6,"[8, 24, 5, 7, 11, 3]",57031f4cb948bf0ab4949daa648dc36c
17.42,90,6,"[8, 8, 7, 7, 7, 8]",618aee7877328d5ed8d8be2aa85484e3
17.88,110,6,"[4, 6, 4, 14, 12, 15]",c16693f8157f87cc33fbf9ee363bd4e1
17.75,86,7,"[7, 7, 5, 3, 6, 5, 10]",a00b5b1e83a55f133878bbbd3e8a20cb
17.42,90,6,"[8, 8, 8, 7, 7, 7]",271781ff8f359ec9ef47b5a8ac7ee174
17.75,86,7,"[7, 3, 10, 6, 5, 7, 5]",b4a15a1f8c79f84af8aeda4b7a1911f9
17.42,90,6,"[7, 8, 8, 8, 7, 7]",68c1b4da581e26c486984241c22ad1fc
17.23,110,6,"[16, 10, 5, 6, 2, 16]",35e2dda5f0a574907d1501e7f1929a48
17.69,86,7,"[9, 7, 4, 3, 8, 5, 7]",5726dfad98ae8fc7100bb04eaf00d058
17.5,110,6,"[19, 10, 5, 5, 3, 13]",dd3b96140b3f883f844aa4aebe3fa764
17.71,86,7,"[8, 3, 7, 8, 4, 8, 5]",245756a72c4924a4cd30645f268eff7b
17.42,90,6,"[7, 7, 8, 8, 7, 8]",96f8e1332976cc6bb3bd51548334a444
17.69,86,7,"[5, 9, 7, 8, 4, 7, 3]",a3a15641fd4fc250b9e4ceb656a01899
17.29,116,6,"[26, 4, 8, 4, 12, 4]",c7a626d92e0aabd62bbb85c2e5aed87f
17.42,90,6,"[7, 7, 8, 7, 8, 8]",4292da40e196ab9187dc2142e981c1fc
17.85,110,6,"[14, 16, 4, 11, 6, 4]",c1010e9293e4f082152971cbf17c40a2
17.75,86,7,"[8, 8, 4, 9, 4, 4, 6]",10bbb25d0808fa512cf98a393fce89e3
17.42,90,6,"[8, 7, 7, 8, 8, 7]",45d12da541907847f8763857f18a86f4
17.31,110,6,"[11, 4, 5, 19, 13, 3]",29360a8b5ec975f4594c9d23c6c882bb
17.69,86,7,"[6, 10, 7, 7, 4, 3, 6]",8182572ada80ebba7a83a1b173d58e99
17.82,116,6,"[6, 5, 22, 3, 9, 13]",09112495ecd24632c4654a9cd655a9a9
17.42,90,6,"[7, 7, 8, 8, 8, 7]",73425505792eda34074ef06c3a48f501
17.86,124,6,"[15, 14, 3, 6, 3, 21]",49c15e92c7bbb09ebc4328a33efdb865
17.76,86,7,"[6, 4, 11, 7, 6, 4, 5]",9252b16b3ddf32d62797ae24ee9df89a
17.42,90,6,"[8, 7, 8, 8, 7, 7]",50f2739215b8c01640f744a6b5c67fec
17.73,86,7,"[4, 7, 4, 9, 9, 4, 6]",5ce6e2f09022819a0a1196b9e6acebc9
17.37,110,6,"[4, 5, 4, 22, 12, 8]",c116965d1e0a767081ad655d01b513ce
17.39,116,6,"[3, 14, 3, 17, 5, 16]",e5383294260416716f8c86347a0eeed2
17.55,124,6,"[10, 4, 10, 30, 4, 4]",fd58f2a894c925feea4afca323f2bf4e
17.75,86,7,"[3, 8, 8, 6, 6, 4, 8]",825858a2fe71805aeb6bfa77e43e061a
17.1,92,6,"[6, 8, 13, 9, 5, 5]",60074b17f35f75eb75ad48d2a65b0304
17.81,112,6,"[15, 4, 3, 7, 13, 14]",eda04aee59cc3fba95cdf487d5beb006
17.36,94,6,"[10, 10, 4, 7, 6, 10]",60fb7667f51795fe754b0ff074c38361
17.61,74,8,"[5, 4, 5, 4, 5, 4, 5, 5]",b949a2929299caedf4a6970cdc579d9e
17.26,66,12,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3]",0fc55f3c37b2a1a1a0dba294b2b5ba38
17.26,66,12,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2]",25fdf23e59b5996faede8b4e1bfb6419
17.54,110,6,"[7, 5, 7, 20, 13, 3]",0a0efc517016556d4474c2ace0934f0f
17.72,86,7,"[5, 6, 3, 5, 10, 6, 8]",fc3e19a09dc9c9ed86ad061918b37048
17.54,110,6,"[3, 4, 13, 17, 12, 6]",b088464be9a7a6057736e0d35a34a8ae
17.12,92,6,"[4, 6, 6, 10, 9, 11]",dbf68040ce1eb00a04bfd8fadff22068
17.4,94,6,"[4, 7, 11, 10, 8, 7]",a2756599e68eecea87fea78c01eec220
17.61,74,8,"[4, 4, 5, 5, 5, 5, 4, 5]",0e9087b40d0c70317e793ba5404e8a97
17.33,116,6,"[4, 26, 6, 8, 3, 11]",e5a20e481bb688f5cbc7e944bf62635d
17.42,90,6,"[8, 7, 8, 7, 7, 8]",4f601d5e0767a48ce688492d0809fcbf
17.75,86,7,"[10, 6, 7, 5, 7, 3, 5]",95d1ee172befb5e47fa4078c63d76f20
17.79,110,6,"[20, 10, 9, 7, 6, 3]",cb3df481886a9c6cf37221363d2821d5
17.74,86,7,"[9, 5, 5, 6, 9, 3, 6]",6f5894584a65c387da466ff0131d7ba5
17.75,116,6,"[7, 3, 10, 6, 25, 7]",b10ee8281bb0dd0597c6ddf72da09a67
17.79,110,6,"[3, 7, 15, 16, 9, 5]",4b0d58486210c89a273f72aa6b07c6b7
