final_h,final_t,L,d_sequence,hash
15.09,58,11,"[3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3]",0d63517e0bbc05af5308bc130072a45d
15.9,98,5,"[17, 10, 5, 9, 8]",db22ff992fa19c1073f1f0c8b24c27f0
15.68,60,11,"[3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3]",a442543b0c9e8d82c0572255e4f9b5aa
15.4,102,5,"[14, 6, 19, 9, 3]",6b1c7facb58db0f6c3f12adea650f3bf
15.39,98,5,"[16, 16, 4, 6, 7]",206921cb36fab8f92432fbdf829a4ab5
15.51,86,5,"[8, 9, 9, 8, 9]",e28ec67da0afb1babb3c776c6128e2b5
15.47,76,6,"[8, 7, 9, 5, 6, 3]",3b2b454092d2292be9369c653e6d987a
15.21,72,6,"[7, 6, 4, 5, 9, 5]",be4e8b9678b3f89f50b5023a06158b87
15.09,58,11,"[3, 3, 2, 3, 2, 3, 3, 2, 2, 3, 3]",6af3157a896845b17b30096ca477556d
15.68,60,11,"[3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3]",fb10a523a6b69c67b40e1aad5ab36455
15.83,98,5,"[4, 12, 9, 15, 9]",afb5e46ec1a34f5070cfaf7822bc0a3c
15.53,100,5,"[15, 3, 15, 7, 10]",3c274fd6118691825b7c8d20e7de7975
15.47,76,6,"[6, 9, 8, 5, 7, 3]",f21ef0d6ba48577bb29c753f47f3e706
15.26,72,6,"[5, 8, 7, 5, 4, 7]",5c8c1bc25b09c98a8f7b489acac0af45
15.09,58,11,"[3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2]",26270f7bfddb5ad3af7cdba6b6024e1c
15.47,98,5,"[14, 14, 3, 11, 7]",0d4ab4e1eb83592cdb86c8e18b53783e
15.68,60,11,"[3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2]",58f4356a5b0e9c8f26f71e72e5525242
15.98,102,5,"[18, 5, 10, 6, 12]",b1eb253caa24196e765c5489c1799eef
15.51,86,5,"[9, 9, 8, 9, 8]",a84b4436ffc9a5691c671f04038d9e16
15.3,100,5,"[5, 12, 14, 16, 3]",a3d7eac696931df6c9228d3ffa8b7ac5
15.49,76,6,"[8, 5, 3, 6, 8, 8]",f9096f83925d8a0460f543633a366aff
15.81,106,5,"[20, 12, 10, 8, 3]",be831d22d3e584ab1807c47fe3d8fcb7
15.26,72,6,"[5, 7, 4, 7, 8, 5]",917d366e563e61298c653493308edb0b
15.09,58,11,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 2]",768a7be77be252f47ec1a97d8d3dbd4e
15.42,96,5,"[8, 4, 8, 19, 9]",8d90969f553bc5e0614664539d686232
15.68,60,11,"[2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",7cabb5211aa7747d1ed4af362726176e
15.28,98,5,"[3, 10, 17, 13, 6]",42e4a7f68826e6ad12c4dcce1f1d03cf
15.51,86,5,"[8, 9, 8, 9, 9]",bb67b11c03aea8eacb163edf14832e72
15.4,76,6,"[4, 6, 10, 5, 4, 9]",d9ed34d32c232d844f7caa2fb09a1976
15.25,72,6,"[4, 5, 9, 6, 6, 6]",d5c2ba4288100a48306e07b8b48fe3f8
15.09,58,11,"[2, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3]",33ca2ca7b5c4be17fa5c3e4e1da3837f
15.57,96,5,"[6, 9, 18, 10, 5]",0d08f6af34f7388967d1717012e187f1
15.68,60,11,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2]",7f5da1fe78f17d39eb967d9ab4f64ee8
15.66,102,5,"[3, 16, 8, 9, 15]",5b3cb94f1f2bbe282de674877ff8a306
15.47,98,5,"[7, 3, 14, 14, 11]",493890c7547203f507d27e4f9fb0bdcd
15.27,100,5,"[16, 15, 5, 3, 11]",ad9397ab0def096774b946ba719cb72a
15.49,76,6,"[8, 9, 5, 4, 4, 8]",a1acf466be970c1049ff4b371c5f1fbf
15.26,72,6,"[7, 4, 7, 5, 8, 5]",6b161f9783fb9e199f90f07b7d32d7cd
15.09,58,11,"[3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3]",f2dcda376f610f02baf68284d0e65de3
15.68,60,11,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3]",72a93521c66c5256c84d24c559666f72
15.8,102,5,"[12, 9, 16, 11, 3]",6b11d383d21d30e321075488c4b95033
15.26,98,5,"[12, 12, 17, 4, 4]",3ffaf04024d515b4e113cc85c14258b4
15.5,76,6,"[7, 11, 5, 5, 4, 6]",6c72d76c1af7c2dd3a38d54576b11bcc
15.2,72,6,"[4, 7, 7, 8, 6, 4]",651d6c842f48df4272c569189b6d8fe5
15.09,58,11,"[2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3]",f5f18d385f616dda687214b14a5f8292
15.76,96,5,"[9, 14, 10, 4, 11]",7e4b6765ec23ed09e81d91878da1d664
15.42,98,5,"[9, 9, 10, 3, 18]",22ec0d6e30d2cf05c8346862ed65aeee
15.68,60,11,"[3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3]",d02233f69c4a48fe1c22d5f1e75d7520
15.62,98,5,"[9, 20, 7, 5, 8]",f38812d2b948bc6443832dcae8b990dd
15.47,76,6,"[9, 5, 3, 7, 6, 8]",b70334b94e33ce91bbe6107d7f8d1390
15.18,72,6,"[7, 6, 7, 6, 7, 3]",5872a0c8cad4b20480429e6fd601e0ee
15.09,58,11,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2]",e78b3e344ab96be3274e8b964c28d15c
15.26,96,5,"[3, 13, 16, 7, 9]",2ff6381b5cc1d525a0f8253f7596ab55
15.68,60,11,"[3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3]",e8dd942d2b941c405af431d9b094a26d
15.9,102,5,"[11, 3, 13, 11, 13]",280587f5f23de504b51dfc813cd9531a
15.54,98,5,"[6, 9, 7, 21, 6]",e3c8ea99d2313bfc6ba75f5748715260
15.51,86,5,"[9, 8, 9, 8, 9]",fc6ba19ccc830aafcef7300572800351
15.47,76,6,"[8, 6, 3, 7, 9, 5]",91dd7257030ce559cc49181c4d3e9a8c
15.43,106,5,"[16, 9, 9, 2, 17]",d05f85cde55159d88cdd8b7c44f3e662
15.2,72,6,"[6, 4, 4, 7, 7, 8]",086501160baf01a78d0219ec2114fe08
15.09,58,11,"[3, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3]",dbd47c29e33715690b4b291b8c9cc6d3
15.23,96,5,"[7, 12, 9, 17, 3]",9a2591409d16e9ddda163b70b9f00edd
15.68,60,11,"[3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3]",6afd980f7f89ccea837beaaf9b0fccb4
15.9,102,5,"[13, 3, 11, 13, 11]",cbc2f14255ec83ebc514157565c917dc
15.38,98,5,"[21, 5, 5, 9, 9]",e42d8af28ce5f48791a9b4ead3d2ea69
15.43,76,6,"[7, 10, 7, 5, 3, 6]",8e6c78335de67c273d7e27b46f47b570
15.72,106,5,"[3, 9, 19, 7, 15]",cbdce9102acea2da59106125d4fd74a1
15.21,72,6,"[6, 7, 5, 4, 9, 5]",522aed3beb090865785ecd9a5f0a0243
15.09,58,11,"[3, 2, 2, 3, 2, 3, 2, 3, 3, 3, 3]",bd94a8f329cc4e3bd7f8f6f24c6a36cb
15.53,96,5,"[3, 10, 13, 11, 11]",4eb0d550fb61a5a1d92ba8d27433a520
15.69,98,5,"[9, 6, 20, 7, 7]",ea0573294dbd8c532663d366f8ba2725
15.68,60,11,"[3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2]",fafbeba3f416faa03a5f8b9c366ba439
15.56,102,5,"[10, 7, 5, 23, 6]",abfd4692ce3ff38534dbda2bdd329eae
15.12,100,5,"[11, 18, 9, 2, 10]",0f0e4e6b5ebb5d3c45a42a6fe8777571
15.5,76,6,"[6, 11, 7, 5, 4, 5]",f709788fa72d859030004554cb03a4ec
15.23,72,6,"[8, 5, 5, 8, 4, 6]",cbed0d0249de90a8ce38b988fdc96089
15.09,58,11,"[3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2]",c6fc701f1a8fc1e9379e90114bb7d7ff
15.18,96,5,"[7, 17, 13, 8, 3]",bf135ef467a5dbdcb3531b29aee04940
15.17,98,5,"[14, 16, 11, 3, 5]",17145aea308764fd7eff3a6b5f26c667
15.68,60,11,"[3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3]",36f39fe2d8a51d0735f57c3597719630
15.62,102,5,"[14, 18, 5, 10, 4]",ea5a4fac74be82a2b97dc95c9e593d90
15.62,98,5,"[14, 6, 4, 15, 10]",43c9a5f6bc4d22e620a26425c9892af5
15.06,100,5,"[5, 15, 3, 8, 19]",acb00be73d45bd02e26f8293db2e26db
15.47,76,6,"[4, 9, 7, 4, 5, 9]",512eec5b8c2d9a726eaf58ceed2d843f
15.26,72,6,"[8, 5, 7, 5, 7, 4]",43ae8959900c49a9feacdcbff21e88e8
15.09,58,11,"[3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2]",c4216834e5a2061490e5520763ac8443
15.53,96,5,"[7, 15, 5, 15, 6]",19360c11c4898b46d9814c6727bad924
15.68,60,11,"[3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2]",d716a4d1e5b4743bca840600c6d8bdac
15.47,76,6,"[8, 5, 7, 9, 3, 6]",2331705ec0e5c2604d04bcc15f6ca84c
15.91,106,5,"[5, 13, 9, 5, 21]",b3748bf80b942afec19b048f4b0710bb
15.26,72,6,"[5, 5, 8, 7, 4, 7]",35828358f8d0be121fea59d6cc1af624
15.09,58,11,"[3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3]",1b7e7802747420f61dd40002b5e2267f
15.46,98,5,"[3, 13, 16, 8, 9]",4af38616ff05a0cc3e913c250cbb665b
15.68,60,11,"[2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",cb99b0dee09cea01b7c455175edbce29
15.78,102,5,"[18, 10, 6, 4, 13]",10a218268aad559d8cd389914b409413
15.39,98,5,"[14, 9, 4, 5, 17]",3b3968f331c2f20e12db0bd561e4b266
15.51,86,5,"[8, 9, 9, 9, 8]",b82339a77e1ec48a5d78b73fea41e20f
15.49,76,6,"[8, 8, 4, 9, 5, 4]",073090b0c38e22b1fdac2f96ba458e01
15.26,72,6,"[7, 5, 8, 5, 4, 7]",e1fc027f647dc1be6d71fef5d78c7e96
15.09,58,11,"[3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 2]",78ac22c1d2500133b610f614d633b9fd
15.5,96,5,"[17, 7, 6, 5, 13]",48bfb7b99334222cc114b1a051a995ad
15.12,98,5,"[5, 11, 3, 12, 18]",a647ef60d0c9bdea1d0ad650b576c991
15.68,60,11,"[3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3]",4447f3c87a55b4cb70f51005ff2d1b20
15.59,102,5,"[24, 7, 7, 6, 7]",d932d389a07903c20eea202c4f14ef1e
15.51,86,5,"[9, 8, 9, 9, 8]",1c6b19bb795fe0fe38272f9e3bdbe452
15.71,100,5,"[6, 7, 16, 5, 16]",c388c2444c4ed38216ab152d635fde85
15.45,76,6,"[10, 7, 8, 5, 4, 4]",ac31118342df8c3e99df6b7b3eeaa1b6
15.25,72,6,"[5, 6, 6, 4, 6, 9]",88a9e9280ce103866a19d9866f7e83a4
15.09,58,11,"[2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3]",ff2a1897b3c462696edf30fa5035652d
15.68,60,11,"[2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3]",3d193bdf1d220d1b4b1bded2e475ab64
15.96,98,5,"[10, 14, 7, 13, 5]",875920ad07e77922efa0708ea4ab1e5b
15.4,76,6,"[8, 5, 3, 6, 10, 6]",4d700bd90bd713c2d2a4871cd8ac222c
15.21,72,6,"[7, 9, 5, 6, 4, 5]",58ca8a27166fa893cc4dd8772d3c038d
15.27,96,5,"[10, 18, 11, 5, 4]",27338bd4a7a31c5fd8d7a8c61fdeed5e
15.68,60,11,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3]",6b3301025a9758cb45123030d9328c40
15.81,102,5,"[10, 4, 16, 6, 15]",82676a38189616f767c068ad96dbf2dc
15.38,98,5,"[9, 5, 9, 21, 5]",0e7a6adeee1be2309cb030a4475a8a61
15.72,100,5,"[4, 6, 12, 11, 17]",292c4c6b2b05571c48e441f97b2f5b8d
15.49,76,6,"[6, 3, 8, 8, 8, 5]",59cc0f481937e676adff594c3968caa7
15.25,72,6,"[5, 4, 6, 6, 9, 6]",3366f46ba9231ad5a5dfe75ac1f65c4d
15.09,58,11,"[2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3]",e0b7c9cfb745d5dc57e47bf0ed706140
15.66,98,5,"[4, 8, 10, 9, 18]",735cf12dd30523275e96ac563ed34ec0
15.68,60,11,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2]",fe13b4c13d05c2ec35473db679fc5957
15.65,98,5,"[9, 6, 5, 19, 10]",545116565d947e653e316d403219fbf2
15.42,76,6,"[6, 9, 6, 5, 3, 9]",dc768115111b0a6c5999cce2a4bd4cf1
15.26,72,6,"[7, 5, 5, 5, 5, 9]",f7b5d48f6e24dc222abf03a32ad49720
15.09,58,11,"[2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3]",5516a45cdbd534bf30d2d8837e4aed98
15.42,76,6,"[9, 9, 6, 6, 3, 5]",8b19cd8b1939029dfe4d47d5fa721afd
15.18,72,6,"[6, 3, 6, 7, 7, 7]",f7eeda68454a1e00c20fa3796595d967
15.09,58,11,"[2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3]",6c184671e1522619d37bd74fdeb1bd00
15.97,96,5,"[13, 10, 11, 5, 9]",8e900652ec47300f905c96154a0d6661
15.54,98,5,"[9, 17, 6, 13, 4]",f9c1295723cb748388bd3e24dcc7b356
15.68,60,11,"[3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3]",a37b32342b2e633d343ea6e7ffc7a56b
15.64,102,5,"[15, 4, 5, 10, 17]",cbb0e853f6d281de04570052a23e59c6
15.71,98,5,"[7, 16, 12, 4, 10]",cf8d17dbb0b4de1885a6c298e72a0d80
15.47,76,6,"[5, 7, 6, 3, 8, 9]",8b619b9b025640258c82a4fc9870b7d1
15.23,72,6,"[4, 7, 7, 7, 4, 7]",ce921f793973b1092fde33136765136a
15.09,58,11,"[2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3]",1bcc15a954a4f3c657ca4539a0efdf6f
15.36,98,5,"[4, 5, 13, 9, 18]",d51d9ce788bf9e3c20871001971062b2
15.68,60,11,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3]",c95fec721d0f57b75e2a99448ff8dc79
15.3,102,5,"[24, 6, 7, 10, 4]",8204ab343fce362998a60f4497f6d06f
15.49,76,6,"[6, 5, 8, 3, 8, 8]",50cd205895180d6087e9e84c3ad93e93
15.26,72,6,"[8, 7, 5, 5, 4, 7]",b87fa44dce3d89e6b5b5f23312cafaa8
15.09,58,11,"[2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3]",43db5dfddbbffaed5345c0d882d35447
15.68,98,5,"[10, 7, 17, 11, 4]",9f23525743e28820a072c489068fc2b9
15.23,98,5,"[19, 7, 8, 12, 3]",a93afee53073473e5dad530d54acec7c
15.47,76,6,"[8, 6, 5, 3, 7, 9]",64e64b58d6c95bfd0fd69c8c724f913a
15.74,106,5,"[4, 6, 13, 8, 22]",686970e5bd7192344f00f2e660aabd7f
15.25,72,6,"[6, 6, 4, 6, 9, 5]",95605d6495b7bc2b7ae42308ae99398e
15.09,58,11,"[2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2]",762a03366a81a5f2e4bf3cd4a52b1153
15.17,98,5,"[11, 14, 12, 10, 2]",d84e399453b031248191abbd6015e373
15.68,60,11,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2]",f309f399254b21f740495858a69c4aa4
15.97,102,5,"[9, 9, 11, 18, 4]",91820b299216921cb208049c1f22dd95
15.69,100,5,"[9, 7, 5, 8, 21]",34d01e2688f0b5a700d0a3757a02d24a
15.43,76,6,"[6, 3, 7, 10, 7, 5]",abb2e759681f011a71f7af469a95280c
15.18,72,6,"[6, 7, 7, 3, 7, 6]",48177644b57a9f3b330fc7a56dd33c23
15.09,58,11,"[3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 2]",f6f9ebd6e7a184540475aacd5e443b96
15.26,96,5,"[17, 3, 7, 10, 11]",f4c489e1455638d18bf4e6963b3d49b0
15.84,98,5,"[5, 14, 14, 6, 10]",940cee0b3b84a18655b7385c5f8d4cc6
15.68,60,11,"[3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3]",861fd945da5ee38389f42ff1e5a5f0a5
15.47,102,5,"[14, 18, 6, 3, 10]",422d0f3d05568ed21dd8714f129d2ed6
15.22,98,5,"[17, 7, 4, 5, 16]",8fbfece73829c139b018377e75cd2e5b
15.87,100,5,"[7, 19, 9, 10, 5]",03c1491e31771d385c5d811b59743ba8
15.21,72,6,"[6, 4, 9, 5, 5, 7]",9646009acff7509482ea8a900bde2e63
15.09,58,11,"[3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2]",4fb1ec82fe02d033f238485d8adce317
15.61,98,5,"[14, 12, 3, 9, 11]",1b28e388c097d3f0ae214f70db6813e0
15.68,60,11,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2]",4d3837dcf20d7e92d37ae6d6dbda964a
15.02,102,5,"[2, 6, 14, 11, 18]",348aaa21b2909eb7c441069cad9afca1
15.61,98,5,"[14, 11, 3, 12, 9]",cf215415baad28e282fbbd41c7e6dde3
15.14,100,5,"[6, 5, 15, 4, 20]",a310ce7fc1b6e487bc9bf678b720d730
15.47,76,6,"[6, 8, 9, 7, 3, 5]",57112accbfcf85db096822ad83428452
15.23,72,6,"[8, 5, 4, 6, 5, 8]",ba87be3eb87b6e3dbcd6d6dd1463f9f4
15.09,58,11,"[3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 2]",c1e9399047f95cdc518d0ead70015f4e
15.51,96,5,"[17, 5, 11, 10, 5]",3617a61a67007667ae69ef999021e4b0
15.1,98,5,"[5, 22, 8, 10, 4]",fc83ea94cbf9076b89cd6713e64934ee
15.9,102,5,"[14, 14, 6, 13, 4]",742cf65f3d1dec9f4f1a9c7e1ade52d7
15.51,98,5,"[12, 15, 4, 5, 13]",cbec93758b67f2e712a70be7d04458a6
15.47,76,6,"[9, 5, 3, 6, 8, 7]",69e8e19cb33c73fdc0839cae6b93c623
15.2,72,6,"[4, 8, 6, 7, 4, 7]",352d7697057f3c29d6b4b3a93f1905a2
15.5,96,5,"[11, 16, 6, 4, 11]",ee7e84a9b7328cbd06aa3ba1cbfff339
15.95,98,5,"[14, 6, 14, 6, 9]",e5da4b326aa339c5f9a5f64b743640b7
15.68,60,11,"[2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",e2cc24aa898fae1bd217ee7883863797
15.22,102,5,"[11, 3, 21, 11, 5]",f863385cd15e1fb9a92797ee023026f8
15.95,98,5,"[9, 16, 5, 11, 8]",f3f9a6793baac84bfef35a9202f32a4b
15.4,76,6,"[8, 9, 5, 5, 3, 8]",a065810703ec154b8f5e5a3b212a8615
15.19,72,6,"[5, 5, 6, 5, 10, 5]",79460cbca2044af5d18fbe152e8d25f1
15.09,58,11,"[3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3]",3c1ec883efd58fc01f5046791be96d30
15.78,98,5,"[6, 16, 6, 7, 14]",86d7131e027316641e97abb71363b256
15.68,60,11,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2]",c9abc8e6a019dd6cadb7c37b3693c695
15.73,102,5,"[9, 6, 4, 14, 18]",7db03995e00f689c08cb798f5dcf2390
15.83,98,5,"[7, 18, 11, 6, 7]",8fa072f27d5a4099f9c4e1cbb51d530b
15.43,76,6,"[5, 4, 11, 5, 8, 5]",65c616152094b9115f59bf5b3179bb7e
15.25,72,6,"[9, 4, 6, 5, 6, 6]",f9678d0c05db89754c7b2274a6f874dd
15.09,58,11,"[3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3]",4a87d38ca7ef28d8bfc304d9b2c833a2
15.51,98,5,"[8, 13, 5, 18, 5]",3d78afdb808c0bab97135e3c210bea8a
15.68,60,11,"[3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3]",4960510bd44076e1b2eefd9126d8ecf3
15.21,102,5,"[12, 5, 3, 21, 10]",6b97bfb36aef58f90df041ee666a1a40
15.88,100,5,"[18, 8, 7, 12, 5]",c5acd1e6250d495b6e78087c92889301
15.47,76,6,"[5, 8, 9, 7, 6, 3]",3cb1fcf94897c47a529ade2cd5203ae7
15.9,106,5,"[4, 15, 5, 12, 17]",8669aff6d7698c40b3ca78e983da2508
15.26,72,6,"[4, 5, 7, 7, 5, 8]",577cf948e2177761c6c1ca54ee140733
15.09,58,11,"[3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3]",05dea5aa15c77a2a87c758d5f27c725c
15.68,60,11,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3]",0c9fe70ec71cc20d14b2113fff0b33d5
15.72,100,5,"[11, 20, 7, 7, 5]",083d68b03398101cc230bb30a23d6316
15.43,76,6,"[8, 5, 5, 5, 11, 4]",9f01e64e2eb91e69d86a3732c6c8fcd8
15.2,72,6,"[4, 7, 8, 6, 4, 7]",102a0c43e5c27d59da2a58bf4c053ddf
15.34,84,5,"[9, 8, 8, 9, 8]",9a6acf85f4549d8c6a99023292a6db95
15.81,90,5,"[10, 8, 10, 8, 9]",ad0356174d6d6e472894f56029e620ed
15.36,104,5,"[6, 4, 25, 10, 7]",1b18995e9ea4d85d3b54c0e727679f21
15.98,96,5,"[16, 8, 7, 8, 9]",4675d695451e563b08c611cee3cbaae3
15.0,92,5,"[6, 14, 3, 10, 13]",7e94c773415fefd3e4df34cb9e919785
15.05,96,5,"[5, 16, 5, 5, 17]",fc26159441da81744b453705ecd81aa1
15.21,72,6,"[7, 9, 5, 6, 5, 4]",49dbb7b96af12cbc805571df5d70dff3
15.25,90,5,"[9, 4, 8, 9, 15]",b88b673cb66d74edda81b7006e2b933b
15.68,60,11,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3]",4e673ff355ed8950d7b31449f9010901
15.14,64,7,"[6, 5, 4, 3, 5, 5, 4]",67213a5dc10862a3035013e9334a0dd1
15.75,92,5,"[12, 12, 6, 8, 8]",e27726fb41218e0edaa0bf1dcd067609
15.88,102,5,"[6, 21, 10, 6, 8]",4bdad2a5c4bcfd1e1e9090f981bf154e
15.09,58,11,"[3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3]",4005167d3dfb4c538a3ab1478a376740
15.34,84,5,"[8, 9, 9, 8, 8]",9ce76c1ebb5be557254abf044e31c3bd
15.81,90,5,"[10, 9, 8, 8, 10]",54fdab451017c834d3d2faf59415753b
15.39,104,5,"[13, 3, 20, 11, 5]",358b6d7fa55bf71f27cf0dbc1e412755
15.37,96,5,"[8, 16, 10, 11, 3]",e4c9c13de4d92fe66cd44fcbaad97615
15.34,84,5,"[8, 9, 8, 8, 9]",ee42c65fcd788d7532a9639f31d0ddbc
15.8,90,5,"[9, 9, 8, 8, 11]",a35723d0a48df4d1ee60b453a921df0b
15.62,96,5,"[8, 14, 15, 5, 6]",b023da2e02d2a5c566f1785c666d90a8
15.88,104,5,"[8, 12, 14, 15, 3]",750a9238256e5063117e472bc6a1ac63
15.02,94,5,"[6, 6, 6, 7, 22]",c3c0bc9cf5ba4e01295ee863946f405f
15.8,90,5,"[8, 9, 11, 9, 8]",e2309ee1ed96f4e097218a0241e9882d
15.66,96,5,"[5, 9, 12, 6, 16]",b7c5927ef7b3fb68345a27a91d4f6a90
15.02,92,5,"[12, 14, 11, 3, 6]",ad0a4b94f055fb010ab17be737316382
15.68,94,5,"[10, 7, 10, 15, 5]",53f3f41a75cc8dd9119faa075fb49d47
15.38,96,5,"[18, 11, 6, 9, 4]",8805111db00618315dc9828dfeb1118b
15.8,90,5,"[9, 11, 9, 8, 8]",3096f4f6bb19c74cd5ba673f27d22274
15.04,92,5,"[10, 3, 16, 7, 10]",65f1c466757933965b1e51917b983ac2
15.8,90,5,"[8, 9, 8, 9, 11]",46c34a0fe69c55536ffe43ca472bed67
15.45,104,5,"[25, 4, 8, 8, 7]",c9a2e9d58d41c310e77c460d597f0d9c
15.36,94,5,"[9, 10, 12, 3, 13]",54d08cd6e12a7454033556b3493cdfe3
15.86,96,5,"[8, 11, 15, 9, 5]",96b0bbf8ae71aebb86ccb5af18ad49d4
15.34,84,5,"[9, 9, 8, 8, 8]",d5b559f6fe8b08e2770f3b4331889bab
15.08,96,5,"[5, 6, 5, 21, 11]",a13bfd9c052a99f973857234632764fe
15.04,92,5,"[5, 14, 15, 4, 8]",0a9c99365c3f80a6073db2e445632075
15.34,84,5,"[9, 8, 9, 8, 8]",cd2ad421fdc91463ed65444781b45f64
15.79,90,5,"[10, 10, 9, 9, 7]",ac0050baf8a4faf4d81762c85f1f8893
15.44,96,5,"[5, 5, 11, 18, 9]",e7218391f3c82a5b39b27bd0038f4a3c
15.42,104,5,"[4, 16, 4, 9, 19]",c09828a22ec3b8cb01de56df32209808
15.34,84,5,"[8, 8, 9, 9, 8]",92bd1def7fb6ab8fdfa76fc659d2a732
15.8,90,5,"[8, 9, 11, 8, 9]",4f89ff39226fb389700a5250194ac328
15.26,104,5,"[9, 26, 4, 7, 6]",d88117c4e760cb5adecdb9760c2ce41c
15.49,104,5,"[5, 16, 3, 12, 16]",0710c62cf562023f100b99ed9bec28a7
