final_h,final_t,L,d_sequence,hash
9.81,66,3,"[5, 10, 18]",f4fa0e99f066a105e1084c81de2bf7da
9.49,66,3,"[20, 4, 9]",90fc122442157f67d88bf98f65fe8ea5
9.49,66,3,"[9, 20, 4]",b9b640ff2298225b068e9126fdf77da7
9.49,66,3,"[9, 4, 20]",4be40001b7e4313e02d9660909fc7270
9.08,64,3,"[20, 9, 3]",003f724952c52d0580f72fd4600a1dd1
9.92,38,7,"[3, 3, 2, 3, 2, 3, 3]",2f8961f6b487a9a8fa04a2de5825c5c1
9.39,66,3,"[21, 4, 8]",848a9d00eb7c2aae0e2e122d401e43b7
9.63,56,3,"[8, 9, 11]",6f2469ffee4259d11e2e3437e5db9ff4
9.13,56,3,"[10, 14, 4]",745174717c87dd6511e32f6c4131fc69
9.93,66,3,"[5, 13, 15]",6f855e8dbf5c3899f76771d4846254a7
9.08,64,3,"[9, 3, 20]",1ffc532580aa66cf1567d8489c446545
9.92,38,7,"[2, 3, 3, 3, 3, 2, 3]",ec42db13295be39927a42b388da53c74
9.94,66,3,"[14, 14, 5]",184e23e6286fb0a0e5cca717e3098204
9.67,66,3,"[17, 4, 12]",603f0384e39ddff0907014e07daabc88
9.56,56,3,"[7, 9, 12]",b337daa6b5ff6fddd2d9497863b98d11
9.74,66,3,"[19, 5, 9]",43bcf4f3dc609b5c1e5650d020c45c4e
9.63,66,3,"[11, 4, 18]",7cb0030ea2e701f0de04401383167382
9.63,86,4,"[2, 33, 6, 2]",b9cca8fb35ffec0c278c3c27a85fbfc4
9.92,38,7,"[3, 3, 3, 2, 3, 2, 3]",0851e7ea522be058c8b198aa3e31fa6c
9.68,58,3,"[7, 9, 13]",7a1442eb32a81879a00de9b331bd610c
9.15,60,3,"[5, 6, 19]",58cfc132498392615dfa4530a6dd832d
9.08,64,3,"[20, 3, 9]",efc772fa678cccc53557f4aeee7ecb63
9.92,38,7,"[3, 3, 2, 3, 3, 2, 3]",354c96afef1306e92c48544c70c18b4a
9.98,64,3,"[6, 14, 12]",e72d2e924dccc982cf21d3ae535595fd
9.92,38,7,"[3, 3, 3, 3, 3, 2, 2]",8ec173e8534ca40d08e8276d49e67ff9
9.08,64,3,"[3, 20, 9]",cdf53b763d4615ab27cc77c72bbb7bc3
9.92,38,7,"[3, 3, 3, 2, 2, 3, 3]",a5498dbcf79e4a5b1e41d343d1bc202d
9.74,66,3,"[5, 19, 9]",b38f3e89ecb4a2f1b24397a431b718a0
9.04,64,3,"[22, 4, 6]",23732e34d07615f1273a2a4e0fa9d0dd
9.92,38,7,"[2, 3, 3, 3, 3, 3, 2]",d77f087b566c7eba3e6da4550b7297e8
9.29,64,3,"[13, 16, 3]",5c53fa4c190846cfcc42c0c236d5a1d7
9.04,64,3,"[4, 22, 6]",57ecdb12ace55886b164d64797a12fa4
9.98,66,3,"[8, 18, 7]",84b0f244569b64466c7a148785a5823f
9.58,64,3,"[12, 4, 16]",29df86b09a040a5404402cfefa012ec9
9.64,64,3,"[7, 6, 19]",81035aaeb4c27d1f647e5cd0afc3d3a7
9.92,38,7,"[3, 2, 3, 3, 3, 3, 2]",162a2a67aeee62caf9390091d17e1405
9.4,60,3,"[13, 13, 4]",40011087a51aa41d323b6b688efb7aa5
9.83,60,3,"[10, 13, 7]",e2f2ec3634a2ce7beb8c477d1a1aed19
9.26,58,3,"[6, 6, 17]",e2016d69eab766cb2f8cd25d63b8bfac
9.4,58,3,"[9, 5, 15]",8cb86bb2292981d86ced479feafe7b8b
9.92,38,7,"[3, 3, 3, 3, 2, 2, 3]",962ef80d47c22becc75a302c06921f9f
9.92,38,7,"[2, 3, 3, 2, 3, 3, 3]",595a415253ed5ad20ca20cb40712a015
9.83,64,3,"[14, 13, 5]",cd773ee28b0a964530e6cd0a4cd48416
9.08,64,3,"[9, 20, 3]",103987e32c34070e6755d12b82efad69
9.92,38,7,"[2, 3, 3, 3, 2, 3, 3]",7027628e39648460fde58868b6e6ae77
9.04,64,3,"[4, 6, 22]",4399cb365d8a96085b2d8245b9d90014
9.92,38,7,"[3, 2, 3, 3, 3, 2, 3]",6275e6bbfc722a3ba8453411d045cfb8
9.99,66,3,"[10, 17, 6]",3547ab72334b6c09330fbd632d43dd66
9.3,56,3,"[15, 6, 7]",b5e0ec2e5627d34a095ed194646712aa
9.71,66,3,"[20, 6, 7]",1dbcb3f4aa9c8d959068b3f3a3e4c8c2
9.63,66,3,"[18, 11, 4]",f71df59ba6d2e0854c4a2f6de1e4b766
9.83,64,3,"[5, 14, 13]",b685527fd0ad12e2cb273edd30abba41
9.34,54,3,"[6, 9, 12]",b58c163c3f9e52e34a9407fd36188c37
9.27,58,3,"[14, 4, 11]",03c247a774d5f6340d2d6c71a017d03e
9.16,56,3,"[11, 13, 4]",896f63777cb0e62bb91813d7ea15a99a
9.75,58,3,"[9, 8, 12]",7c41e4416b1585603dd2dc54f8f79d79
9.08,58,3,"[6, 5, 18]",05a23e882a28018dd8198abb36e581e1
9.92,38,7,"[2, 2, 3, 3, 3, 3, 3]",e646f097e16ae24249df6ee6aa15ae25
9.61,58,3,"[6, 10, 13]",4feba0e11db6df530680b41264c9e5ff
9.37,60,3,"[15, 11, 4]",5598b72a26fa1b4cf38e31c009be3b72
9.32,58,3,"[8, 5, 16]",97a11d308cbff7cdef4a54969895221a
9.78,60,3,"[7, 9, 14]",6d6b55a8c8849158baa075621410eb64
9.75,58,3,"[8, 12, 9]",bac3a815b44acd4f64a9a82ae7c85c4f
9.59,60,3,"[5, 11, 14]",42878f4e6be2d0ce4d9d34a10dfc1747
9.55,60,3,"[10, 5, 15]",5052f3adabf1b6a0cc2faea20760f6cd
9.23,58,3,"[4, 10, 15]",2f3f61343347442bf27cd99cff7d2996
9.45,58,3,"[10, 14, 5]",1134449b24b08c9ffb3601d327389fd9
9.71,60,3,"[15, 8, 7]",bd895c168a2eb6879e71aa0efd0e3aac
9.78,60,3,"[14, 7, 9]",dcc123cda481c3613e9836be798bed36
9.29,64,3,"[3, 13, 16]",298f6cd2ad1026c311213c7d65dadc68
9.61,64,3,"[13, 15, 4]",6037fd2c970ca556e5c6bbcc61a39c45
9.58,60,3,"[8, 16, 6]",1d0d5d7d607cdc8251b19a0a98817a10
9.71,60,3,"[14, 6, 10]",a5120b07d24241cc11ca239c4d1fc3fa
9.68,58,3,"[9, 13, 7]",e96363c99cae996f758fb5232807780a
9.04,60,3,"[16, 11, 3]",11eb3106b101d29d1b58dd670366bbf3
9.32,60,3,"[10, 16, 4]",d468f7cdb8bb607ad9d37d365b541390
9.45,58,3,"[5, 10, 14]",5f05a26d758b570ac090a0c7803d8f96
9.21,64,3,"[11, 18, 3]",9e3df85a7d0b803c93bee23eb2da6dbc
9.04,54,3,"[15, 7, 5]",e634bb3e26d78ab71e0323d6958b4a74
9.61,64,3,"[15, 13, 4]",92db404a925c9bb49c4dd2a1a12f4306
9.23,58,3,"[10, 4, 15]",cbc4db914eb24e9209405be4c636771c
9.3,68,3,"[3, 21, 10]",0ba0eddf2eac0ee3e9bdc4760c16a3f0
9.51,54,3,"[9, 9, 9]",2569170b1a36c1e9ec86a56d9f7501c3
9.91,60,3,"[10, 8, 12]",3c188829c913fb868e61b08740443223
9.09,60,3,"[14, 13, 3]",18b846488a60a50ba41f855e300a173e
9.71,60,3,"[8, 7, 15]",1dda38f15204f831c871df819b91760b
9.81,68,3,"[14, 16, 4]",b96f18d7c110018d968f385ce6b96049
9.61,60,3,"[5, 12, 13]",fc382920cfbd82b01e4a5199b2c3c9c6
9.66,60,3,"[15, 6, 9]",680e98acce20fc0216046ef932b99cf7
9.81,68,3,"[4, 16, 14]",84a1e6c1eb956f7cfd48b28598a1b520
9.04,54,3,"[15, 5, 7]",5bfa0685c443709a2577309eef297355
9.91,72,4,"[20, 2, 2, 12]",510eabeb9b7aaaf4b93e2cd71fa87669
9.61,60,3,"[7, 16, 7]",26fc548d994075cf80041624082373f1
9.3,64,3,"[14, 15, 3]",761135beb2b1b054724df5d97ab79a75
9.4,60,3,"[13, 4, 13]",70a7231e08c753cd1436718de048d864
9.87,60,3,"[8, 13, 9]",2cb923377c989da8f7e6dc08180ae43a
9.8,58,3,"[11, 9, 9]",7340854b03cfbde527e84d928d55a6a3
9.04,54,3,"[5, 15, 7]",64b0e2ab2f5c71bad8f91c06c619c40d
9.92,60,3,"[9, 12, 9]",ae50f6bfbdb23a17def2dad8eed48329
9.95,60,3,"[10, 11, 9]",9972e1e6f769334e81bef40e2bb32e0e
9.78,64,3,"[11, 16, 5]",1064d88348103477bdd3274dd10f29a4
9.98,64,3,"[12, 6, 14]",83b2194d7f9282c4ddc662d0bf85e3a1
9.48,60,3,"[6, 17, 7]",72a8e076c8b58bc1c736f49471bd1b02
9.98,64,3,"[16, 7, 9]",1aac71908d1ae2d3d9248f036879134d
9.92,60,3,"[11, 8, 11]",27f001b027476cc1a4f19744bc5fc443
9.48,60,3,"[7, 6, 17]",b0a5f1ac457e7ca741a81990a1332543
9.68,58,3,"[7, 13, 9]",98d5322b41e29300ebe328274b599af2
9.49,78,4,"[3, 30, 4, 2]",eefc600937150d7440183b7a8f09aaac
9.3,64,3,"[6, 5, 21]",f21e63576a33a691b98ae290bee28317
9.02,54,3,"[4, 10, 13]",c42d5d1c00d025c40ebc9df9ed693e22
9.91,68,3,"[6, 20, 8]",27b995f52c791e481a88ec71ef6be2b7
9.29,54,3,"[13, 6, 8]",8546b1aff8b13f8062470ee70ae258d2
9.3,60,3,"[18, 5, 7]",2ed30a4ad1d2def145d26b413e5d353d
9.75,60,3,"[12, 12, 6]",741e9d3dc36f97b5624be932bb1ba929
9.43,68,3,"[6, 23, 5]",c4341919f2654bffe3bb33b03ee118d2
9.45,54,3,"[10, 7, 10]",ec53bf829d0a38deccdab6af33daab42
9.7,58,3,"[13, 8, 8]",f5bb571d8239cbfd7fa0b57b4cbf18c7
9.87,72,4,"[26, 3, 3, 4]",501969e31a4602bb9b1629c5a061ef6c
9.57,64,3,"[8, 19, 5]",ea65f377c15c1446363ed7368af1b11a
9.91,60,3,"[12, 10, 8]",4797cbe3375e891cd2c4e54fa7d82977
9.08,60,3,"[3, 12, 15]",bfa2e569e728a3ad4685470e0cec67e0
9.21,52,3,"[11, 9, 6]",e324bfb3bc3e03df4c940fb839cfa88e
9.42,64,3,"[19, 4, 9]",b58044608cc8a46d3b65ba95ce11fd62
9.26,60,3,"[9, 4, 17]",07ce4396b64d3f694438399cfc871c50
9.81,58,3,"[9, 10, 10]",5dcd7b2fca421660d3a3666b1bbf014d
9.7,58,3,"[8, 13, 8]",cc40d891e52e2b037ddb398a9496f12d
9.17,68,3,"[6, 24, 4]",1664c066ddf26844d053408150b8d3da
9.64,68,3,"[20, 4, 10]",7121975637c8c6dbbf93d3d98c7418d7
9.46,54,3,"[11, 8, 8]",d61171fe4e22877cb695fcdd1440cb91
9.4,60,3,"[4, 13, 13]",3e3251b8fc44ffacca4aaca6a59a0193
9.58,60,3,"[16, 6, 8]",08143717e014059a7dd37222a6f74bd8
9.91,64,3,"[10, 6, 16]",36e4de8dc51a6c4425afae2bbb379937
9.29,54,3,"[8, 13, 6]",4085723a7b3bedef2864d9c3b88d6141
9.04,60,3,"[3, 16, 11]",a3dd384e3dae3374df9d7b2b30a9cd1c
9.48,60,3,"[6, 7, 17]",4107f6134279091c019eb258bb8fb710
9.49,64,3,"[4, 18, 10]",718211652638960ea401ad0f9bf8843d
9.37,54,3,"[6, 10, 11]",8a38200d6d6da955cdbf6ba951ba6e9f
9.91,72,4,"[12, 2, 2, 20]",aa00fbd08430ba48f48754132af8ced8
9.4,58,3,"[15, 5, 9]",81fe4021dd2a828275673ac69ba4995b
9.32,64,3,"[4, 20, 8]",c8377fbd43e318067f35abb26fd7753d
9.19,54,3,"[5, 13, 9]",5f6cd61f12bde0c371b27daaea4ca014
9.71,66,3,"[14, 4, 15]",98d813f2acf1e8007a285c2f42c27518
9.83,60,3,"[7, 13, 10]",b0fbe12891eaa43f5e22376e5d6e78c6
9.37,60,3,"[15, 4, 11]",a5f099b6a875b14ba0373d21d59cbb5e
9.57,64,3,"[8, 5, 19]",f14f5d8d132a7f359e878ef8af29fca6
9.81,58,3,"[10, 9, 10]",62f52b22d21f72c886806777587da1cd
9.4,58,3,"[5, 9, 15]",0bf8df36109674afabadf51f2296074a
9.95,68,3,"[18, 11, 5]",107e66bb00ff889fa7792b6545240750
9.32,64,3,"[8, 20, 4]",10c46642b9064306f8d3a6189a7dd44f
9.95,72,4,"[19, 2, 13, 2]",5d59c47c671f7acfc2cae2f3fa254c08
9.4,66,3,"[3, 15, 15]",4d0cbdfa12619c74a0921f19241516ab
9.59,68,3,"[5, 7, 22]",37975e07799c330d3c82e3b5a4d6de06
9.29,64,3,"[3, 16, 13]",920fe91dabd9fc60c480e9bc59e383de
9.08,72,4,"[5, 2, 2, 27]",50292fa84f43d90628d1c616c5602a65
9.2,64,3,"[21, 7, 4]",2f6c5ed8a1344584cb806c011b01be77
9.71,58,3,"[10, 7, 12]",c03e015f8c384e71afd4f0b198f76984
9.23,52,3,"[10, 10, 6]",d53b85ca8f1f5750db5f3bd030296e32
9.99,64,3,"[13, 13, 6]",5f537df8749f3e77050852d9fa37c80e
9.87,72,4,"[3, 4, 26, 3]",db44ff1d409911441a41654c27c0dd64
9.2,64,3,"[7, 4, 21]",4b772ed216bc2b922bd538f5bfed4547
9.93,66,3,"[15, 13, 5]",041b613fb357512d6b76bcbbd2f1c36f
9.99,66,3,"[10, 6, 17]",8910665473391cd776c47232948bd7e4
9.95,64,3,"[6, 11, 15]",d97631dfd1610508227fcf63f08bee9f
9.17,42,4,"[4, 6, 8, 3]",4f0099400e5c909487116b5323fb7fe5
9.34,36,7,"[3, 2, 2, 2, 3, 3, 3]",82ec3259f85fce12e14e9755fe4cd385
9.78,68,3,"[7, 6, 21]",d8afe9be5e9861dbd923cbfb0ee6a611
9.44,54,3,"[9, 11, 7]",86df5b66ebf52ffba7c542715cc7ac21
9.94,68,3,"[20, 7, 7]",480eadd4f9a4fb8dc4d8172f791b4e72
9.34,54,3,"[12, 6, 9]",94bfe47ca46e2299dc17bc38719c0b5c
9.95,72,4,"[2, 19, 2, 13]",b2bb137b0bb4e3f6d8b0c76f208a0cfc
9.17,58,3,"[4, 16, 9]",cc4cacdebfcf846471d76d027c57b8b7
9.23,52,3,"[6, 10, 10]",f7b72f725436d2fc3c570da662c981ab
9.86,66,3,"[7, 19, 7]",1b7fe198385a3a89251011b06bd0a6e7
9.15,64,3,"[3, 10, 19]",2862fcb4f064328579cfdc63618d0d0c
9.76,78,4,"[29, 3, 5, 2]",e4513fafc3cbb428e0b065517de44860
9.49,58,3,"[8, 6, 15]",019051ddf497493524267300f9d7b79a
9.27,52,3,"[7, 8, 11]",39720b42003b7378004260469d26898b
9.27,52,3,"[8, 11, 7]",5f93fb74b09002af7b388036fe754449
9.61,64,3,"[14, 14, 4]",1ef26d89738debabd6e861fbe1698c7d
9.89,68,3,"[19, 10, 5]",b5510ed606c045787740283e9379d8bc
9.32,64,3,"[20, 4, 8]",2ff42ab2f678ccb9acf83c155f7ddc62
9.91,72,4,"[2, 2, 20, 12]",912e2fe9ce2cbc65d74137f9706c8951
9.39,66,3,"[16, 14, 3]",c222b67f9e22506ceee8c91036b2b801
9.73,64,3,"[5, 10, 17]",e2143aea344471084029aadcf0f2f1e5
9.42,64,3,"[19, 9, 4]",1f95ca63109b75db95548e75d6626496
9.63,66,3,"[18, 4, 11]",4532a0049365b9ff232273bcb7943285
9.89,68,3,"[5, 19, 10]",be70b35ea07808eaf4f2ef4eb9ed9073
9.1,64,3,"[22, 5, 5]",4c8d5e7fb081a6ba175b3cf762dbada7
9.45,64,3,"[20, 5, 7]",506a58de3a7b2945628e2590142d09de
9.51,74,4,"[2, 26, 2, 7]",66071bb80736040cb09cd0cb0b235b35
9.55,64,3,"[11, 4, 17]",892e6b64aab4a24d40b5c798b2570dad
9.56,58,3,"[9, 14, 6]",59ddce77f87354cfcc39268ca35fe14a
9.02,54,3,"[10, 13, 4]",c0e5702fe44ea2ee9de6018cd37a1c84
9.17,42,4,"[6, 4, 3, 8]",9c349cf8de38d9847509e93708707b7f
9.34,36,7,"[2, 3, 3, 3, 3, 2, 2]",5018570b999fb4b849c81e36a916b829
9.26,60,3,"[4, 9, 17]",cecf68eb549aa81d420e667e8b56c22b
9.39,60,3,"[4, 14, 12]",72e55dc1cc84fd15551829276292686d
9.97,72,4,"[25, 2, 5, 4]",184554e37b376be66d8e9fb75df31628
9.42,64,3,"[4, 19, 9]",b5bcb4d3e4934b497b1203654aea4ef2
9.49,64,3,"[10, 18, 4]",7b449d64133afa98d16910de5aea8d6c
9.2,42,4,"[4, 3, 7, 7]",b48f227968af0fe48582a56281c5e80a
9.34,36,7,"[2, 3, 2, 2, 3, 3, 3]",49a53edd80bc9bb8a3c3a6032dfdcf5e
9.16,56,3,"[11, 4, 13]",91b3f9867f0852050de681750b806f76
9.17,42,4,"[3, 4, 8, 6]",376d39811816db01a5adaa9c867e3413
9.34,36,7,"[2, 3, 2, 3, 3, 3, 2]",41c3349dc4a9d55c3431c8db31df16d9
9.39,58,3,"[6, 16, 7]",3b78a67d1256e164cde293a1c9bf57d5
9.21,52,3,"[6, 11, 9]",767a3c906feffa2fa706842a04a55ee2
9.08,72,4,"[2, 27, 5, 2]",7dcdabb75756b2404474427a1b29816c
9.85,60,3,"[7, 12, 11]",80848c832654dda6311143eddf1870aa
9.81,64,3,"[12, 5, 15]",6f2a88cf19422e0ae6987c31708f0da6
9.04,64,3,"[6, 22, 4]",578a0e4db25558dbd8e40095532146f2
9.17,42,4,"[3, 8, 6, 4]",9a0fbf21c5eba48b7d5adf2d16bdc99d
9.34,36,7,"[2, 3, 2, 3, 3, 2, 3]",5daa3ef8d70eef8da2b64ed41b96410c
9.17,42,4,"[3, 6, 8, 4]",16c73ee1e0ada29be4708502ab8e5d47
9.23,52,3,"[10, 6, 10]",1ea76a992eb2580b83346727fc3e782c
9.34,36,7,"[2, 3, 2, 3, 2, 3, 3]",dfd9905ea8a88281c8e92f42941810c0
9.95,64,3,"[15, 6, 11]",cb0cfec1bd7e66f1ecd338f002ea193e
9.34,56,3,"[5, 13, 10]",b808299593b5ccb44f12ddd74acc783e
9.59,68,3,"[22, 7, 5]",e915608cda4e13030d92d3b67ae26e7f
9.27,52,3,"[11, 8, 7]",ade74fb25abfd58abae6faf279f9b3c8
9.17,56,3,"[6, 6, 16]",c07ed743208d00cb0896978e246f352c
9.56,68,3,"[21, 9, 4]",469897877c304cc161a9e5e9cb5069f2
9.08,58,3,"[18, 5, 6]",e2ea2bfe6d0d0dcbd3e02aaba9384195
9.21,52,3,"[9, 11, 6]",b830fa23e4a1f8d3afb8d8530f9f6f1c
9.56,56,3,"[9, 12, 7]",ad91fae1b871fa56e1cc31b6965cfffc
9.56,68,3,"[4, 21, 9]",abc9a6405e12ea0f85f614514aa48e78
