final_h,final_t,L,d_sequence,hash
23.01,110,9,"[4, 7, 7, 4, 5, 9, 6, 5, 8]",cdb15f57a496096e6923a2bb68ebfdfa
23.02,88,16,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2]",e3071fc1228a5c1d2b3df63c94444a12
23.02,88,16,"[2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3]",841e2df79805828614cf5ca7cb8a47b5
23.02,88,16,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3]",2831d28271c857563ed026007a46742c
23.02,88,16,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3]",0069f81d7291525bafdeefc78872f2b5
23.02,88,16,"[3, 3, 3, 2, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",2c748c469995f90558b1ff6f9b62e1fe
23.05,110,9,"[4, 6, 7, 5, 9, 8, 6, 6, 4]",a1e3e11fcb5700524680da62072f98a6
23.02,88,16,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2]",9eda395eb476d4d699d0ece53c10bdf5
23.03,110,9,"[6, 3, 6, 7, 7, 9, 6, 6, 5]",279a74367e6679bf25bd2a53bb92e42b
23.02,88,16,"[3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3]",b694146dfc49bb22efcafc26d2ab75ac
23.02,88,16,"[3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2]",069a948233144fcaa9c344f7f3e1e461
23.02,88,16,"[2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3]",7ee21d4207f58ff620260d7debb591bf
23.05,110,9,"[3, 6, 8, 8, 6, 7, 5, 6, 6]",cc91c79b70d6f9694c5cc2add8444661
23.02,88,16,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 3, 3]",edb14ea8584f9ca7c9b269dea5ebe3a6
23.02,88,16,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",b8a21617564f5647b6b0921eabf38f58
23.01,110,9,"[6, 5, 7, 9, 4, 7, 5, 4, 8]",f08f7be9415bc32f411763c93886f0f8
23.02,88,16,"[3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 2]",fd06dba2827c75e0e4512aca6c32a5fb
23.02,88,16,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3]",4039eca009219862decde2b7ed6ea3e8
23.05,110,9,"[6, 6, 5, 4, 8, 6, 4, 7, 9]",42766fcadeea3ba8c7d2ea6ecd0a8c0e
23.05,110,9,"[7, 5, 6, 8, 6, 6, 3, 6, 8]",bba4558bc2be783f78e274732c60ab07
23.02,88,16,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3]",9f09291100e4ac8d99f2776b6837c180
23.02,88,16,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 2, 3]",c7395bb55988e5ac91e73a4524b84833
23.02,88,16,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2]",cf72d134a91c768eba5d7ac674622023
23.02,88,16,"[2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3]",643328a32e94c2567d500a70f7f435a6
23.58,94,12,"[4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4]",089a200520d6e5dc77a610f65e6dd8d4
23.02,88,16,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]",11261327b1f9c6131601e0599fa53211
23.29,96,11,"[5, 4, 4, 4, 5, 4, 5, 4, 4, 5, 4]",ef12f34fae0379461f03bcd6dc53d2b3
23.58,94,12,"[4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4]",1843142f5d78ee5174235b44a58f26d3
23.02,88,16,"[2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3]",6d1da7f3b8f4f35671aef057b3af5480
23.02,88,16,"[3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3]",094140e82ffe217ebb21ede905c9c2ae
23.29,96,11,"[5, 4, 5, 5, 4, 4, 4, 5, 4, 4, 4]",a0ab38a589338515d80dda00d9999ecd
23.02,88,16,"[3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3]",40f062bc1ac4c008192f68d5649b4d9f
23.02,88,16,"[2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3]",e3691b11a02dfdf03e5cd81c9278d238
23.02,88,16,"[2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3]",345d1262aaf9e3aaa662466e90b32379
23.02,88,16,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",e93d14d00c8ab65585f793166f5810b1
23.58,94,12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]",31cb1d28f30056bba044acbc8cac72b8
23.23,96,11,"[6, 4, 4, 5, 4, 4, 4, 4, 4, 4, 5]",48489b6808fed4adf98598eb19aadc07
23.58,94,12,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",6286c7dc712fe267f133023ac2da5943
23.23,96,11,"[4, 4, 4, 4, 4, 5, 4, 5, 6, 4, 4]",d57f1925a9840a88ec3be628b918752f
23.02,88,16,"[3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",596e890d9b47782ddf64e8652d91c230
23.02,88,16,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3]",1651a3afa80405b1484c804995906f17
23.23,96,11,"[5, 4, 4, 4, 5, 4, 6, 4, 4, 4, 4]",b3c80e7eb407e888adc4f44a6b0df3c9
23.02,88,16,"[3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",e2ede44c79a1363473830a3c00ad3b73
23.23,96,11,"[4, 5, 4, 6, 4, 4, 4, 4, 5, 4, 4]",a3f378e042459fd2a15d1a6c8d8ddb39
23.58,94,12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4]",290a0f1da91b43feeaa2377102e76308
23.02,88,16,"[2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",bff6926f51c0e17ad4ae96c70c2c2990
23.23,96,11,"[4, 4, 4, 4, 4, 5, 4, 6, 5, 4, 4]",3f3177c139d46350703c5e2f9222c0f2
23.58,94,12,"[4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4]",58fa6df21fa8b0b545f4ab1c2e37b91a
23.02,88,16,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2]",b1de9a57e4f5be18a52e657d09de3994
23.23,96,11,"[4, 4, 4, 5, 4, 4, 6, 5, 4, 4, 4]",467117e30ac3beff5ca6886b4891bbef
23.58,94,12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4]",f6971ac09b9f7b07cf9f88a421ee3251
23.02,88,16,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3]",196a2cd3004bd6c4865b6ad930086a65
23.23,96,11,"[4, 4, 4, 6, 4, 4, 4, 5, 5, 4, 4]",ffd879edc77feebb1605ae069d5a6a2a
23.29,96,11,"[4, 5, 4, 5, 4, 4, 5, 5, 4, 4, 4]",8ef138215e6f12c79d028011f4f0bc9d
23.02,88,16,"[2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3]",3599c49ca8ebb9b023754313165b14bd
23.23,96,11,"[4, 4, 4, 6, 4, 5, 4, 4, 4, 5, 4]",e9c8d0455ad8080c50b59550ae2e4a97
23.02,88,16,"[3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3]",a01bc9290ac071752cb7160376136a52
23.29,96,11,"[4, 4, 4, 5, 4, 5, 4, 4, 5, 4, 5]",4b2c6fa09ae502d59b7dec02900012de
23.02,88,16,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3]",4bcbb5412e9e7fff7dac00af0ea94f6d
23.02,88,16,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3]",c1cefac7dc78e50c013189c98a6e0c2b
23.23,96,11,"[4, 4, 5, 4, 5, 4, 6, 4, 4, 4, 4]",5cd4d07dd5cee100f50b2a17cac6ed02
23.02,88,16,"[3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",5ae05866928d32f9840f488b8f07798b
23.02,88,16,"[3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",57ab6e6509a2fe1967c1db14e94a5822
