final_h,final_t,L,d_sequence,hash
25.6,98,18,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3]",e40f8655895bd406348c58c2fbb92a92
25.5,134,9,"[3, 7, 10, 9, 7, 8, 8, 8, 7]",6c6c21dfce60cea45e71a7550285a0e5
25.6,98,18,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3]",d9bd88d1e628af2e5eface570c1d0046
25.6,98,18,"[2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2]",d956b0515fb99e4e6372d213a7936ea1
25.6,98,18,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3]",408f1a6d4a00b2c6f5f490ceee35ce22
25.6,98,18,"[3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3]",ab871faa478448a7e2a59a768daf3a26
25.6,98,18,"[2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3]",06af7b66cb9471cd3a5fd7d1cf90ff55
25.6,98,18,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2]",b20abd6c0417045e8efafd855e11daa2
25.6,98,18,"[3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3]",2764a93a23d11193780bfa68e6bd3ff3
25.6,98,18,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3]",f7f825f32ffd5e2b1bd508066651b727
25.43,98,15,"[3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 4, 3]",9ff63f68792e1f5625bb6fdd7b8a6158
25.6,98,18,"[3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3]",abb88888625e71d5e73c2a821cae217a
25.02,96,18,"[2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 3]",81147c903510da6cb00fcb3a8fe52c67
25.43,98,15,"[3, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 4]",77287bb64e342b9d9be10c59a6cf181b
25.6,98,18,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 2, 3, 3, 2]",54162b995cf01af4847af5f17e5d47fe
25.6,98,18,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3]",c5c97a117d98f85186380935e3f81323
25.02,96,18,"[3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3]",2c528ef873560853b9915b6925370da6
25.43,98,15,"[3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3]",d6695086a32b69e6aaf6639292c77e3d
25.43,98,15,"[4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3]",b57bc98380f16b6373c6d170644bb467
25.43,98,15,"[3, 3, 3, 3, 4, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3]",892ac18b272ce8675238ecc335739769
25.43,98,15,"[3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3, 3, 3]",c5cab4f5ded856bfdce6b3c7a108961e
25.43,98,15,"[3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3]",624bd2e18de370158fe808342341ee64
25.43,98,15,"[4, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3]",ee063cf49c6f4f48280e96a9a5e41514
25.6,98,18,"[3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3]",2db3d2672de8af106dde178ac16a2483
25.02,96,18,"[3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3]",72ecb283cee41fb905081d19d6fdec0c
25.02,96,18,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 3]",94b07fda4fc3d5e3cfd4d1c81f83f549
25.6,98,18,"[2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",f7a1e344657ac74b8099609984a0f735
25.02,96,18,"[2, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3]",740086947ddc7164d733645d21e54560
25.02,96,18,"[2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3]",e3673e26cee97e30cc186ba00cc60dee
25.43,98,15,"[3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4]",b13e48a38747f1f983eccd55d4f231c7
25.02,96,18,"[3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 2]",4c13c203bbe6d4a425b223346597ca48
25.43,98,15,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 4, 3]",4f993105ccb156f6119b545756161b04
25.43,98,15,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 3, 3]",6a2df2bdfa152a8d407e8c0929c513f0
25.43,98,15,"[4, 3, 4, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3]",0499bcbd0cee0bba32aa2c81cef55c32
25.02,96,18,"[2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3]",477f02cc45ba5de3667d3dc2c66f90c7
25.02,96,18,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 2, 3, 2]",d54e560f910ef4586c150f73786a5ee6
25.43,98,15,"[3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3]",4af97a957bc08ece74f8737734b9c4d9
25.02,96,18,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3]",ed2360d2faf8606434719911c2fd9757
25.02,96,18,"[3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",e894443601e90d63a16d0b9a24b63a13
25.43,98,15,"[3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 4]",ae63f8d23895258cf52a1a3779f45c6d
25.02,96,18,"[2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3]",bcde1fbeb8b443e846f81a03a761010b
25.43,98,15,"[3, 3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3]",ff192b1862678de0e4a18bdddba6843b
25.02,96,18,"[3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2, 3]",eceef2b695d272865d0b4eaa0a0ac1d9
25.02,96,18,"[2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3]",202ec0d01eaec562ec3267b59cd305e1
25.43,98,15,"[3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4]",6cdfe0fbca14f2f8f6dbcf87b9f11346
25.43,98,15,"[4, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3]",41ecfe12495508a38ac42eaeb7ed8481
25.43,98,15,"[3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 4]",2f6fdad669405cc732b82ee566d86a2a
25.43,98,15,"[3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3]",c40ab0618b9c5b3e37362b354c279489
25.43,98,15,"[3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4]",b76c8ec4ed65b88c20c1a2a44bf8c832
25.02,96,18,"[3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3]",0d3c99fc0c51588e44a4eb7763e1e069
25.43,98,15,"[3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4]",9bedc6adedb88821d8c6660d1a4981af
25.02,96,18,"[2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3]",cda46e8dc13fd71aa2ee4153f683330b
25.02,96,18,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3]",25c93fd053944645096c6e083782dd46
25.02,96,18,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 2, 2]",dc3d81e39feab694c85d01e34263419e
25.43,98,15,"[3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 4, 3, 3]",7c217048cba785a59864a0584d7acea8
25.43,98,15,"[3, 3, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3]",98dd37634ca1f2db33bcfbff8f53150b
25.43,98,15,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 4]",e1f2dbf861df71610b262f5b017d72f1
25.02,96,18,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3]",5dd0220028513375a563257fd9eab2e1
25.43,98,15,"[3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 4]",3ed1b3985342f4a970e324c40907120d
25.02,96,18,"[2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2]",b245a2950c204e5b2625bf2c2f2271ad
25.43,98,15,"[3, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 3]",45dead1b907a384b444dc13cdd1f5339
25.02,96,18,"[2, 3, 2, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",36daf8e406e0dfe70a2ba3999cfe87a8
25.02,96,18,"[3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 2]",6ac71b54951117f1a93c4ea41d4d8ab2
25.02,96,18,"[2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3]",e47c59d675a5081ac7d2284a2ebf17ab
25.02,96,18,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 2]",d535da90f850ef62abd2d1ba099439b0
25.02,96,18,"[3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2]",06f2a738e4d88baa1a562cd6be459dc0
25.02,96,18,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 3, 2, 2, 3]",6c78ec040fd42827a358c000b6220d43
25.43,98,15,"[3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4]",29a9f74fa3a4d74871cba94b2ed0f6e6
25.43,98,15,"[3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3]",5b8ea10db5429ac299f15c3407c3016a
25.02,96,18,"[2, 3, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3]",e18e1552ee961467c8fb3cbeb468e131
25.02,96,18,"[2, 2, 2, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3]",df0fc6acb28c7b32f7db21a64a048c2b
