final_h,final_t,L,d_sequence,hash
21.43,82,15,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 3]",1f4fad3ade655197a3f140277159d7d2
21.43,82,15,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3]",0ae7d01080dfccd6d0b459bbd843932f
21.93,92,10,"[5, 5, 5, 5, 5, 5, 4, 4, 4, 4]",8cc048876fadccd55e139b7a8d9569e7
21.93,92,10,"[5, 4, 4, 5, 5, 4, 5, 4, 5, 5]",8ff2698b3538eed687906b0cc80740e8
21.93,92,10,"[5, 5, 5, 4, 4, 5, 4, 5, 5, 4]",acad378673eef6f6869659639ddaa7b2
21.93,92,10,"[5, 4, 4, 5, 5, 5, 5, 4, 4, 5]",409a22dddb1f9ff416712d9c381b05b4
21.93,92,10,"[4, 5, 5, 4, 4, 5, 4, 5, 5, 5]",1bafd9823ee04899d9268bb685deae37
21.93,92,10,"[5, 4, 5, 5, 5, 5, 4, 4, 4, 5]",bb1eac1d1373cc43bece9be8ac3b9ca6
21.93,92,10,"[5, 5, 4, 4, 4, 4, 5, 5, 5, 5]",9e8c0c55bcf98da77a25dba0d1c6f881
21.43,82,15,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",3ec02e49e3e6afa88d257410179b30ba
21.43,82,15,"[3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3]",4e86f61d8277a6439c9ac5d136ab6319
21.43,82,15,"[3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",b5cee6bb876c59159393045f7419050d
21.93,92,10,"[5, 4, 5, 4, 5, 5, 5, 5, 4, 4]",92191570e900733de7857fd824b2e13d
21.93,92,10,"[5, 5, 5, 4, 4, 5, 4, 5, 4, 5]",7e3256ef4117ec5548b76945f0ed12cd
21.93,92,10,"[5, 4, 5, 4, 5, 5, 4, 4, 5, 5]",52bc32d6167103f92837c8b52cdf9231
21.43,82,15,"[3, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 2]",14fa623db9b4dd724dd95400b0286413
21.43,82,15,"[3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",d8db1a78e66c9f3db590147e1b639de4
21.93,92,10,"[4, 5, 5, 5, 5, 4, 5, 5, 4, 4]",d0e48bba50562081607b65323ba1a931
21.43,82,15,"[3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",fa13fa77731c73a2f7615db05d5b115d
21.43,82,15,"[2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3]",b8fc2c64ddcb611246f819f8cfd16d9d
21.63,132,7,"[10, 9, 4, 5, 10, 18, 10]",e3ed620076a1db037bb864d642a0f4d8
21.75,88,11,"[6, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4]",b8e3639906f961f0f180dec15a0ecf14
21.29,88,10,"[4, 5, 4, 4, 4, 4, 5, 5, 5, 4]",d648d6a8c04b4c6ddc91a45fb4c06052
21.43,82,15,"[2, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3]",2c154d34336e4375d8a2de123b9ecdb4
21.43,82,15,"[2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",1bd5d2501df561f57ec44a74f5430191
21.43,82,15,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3]",c47e32844e5938dc6d7858eb814638f4
21.93,92,10,"[5, 5, 5, 4, 5, 5, 4, 4, 5, 4]",11c9f2e9009f6ffcab3a6ee3d1d0bb7f
21.43,82,15,"[2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",ec8c9b8378238abe7a2cd73649c309da
21.43,82,15,"[3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 2, 3, 3]",1515dc783426587b1540e8318092b1e1
21.43,82,15,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3]",4e3ec75a81352a5b6df3b9bf504cbee3
21.43,82,15,"[2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",b3181261e1c910a739cabec269b23546
21.43,82,15,"[3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 3, 3]",5678108b46eee38a7ebcc530fd9d43c4
21.93,92,10,"[4, 5, 5, 4, 5, 4, 5, 4, 5, 5]",141abebe4cc873e90f1a32897b661115
21.43,82,15,"[3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3]",0b054ce132ab4380014008c16789cf92
21.43,82,15,"[3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3]",230918e2abe06455eb54868681c9c673
21.43,82,15,"[2, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3]",6136d180af42593c35c41522771d1a63
21.43,82,15,"[3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2]",1f8b024eb3c49a30f53140e604a6fb13
21.43,82,15,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2]",fd1d60a44696f16f579c0842342e661b
21.43,82,15,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3]",04851efacc179b603535578145bc86b3
21.43,82,15,"[3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",9f11af34e4cbe4d8f595e4511b828199
21.43,82,15,"[3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3]",af5cf0d416c0df9fb7f8f0b6d9eda0a8
21.43,82,15,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3]",ff270092ce4c9a24ce5f030f4596c5f2
21.43,82,15,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 2]",875cd8c56791610289a6c81cc395a958
21.43,82,15,"[3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3]",3602e47e0dc31c1e1f92d28a3ba852de
21.43,82,15,"[3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3]",1a5b66566962d48e3bb0a02a7343cff4
21.43,82,15,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 2, 3]",07d233fed6816c5bd00a7afec313564e
21.43,82,15,"[3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2]",4ba8767a87babc6010c0b723362819f7
21.43,82,15,"[3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3]",0a85e3053b412b5b8ea782987a7f20fc
21.43,82,15,"[3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 3]",b657f049ec079f17e5f75426af6ac875
21.43,82,15,"[3, 3, 3, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2]",a6405b6858e28c6ad8f620e8c4f18093
21.17,114,7,"[8, 9, 8, 8, 8, 8, 8]",ebf7652f2c217d39ebc0280cdc8babf6
21.34,116,7,"[8, 8, 8, 8, 8, 9, 9]",c70d8169f1288f14a019172975012770
21.43,82,15,"[2, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3]",33555de303397ecbfd77cf9a169fc7c1
21.43,82,15,"[3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 2, 2, 3, 3, 3]",b4fd910a00918106a25bbda54d338e29
21.43,82,15,"[3, 2, 3, 3, 2, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3]",1f8af2aaa9a2400f7e805b060f56100e
21.72,88,11,"[4, 5, 5, 4, 3, 4, 4, 5, 4, 3, 3]",e3f91fdc9b721c28e50399818952e009
21.29,88,10,"[5, 5, 4, 4, 4, 5, 4, 4, 4, 5]",45abaa74bf86069bc6b14a2bfd9435cf
21.43,82,15,"[3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3]",91c7beae351b238e9dabe6a11320b5a7
21.72,88,11,"[3, 4, 4, 4, 4, 4, 5, 5, 3, 5, 3]",0b74b740c5d926d9c48c1de0f1d5651a
21.29,88,10,"[4, 4, 5, 4, 5, 4, 4, 4, 5, 5]",cfd1809b3f620c9dfaa9d4a027928793
21.43,82,15,"[2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2]",633a4bd89d567afb3b9020c011200b54
21.43,82,15,"[2, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]",01e8677280defaf2026657a118399e42
21.43,82,15,"[3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3]",3afd5308682d9a8903151ddc3bc8280c
21.43,82,15,"[3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2]",3f31f07d322e80bf8ee7752ca2354300
21.43,82,15,"[3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2]",24c433848dfe19296dd53def1e966c8d
21.43,82,15,"[3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3]",adfb24bdbcaed8a77cc6148bba9d73e3
21.43,82,15,"[3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3]",a8c70a972f975bd894d3d470eadf2dc6
21.43,82,15,"[3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 2, 3]",7ce12c1556e81402797f7987d4830891
21.43,82,15,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2]",bfac417f8a9d469830d0f8bbebd397f8
21.43,82,15,"[2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3]",3efd938f51e594d56668e137331e89e8
21.43,82,15,"[2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3]",5cf753304e18ada0a931a4150458075c
21.43,82,15,"[3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3]",80d105610360429609344113989f2ae0
21.43,82,15,"[2, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",e5f72848be0e190deb0c1dd1d6042a0c
21.43,82,15,"[3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2]",a46b2087bd02c428949fb332df1a2d75
21.43,82,15,"[3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3]",6950de6dd740a0acdf9d14c331fef136
21.43,82,15,"[3, 2, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3]",8480e8135c6adc90a64525644d6c46ef
21.64,132,7,"[7, 9, 10, 12, 3, 9, 16]",b145eee91f8db63bbdf7904eb73a6ca5
21.72,88,11,"[5, 4, 3, 4, 4, 3, 5, 5, 4, 3, 4]",0166d40005ffdf003e0d0280abbdd165
21.29,88,10,"[4, 4, 5, 5, 4, 5, 4, 5, 4, 4]",7dfd65975444bdc3a0f0d414d84d43d4
21.43,82,15,"[3, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]",b99781bd93432cbf187d022f222690d0
21.43,82,15,"[3, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3]",8676c44462e82f2c7871ed1c7661a398
21.43,82,15,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2]",87a1fea8bbcde04b4f6f72fb66fcc0e0
21.43,82,15,"[3, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3]",0fd0e2be15a14caaf29c179ed25962d6
21.33,132,7,"[14, 4, 17, 7, 9, 11, 4]",d47484a01b5202c8450e4a81017a9e1c
21.72,88,11,"[3, 5, 5, 4, 4, 4, 3, 4, 5, 3, 4]",756ea4c83928162ee1490583d34711e7
21.29,88,10,"[4, 5, 5, 4, 4, 5, 5, 4, 4, 4]",bde3d6d5235ddbd5383c13d20c9cdded
21.43,82,15,"[3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 2, 3]",5118b21f02735e2bd04b8380e6d19cfb
21.43,82,15,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3]",c8259320dbe2aafa4418f4b44b213357
21.43,82,15,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 3, 3, 3]",aef9f96dff466eaf297c8e19ccc1b8d0
21.96,132,7,"[6, 14, 11, 15, 7, 6, 7]",35435dc5d4c825fa93918c793ed7ad3d
21.75,88,11,"[3, 4, 4, 4, 6, 4, 3, 4, 4, 4, 4]",f781c131c92682a197663ed5b5b996a6
21.29,88,10,"[5, 4, 4, 4, 4, 5, 4, 5, 4, 5]",939fc5a64bcf3b205169f5549f3e91b3
21.43,82,15,"[3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]",9da4e2d876c6292f5a20f8ef3c6366cf
21.17,114,7,"[8, 8, 8, 8, 8, 9, 8]",219529619bb5227e5d777df7962a2cd2
21.87,132,7,"[13, 5, 10, 12, 7, 5, 14]",42531312b746c0a195fe918b72f5d987
21.72,88,11,"[3, 5, 4, 3, 3, 5, 4, 4, 4, 4, 5]",a36460dee7aac795f28cc0e75d3f3655
21.29,88,10,"[4, 5, 4, 5, 4, 4, 5, 4, 4, 5]",ab6fae9e23656bcb44cb1f30d1737c8e
21.43,82,15,"[3, 3, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2]",dc9f9ff8708989677ebb311335c6ee11
21.43,82,15,"[2, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3]",1410d82a74b73bf5790dba2dc6e712ac
21.43,82,15,"[3, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3]",7d8efc919deb0f97b33ec76c49ab0380
21.72,88,11,"[4, 4, 5, 5, 4, 5, 3, 4, 3, 4, 3]",fb59586130247172e630ddc6c6618d36
21.29,88,10,"[5, 5, 5, 4, 5, 4, 4, 4, 4, 4]",dd689fa6db7ebc97381ee2a64b943a6b
21.43,82,15,"[2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 2]",484c3b5a7b1bf2c173d6484934fdaaac
21.72,88,11,"[5, 4, 3, 5, 5, 4, 3, 4, 3, 4, 4]",ad60c0fc609d566c00a4c1599ad16bab
21.29,88,10,"[5, 4, 4, 5, 4, 5, 5, 4, 4, 4]",e4bd619317633df5c35b5d31df9a4c5e
21.17,114,7,"[8, 8, 8, 8, 9, 8, 8]",bfe4188340ce20ed10f3cc3a7b0aa5ae
21.34,116,7,"[9, 8, 8, 8, 8, 8, 9]",512218f855a6fa820271d1ba49bae7a9
21.98,132,7,"[11, 10, 8, 14, 4, 12, 7]",d26741b98417ef0269221c1ac9d7acaa
